38;11;23;19;7;9;21;2;3;15;10;4;22;4;3;10;3;3
19;23;56;1;1;29;16;1;6;21;49;54;8;1;9;5;27;2
2;48;5;7;15;7;1;70;21;6;3;6;1;76;53;6;3;25
89;9;11;51;15;1;39;2;5;0;5;6;17;2;0;14;4;1
21;15;21;34;20;53;28;29;9;17;24;24;9;8;11;27;13;3
11;40;30;1;2;2;25;3;58;14;49;13;2;10;24;5;15;9
24;44;9;40;85;35;3;100;10;33;0;2;2;85;18;16;13;28
41;25;54;22;20;31;105;13;114;26;174;29;14;23;23;6;25;12
33;9;9;34;5;42;34;30;19;7;6;34;77;0;36;12;8;3
15;4;27;3;5;4;64;3;16;18;39;27;41;3;9;100;70;23
19;20;10;13;228;14;10;21;10;36;10;13;10;118;14;90;40;66
20;31;65;10;16;14;7;3;58;68;53;18;9;24;26;6;24;17
7;0;4;21;52;4;3;12;1;7;0;2;11;15;5;10;1;5
24;3;7;63;9;15;24;0;5;5;8;38;83;2;9;23;22;3
43;74;5;14;35;2;12;13;23;12;1;0;4;52;6;26;3;49
21;51;29;33;37;26;41;33;62;54;47;66;100;67;57;70;66;72
36;39;26;4;2;2;30;13;108;2;39;5;5;6;28;0;5;13
18;21;16;20;53;19;7;18;29;54;16;9;2;71;7;4;9;13
0;6;1;0;2;19;2;2;5;20;1;25;5;6;15;8;22;13
11;63;9;32;27;45;4;107;14;32;0;25;20;198;51;9;13;64
2;12;28;7;3;51;5;11;22;29;56;59;13;4;31;3;66;11
6;5;16;7;2;6;8;2;13;3;40;32;16;2;29;7;20;25
65;6;8;8;35;2;310;2;80;2;65;9;25;3;9;118;17;25
27;1;3;37;27;4;29;1;0;9;26;16;28;1;1;26;44;0
9;8;23;15;47;48;3;19;13;73;15;26;14;56;31;61;52;38
54;5;13;55;25;4;61;1;5;13;13;3;28;3;0;26;6;1
12;2;11;46;43;38;66;11;18;21;46;70;92;7;19;33;25;2
18;8;10;19;37;20;2;1;0;50;8;20;7;8;0;13;29;0
22;71;4;9;15;1;2;5;12;2;11;2;1;8;5;3;2;3
22;55;8;18;40;9;24;32;31;31;2;0;14;45;7;17;3;15
33;45;17;50;9;24;47;31;22;7;43;88;111;6;40;61;80;18
55;15;12;61;27;0;130;8;50;9;29;0;61;3;6;55;18;10
184;2;6;50;212;6;32;1;0;37;0;1;15;23;0;40;3;6
11;34;42;5;0;78;3;38;35;14;29;45;7;7;57;2;13;15
4;2;19;15;31;42;1;19;1;167;8;34;26;20;20;11;64;15
59;50;40;20;41;16;26;46;13;15;34;10;6;31;13;19;6;12
13;8;10;24;11;74;2;21;2;1;1;20;10;3;12;1;0;0
1;5;18;3;11;17;10;13;5;15;29;26;7;21;43;10;36;13
6;8;8;44;13;50;54;12;13;15;51;114;109;11;21;17;32;4
54;20;22;24;159;13;17;22;5;34;6;3;8;37;7;111;12;13
9;18;26;16;46;35;16;9;21;81;34;27;6;47;14;38;85;49
56;28;8;15;14;3;96;20;46;2;18;7;19;9;44;48;6;14
44;4;40;21;56;28;21;1;1;57;19;14;14;4;1;26;34;8
46;12;88;20;5;69;57;4;7;20;44;17;16;1;1;13;14;3
1;8;1;1;4;3;9;16;66;2;41;39;15;48;117;36;57;144
136;95;21;29;16;2;50;13;74;0;10;3;24;9;16;9;0;17
22;8;0;27;24;17;37;27;16;13;4;17;26;28;21;34;4;12
8;40;4;16;17;11;5;111;9;11;4;6;14;86;38;47;17;55
23;23;56;21;20;24;8;13;13;34;39;51;7;6;12;18;62;11
11;9;1;21;59;2;50;11;17;6;3;3;18;22;6;82;11;20
15;12;30;2;0;17;20;5;10;5;36;38;6;1;9;2;21;6
17;50;12;3;9;8;5;27;72;8;10;2;3;59;19;6;10;68
43;10;125;46;18;61;1;52;0;12;36;79;11;9;11;6;11;1
26;40;19;20;2;6;26;15;71;5;41;11;15;1;28;2;4;5
1;14;47;0;5;22;0;32;4;93;38;9;2;37;7;8;49;7
32;9;8;22;10;16;18;9;1;6;0;5;8;3;0;3;0;0
62;6;7;60;42;31;18;31;1;7;1;48;85;2;34;33;3;2
2;2;3;2;11;5;0;4;0;15;4;2;3;4;2;4;8;4
25;8;4;115;49;16;17;7;6;2;3;8;115;12;22;61;16;23
4;9;23;11;1;32;17;7;9;11;34;38;14;1;12;5;22;0
114;27;39;99;104;73;15;41;7;69;19;33;26;36;11;25;18;4
68;35;46;32;21;91;51;36;9;60;25;33;13;43;11;14;17;6
12;10;30;5;13;65;7;13;12;74;33;81;17;17;17;23;87;35
4;1;8;23;25;24;22;7;5;52;13;32;43;26;17;57;43;33
41;7;13;38;19;16;68;6;17;3;62;46;36;1;12;56;13;3
16;31;19;10;4;16;28;43;89;6;56;31;9;32;32;9;29;64
118;56;64;94;36;48;21;37;23;21;10;36;25;34;23;4;2;6
6;60;44;4;6;3;1;15;8;19;23;8;0;42;5;0;5;3
13;11;16;16;5;15;18;7;42;11;42;13;9;4;12;9;20;17
