q0p0;q0p1;q1p0;q1p1;s02;s03;s12;s13;cheapest; 2nd;3rd;most expensive
10.0;43.0;30.0;38.0;-4.0;-18.0;-7.0;-12.0;-0.1931306959174055;-0.03862613918348129;0.7338966444861399;0.8111489228531021
39.0;15.0;25.0;43.0;0.0;-20.0;-2.0;-7.0;0.0872664625997166;0.4113990379700921;0.6856650632834866;0.7355316133404675
0.0;39.0;41.0;11.0;-12.0;-14.0;-18.0;-16.0;-0.998387495844214;-0.14643016605715148;-0.013311833277922958;0.7321508302857569
44.0;21.0;21.0;13.0;-5.0;-1.0;-5.0;-4.0;-0.9136264349725418;-0.689226959716128;-0.08014266973443351;0.04808560184066013
28.0;25.0;11.0;48.0;-3.0;0.0;-7.0;-17.0;-0.42290670336785685;-0.25374402202071417;0.22957792468540794;0.71289987139153
1.0;33.0;36.0;10.0;-11.0;-15.0;-1.0;-18.0;-0.9017534468637372;-0.058177641733144325;-0.029088820866572385;1.1926416555294583
4.0;0.0;46.0;45.0;-1.0;-15.0;-3.0;-5.0;-0.3218844931956756;-0.16737993646175137;-0.0901276580947894;0.06437689863913487
34.0;32.0;20.0;8.0;-18.0;-1.0;-3.0;-12.0;0.12083048667653051;0.36249146002959143;0.5135295683752547;0.7551905417283156
25.0;44.0;42.0;14.0;-1.0;-12.0;-5.0;-16.0;-0.39269908169872436;-2.220446049250313e-16;0.6283185307179584;1.0210176124166823
6.0;43.0;19.0;35.0;-11.0;-3.0;-17.0;0.0;-0.6544984694978737;-0.02617993877991509;0.15707963267948943;1.0210176124166823
3.0;23.0;33.0;16.0;-3.0;-3.0;-1.0;-16.0;-0.3045421449908474;-0.08014266973443362;0.24042800920330049;0.9456835028663152
40.0;48.0;33.0;28.0;-15.0;-7.0;-11.0;-3.0;0.21193283774216876;0.2867326628276401;0.5111321380840539;0.5859319631695252
4.0;37.0;15.0;19.0;-3.0;-9.0;-10.0;0.0;-0.8856617587247819;-0.8188193618398929;0.050131797663667044;0.5180285758578916
14.0;36.0;8.0;11.0;-13.0;-6.0;-12.0;-18.0;-0.523598775598299;-0.2327105669325774;0.0581776417331441;0.1454441043328607
37.0;18.0;16.0;12.0;-7.0;-3.0;-7.0;-20.0;-0.42714636956703333;0.04133674544197086;0.5649355210402697;0.5649355210402697
18.0;8.0;10.0;24.0;-10.0;-2.0;-16.0;-4.0;-0.39269908169872414;0.23561944901923448;0.6283185307179586;1.0995574287564276
32.0;14.0;15.0;9.0;-2.0;-1.0;-17.0;-7.0;-0.3365992128846208;-0.20837094130952727;0.5609986881410343;0.7212840276099014
40.0;46.0;36.0;29.0;-19.0;-14.0;-18.0;-13.0;0.35040841136193823;0.39874060603255046;0.5195710927090811;0.5679032873796933
20.0;21.0;2.0;18.0;-9.0;-8.0;-5.0;0.0;-0.2617993877991496;0.0;0.6283185307179586;1.0995574287564276
49.0;20.0;45.0;25.0;-19.0;-12.0;-11.0;-1.0;-0.023099945982277714;0.2078995138405012;0.39269908169872436;0.692998379468337
37.0;14.0;4.0;32.0;-6.0;-6.0;0.0;-1.0;-1.0411091933408037;-0.42009669204979794;-0.054795220702147596;0.6027474277236231
4.0;16.0;0.0;16.0;-9.0;-13.0;0.0;-1.0;-0.5145712105017762;0.13541347644783608;0.6229019916600455;1.435382850347061
44.0;27.0;6.0;1.0;-16.0;-2.0;-1.0;-7.0;-0.5497787143782138;-0.26179938779914946;-0.20943951023931984;0.026179938779914647
49.0;22.0;13.0;10.0;-4.0;-13.0;-10.0;-7.0;-0.734727314146;-0.734727314146;-0.20268339700579308;0.10134169850289654
34.0;19.0;3.0;33.0;-8.0;-4.0;-19.0;-15.0;-0.5779344975943488;0.1926448325314497;0.4297461648778489;1.2003254950036475
26.0;3.0;27.0;38.0;-1.0;-1.0;-7.0;-15.0;-0.3408331652479491;-0.2519201656180494;0.5186591645077492;0.8446734964840483
32.0;22.0;43.0;13.0;0.0;-4.0;-6.0;-15.0;-0.5958192963704779;-0.027082695289567082;0.4604058199226422;0.893728944555717
39.0;41.0;32.0;13.0;-13.0;-14.0;-5.0;-1.0;-0.07139983303613184;0.3569991651806582;0.49979883125292135;0.7853981633974482
45.0;44.0;32.0;19.0;-14.0;-4.0;-4.0;-13.0;0.09318283294546004;0.3594194985039171;0.43929049817145405;0.6789034971740654
10.0;7.0;31.0;24.0;-8.0;-1.0;-20.0;-15.0;-0.015399963988185217;0.04619989196455587;0.5081988116101137;0.5081988116101137
29.0;6.0;7.0;14.0;-2.0;-5.0;-12.0;0.0;-0.9386465855237796;-0.2107165804237054;0.3256528970184544;0.47890131914478584
27.0;40.0;6.0;21.0;-2.0;-7.0;-15.0;-7.0;-0.18563956589394245;-0.18563956589394237;0.09995976625058411;0.47123889803846897
7.0;7.0;33.0;32.0;-8.0;-10.0;-2.0;-15.0;-0.09817477042468126;0.06544984694978717;0.1636246173744681;0.35997415822383017
40.0;22.0;9.0;39.0;-19.0;-9.0;-7.0;-7.0;-0.1996774991688428;-0.03993549983376854;0.5990324975065283;1.0250111624000597
46.0;45.0;16.0;35.0;-16.0;-12.0;-20.0;-1.0;0.04759988869075449;0.1665996104176405;0.7139983303613164;0.9519977738150887
37.0;1.0;8.0;19.0;-15.0;-16.0;-19.0;-14.0;-1.0378475730609138;-0.5890486225480862;0.08414980322115517;0.3646491472916724
30.0;18.0;36.0;24.0;0.0;-11.0;-3.0;-16.0;-0.12083048667653062;0.3926990816987239;0.6343600550517852;1.0874743800887745
11.0;17.0;25.0;28.0;-20.0;-16.0;-9.0;-18.0;0.13089969389957457;0.35997415822383017;0.49087385212340484;0.6872233929727668
9.0;26.0;0.0;37.0;-11.0;-17.0;-1.0;-9.0;-0.930842267730309;-0.14544410433286076;-0.029088820866572163;0.6981317007977319
5.0;33.0;31.0;41.0;-16.0;-11.0;-12.0;-9.0;-0.48226203015632796;-0.06889457573661828;0.3995885392723859;0.757840333102801
6.0;14.0;19.0;10.0;-17.0;0.0;-10.0;-7.0;0.21816615649929094;0.5672320068981569;0.6108652381980151;0.8726646259971644
27.0;45.0;2.0;31.0;-11.0;-18.0;-20.0;-2.0;-0.47123889803846913;-0.2537440220207141;0.06041524333826509;0.8820625527386726
36.0;48.0;24.0;14.0;-5.0;-12.0;-1.0;-14.0;-0.3293605201344138;-0.0760062738771724;0.10134169850289654;0.5067084925144829
42.0;25.0;22.0;31.0;-7.0;-2.0;-7.0;-8.0;-0.34557519189487695;-0.0942477796076936;0.18849555921538785;0.6283185307179588
8.0;46.0;47.0;14.0;-17.0;0.0;-16.0;-19.0;-0.47599888690754444;-0.09519977738150898;-0.023799944345377244;0.8329980520882025
39.0;16.0;5.0;29.0;-9.0;-5.0;-10.0;-18.0;-0.5649355210402698;-0.1240102363259129;0.09645240603126559;0.8680716542813902
14.0;33.0;21.0;7.0;-7.0;-1.0;-5.0;-15.0;-0.22907446432425596;-0.06544984694978762;0.03272492347489342;0.7199483164476607
40.0;12.0;27.0;3.0;-16.0;-3.0;-3.0;-8.0;-0.8134480978045;0.0;0.1121997376282069;0.42074901610577586
27.0;30.0;38.0;27.0;-11.0;-3.0;-10.0;-18.0;0.2524494096634655;0.5890486225480862;0.6731984257692414;0.7853981633974483
13.0;45.0;25.0;47.0;-17.0;-9.0;-9.0;-17.0;-0.5890486225480861;0.14726215563702172;0.39269908169872425;0.7363107781851079
37.0;49.0;18.0;25.0;-7.0;-4.0;-1.0;-5.0;-0.42074901610577586;-0.14024967203525862;0.08414980322115517;0.16829960644231035
9.0;16.0;35.0;38.0;-11.0;-3.0;-4.0;-8.0;-0.24042800920330065;0.11219973762820656;0.17631387341575344;0.20837094130952694
21.0;24.0;4.0;20.0;0.0;-10.0;-5.0;-6.0;0.09239978392911163;0.18479956785822327;0.46199891964555784;0.7853981633974484
25.0;16.0;42.0;6.0;-17.0;-3.0;-5.0;-7.0;-0.5990324975065284;-0.25292483228053436;0.3327958319480713;0.41266683161560835
40.0;48.0;26.0;30.0;-13.0;-16.0;-12.0;-9.0;0.12271846303085132;0.1472621556370215;0.3436116964863837;0.5154175447295753
40.0;26.0;23.0;2.0;-12.0;-18.0;-14.0;-13.0;-0.48748851521220915;-0.24374425760610463;0.05416539057913461;0.4874885152122095
14.0;38.0;0.0;47.0;-14.0;-10.0;-14.0;-5.0;-1.2746625930548752;-0.6566443661191781;0.03862613918348101;0.7853981633974482
49.0;15.0;30.0;19.0;-1.0;-17.0;0.0;-19.0;-0.6929983794683365;1.6653345369377348e-16;0.13859967589366773;0.7622982174151708
13.0;22.0;29.0;27.0;-17.0;-2.0;-17.0;-1.0;0.23903422364270166;0.5463639397547466;0.6829549246934331;1.02443238704015
30.0;8.0;37.0;11.0;-3.0;-4.0;-14.0;-12.0;-0.8469980193501893;-0.10779974791729696;0.0769998199409263;0.90859787530293
5.0;43.0;2.0;6.0;-19.0;-10.0;-11.0;-15.0;-1.2161003820347587;-0.8867398619003448;-0.05067084925144827;-0.05067084925144827
29.0;28.0;40.0;10.0;-13.0;-9.0;-3.0;-11.0;-0.4001084983345491;-0.31119549870464924;0.45938383142114914;0.7261228303108485
32.0;28.0;6.0;33.0;-11.0;-8.0;-17.0;-14.0;-0.21991148575128516;0.09424777960769415;0.7225663103256529;1.036725575684632
48.0;10.0;32.0;3.0;0.0;0.0;-7.0;-8.0;-1.5427463923878448;-0.7012483601762931;-0.2524494096634655;0.5609986881410345
47.0;37.0;25.0;41.0;-19.0;-5.0;-18.0;-16.0;0.04759988869075449;0.26179938779914935;0.47599888690754444;0.9757977181604659
25.0;7.0;42.0;1.0;-9.0;-18.0;-1.0;-17.0;-1.1780972450961724;-0.7330382858376185;0.31415926535897926;0.5759586531581287
12.0;24.0;38.0;8.0;-18.0;-3.0;-2.0;-14.0;-0.3646491472916724;-0.3365992128846207;0.05609986881410345;0.8414980322115517
36.0;14.0;45.0;44.0;-3.0;-16.0;-5.0;-18.0;-0.012466637514245038;0.33659921288462075;0.585931963169525;0.9349978135683907
48.0;45.0;2.0;17.0;-18.0;-10.0;-20.0;-15.0;-0.3464991897341684;-0.2309994598227788;0.11549972991138946;0.3002992977696126
5.0;34.0;15.0;16.0;-8.0;-19.0;-14.0;0.0;-0.6075721641376486;-0.3111954987046493;0.3704708317912493;0.8150358299407484
10.0;34.0;42.0;46.0;-19.0;-7.0;-11.0;-5.0;-0.18124573001479583;0.20541182735010183;0.5920693847149993;0.8337303580680605
13.0;38.0;9.0;10.0;-7.0;-7.0;-6.0;-19.0;-0.3720307089777388;-0.3444728786830915;0.013778915147323545;0.3444728786830912
7.0;13.0;37.0;33.0;-12.0;-20.0;-15.0;-13.0;-0.15156806662056022;0.17912589691520742;0.20668372720985473;0.26179938779914935
0.0;20.0;24.0;29.0;-9.0;-19.0;-6.0;-9.0;-0.16362461737446854;-1.1102230246251565e-16;0.7526732399225544;0.8181230868723416
27.0;38.0;26.0;3.0;-10.0;-10.0;-8.0;-8.0;-0.7199483164476611;-0.2945243112740433;0.03272492347489342;0.4581489286485112
33.0;43.0;43.0;37.0;-3.0;-7.0;-20.0;-7.0;0.7105983383119772;0.7853981633974483;0.9599310885968813;0.9599310885968814
39.0;49.0;33.0;24.0;-6.0;-3.0;0.0;-10.0;0.03993549983376854;0.11980649950130551;0.1996774991688427;0.6256561640623738
40.0;27.0;40.0;4.0;-15.0;-7.0;-16.0;-19.0;-0.5191614978389911;0.1464301660571513;0.5191614978389911;0.891892829620831
10.0;29.0;42.0;1.0;-3.0;-12.0;-11.0;0.0;-1.3380857598623193;-0.4363323129985824;0.11635528346628865;0.43633231299858244
9.0;3.0;42.0;20.0;-14.0;-7.0;-13.0;-20.0;-0.760062738771724;-0.27868967088296537;-0.025335424625723912;0.10134169850289665
49.0;14.0;11.0;13.0;-2.0;-15.0;-2.0;-4.0;-0.6872233929727674;-0.6872233929727674;-0.09817477042468115;0.17180584824319162
28.0;14.0;6.0;34.0;-20.0;-15.0;-14.0;-2.0;-0.43633231299858244;-0.20362174606600514;0.7272205216643038;0.756309342530876
4.0;40.0;38.0;4.0;-7.0;-6.0;-18.0;-20.0;-0.7330382858376185;-0.15707963267948988;0.13089969389957462;0.785398163397448
40.0;16.0;24.0;40.0;-14.0;-15.0;-18.0;-20.0;-0.20943951023931973;0.15707963267948943;0.5235987755982987;0.9162978572970227
14.0;38.0;22.0;18.0;-14.0;-20.0;-13.0;-8.0;-0.4062404293435077;-0.1354134764478358;0.5416539057913436;0.5687366010809108
44.0;47.0;30.0;28.0;-19.0;0.0;-5.0;-7.0;0.30939927648990384;0.6187985529798077;0.7139983303613165;0.7139983303613165
42.0;22.0;2.0;33.0;-6.0;-15.0;-19.0;-6.0;-0.7596474039417943;0.09012765809478895;0.3733860121069835;0.6566443661191779
15.0;32.0;4.0;18.0;-5.0;-4.0;-19.0;-14.0;-0.16939960387003788;-0.0769998199409263;0.29259931577552;0.5081988116101135
15.0;37.0;22.0;1.0;-18.0;-17.0;-1.0;-15.0;-0.8425180298263535;-0.2713193655373003;-0.15707963267948966;0.8425180298263537
49.0;8.0;37.0;42.0;-11.0;-11.0;-2.0;-13.0;-0.4307022186373102;-0.27868967088296553;0.5320439171402069;0.6587210402688277
33.0;37.0;30.0;10.0;-8.0;-16.0;-15.0;-7.0;-0.13336949944484955;0.25192016561804975;0.6075721641376489;0.6964851637675487
15.0;0.0;45.0;13.0;-14.0;-15.0;0.0;-13.0;-1.1780972450961724;-0.8377580409572782;0.0;0.02617993877991498
17.0;40.0;4.0;46.0;-5.0;-3.0;-4.0;0.0;-1.4013967229248587;-0.6621984514919661;-0.04619989196455576;0.7545982354210778
40.0;42.0;46.0;11.0;0.0;-16.0;-18.0;-12.0;-0.17180584824319167;-0.024543692606170175;0.6872233929727674;1.0799224746714915
8.0;34.0;23.0;13.0;-15.0;-19.0;-6.0;0.0;-0.6075721641376486;-0.1926448325314496;0.7261228303108486;0.8446734964840483
29.0;6.0;30.0;8.0;-17.0;-11.0;-9.0;-4.0;-0.3175013852032237;0.21723778987589004;0.25065898831833455;0.7519769649550037
44.0;35.0;0.0;7.0;-8.0;-4.0;-18.0;-20.0;-0.4663301595172349;-0.3436116964863837;-1.1102230246251565e-16;0.2699806186678727
1.0;32.0;24.0;4.0;-13.0;-3.0;-17.0;-15.0;-0.6571698918223549;-0.3365992128846209;-0.04808560184066035;0.5289416202472608
47.0;20.0;31.0;19.0;-16.0;-19.0;-20.0;-7.0;-0.22272485230673889;-0.19928013101129266;0.1523906884204007;0.504061507852094
11.0;41.0;19.0;4.0;-18.0;-13.0;-1.0;-14.0;-0.8652691630649856;-0.5990324975065284;-0.09318283294546004;0.6522798306182198
10.0;37.0;16.0;17.0;-13.0;-7.0;-6.0;-4.0;-0.7225663103256523;-0.5026548245743667;0.3455751918948774;0.4398229715025712
11.0;9.0;5.0;11.0;-18.0;0.0;-9.0;-20.0;0.5827147663916555;0.6840564648945517;0.9374107111517933;1.798815148426414
20.0;27.0;33.0;22.0;-16.0;-15.0;-19.0;-15.0;0.1812457300147955;0.3926990816987239;0.48332194670612183;0.6041524333826525
38.0;2.0;0.0;0.0;-13.0;-6.0;-3.0;-1.0;-1.185797227090265;-1.124197371137524;-0.38499909970463153;-0.16939960387003794
1.0;10.0;33.0;9.0;-17.0;-10.0;-10.0;-19.0;-0.6343600550517853;-0.6343600550517853;-0.12083048667653074;0.3624914600295913
9.0;28.0;40.0;18.0;-9.0;-6.0;-17.0;-14.0;-0.3720307089777386;-0.06889457573661817;0.15156806662056022;0.45470419986168054
0.0;30.0;30.0;7.0;-18.0;-1.0;-13.0;-8.0;-0.39269908169872414;-0.19634954084936218;0.35997415822383033;0.9490227807719165
33.0;47.0;18.0;5.0;-6.0;-14.0;-6.0;-7.0;-0.6566443661191781;-0.11587841755044326;-0.11587841755044326;0.24463221482871322
3.0;5.0;26.0;15.0;-11.0;-5.0;-15.0;-18.0;-0.35699916518065833;0.035699916518065755;0.14279966607226324;0.21419949910839498
8.0;16.0;47.0;40.0;-9.0;-18.0;-2.0;-20.0;-0.2461695736021851;-0.10550124582950782;0.12894596712495443;0.48061678655664763
47.0;45.0;33.0;31.0;-13.0;-11.0;-16.0;-18.0;0.35040841136193857;0.4470728007031627;0.5679032873796932;0.5679032873796933
12.0;33.0;47.0;37.0;-12.0;-20.0;-6.0;-11.0;-0.26961429489763145;0.1523906884204006;0.4337273439657551;0.7853981633974483
15.0;35.0;22.0;12.0;-8.0;-3.0;-18.0;-14.0;-0.04445649981494976;0.10373183290154997;0.2222824990747495;0.4001084983345491
16.0;11.0;43.0;44.0;-9.0;-17.0;-8.0;-6.0;0.0643768986391351;0.14162917700609712;0.21888145537305936;0.24463221482871333
35.0;24.0;37.0;38.0;-18.0;-11.0;-7.0;-12.0;0.5609986881410345;0.6731984257692414;0.6731984257692414;0.8975979010256552
14.0;33.0;22.0;11.0;-2.0;-2.0;-9.0;-12.0;-0.2967059728390359;0.01745329251994343;0.0872664625997166;0.5061454830783557
45.0;44.0;14.0;23.0;0.0;-2.0;-6.0;-10.0;-0.014279966607226302;0.12851969946503705;0.18563956589394232;0.38555909839511093
27.0;18.0;41.0;48.0;-11.0;-19.0;-2.0;-17.0;0.12894596712495432;0.2930590161930777;0.316503737488524;0.31650373748852406
3.0;14.0;22.0;41.0;-18.0;-12.0;-2.0;-18.0;-0.732150830285757;-0.06655916638961434;-0.013311833277922958;0.06655916638961423
19.0;44.0;9.0;24.0;-4.0;0.0;-9.0;0.0;-0.8446734964840481;-0.28155783216134933;-0.2519201656180493;0.45938383142114914
26.0;13.0;27.0;3.0;-3.0;-18.0;-15.0;-15.0;-0.43633231299858233;-0.08726646259971638;0.4014257279586958;1.2740903539558603
42.0;9.0;26.0;43.0;-13.0;-20.0;-20.0;-3.0;-0.48619886305556315;0.3615324879131111;0.5111321380840539;0.760464888368958
9.0;35.0;21.0;35.0;-1.0;-12.0;-6.0;-20.0;0.18563956589394232;0.2713193655373003;0.7853981633974483;0.7853981633974483
10.0;5.0;20.0;9.0;-12.0;-8.0;-8.0;-5.0;-0.14726215563702155;-0.04908738521234057;0.24543692606170264;0.294524311274043
12.0;0.0;0.0;14.0;-9.0;-14.0;-9.0;-16.0;-0.3141592653589794;0.05235987755982974;0.3141592653589792;0.7853981633974482
25.0;22.0;25.0;39.0;-14.0;-19.0;0.0;-1.0;0.16249617173740316;0.4062404293435078;0.4604058199226422;0.8124808586870156
8.0;33.0;1.0;2.0;-7.0;-18.0;0.0;-17.0;-0.9393978032793009;-0.6313985235155957;-0.13859967589366728;0.354199171728261
30.0;14.0;32.0;8.0;-12.0;-2.0;-5.0;-11.0;-0.6782984138432508;0.21419949910839503;0.39269908169872403;0.7139983303613167
35.0;36.0;26.0;29.0;-8.0;-10.0;-8.0;-4.0;0.4780684472854031;0.5122161935200749;0.5122161935200751;0.7512504171627763
47.0;40.0;9.0;39.0;-2.0;-10.0;-19.0;-13.0;-0.2855993321445267;0.28559933214452654;0.5711986642890531;0.8091981077428253
39.0;49.0;24.0;28.0;-2.0;-1.0;-14.0;-18.0;0.2930590161930777;0.2930590161930777;0.3399484587839702;0.4571720652612013
25.0;31.0;19.0;5.0;-11.0;-9.0;-4.0;-7.0;-0.3365992128846206;-0.03739991254273545;0.1121997376282069;0.5983986006837704
21.0;11.0;1.0;28.0;-20.0;-17.0;-6.0;-3.0;-0.32724923474893697;-0.19634954084936232;0.6544984694978734;0.785398163397448
32.0;8.0;9.0;8.0;-4.0;-4.0;-12.0;-8.0;-0.8924979129516458;-0.7853981633974484;0.21419949910839498;0.24989941562646079
23.0;39.0;34.0;21.0;-10.0;-17.0;-11.0;-18.0;-0.1240102363259129;0.28935721809379666;0.4271463695670332;0.8405138239867429
5.0;33.0;40.0;1.0;-11.0;0.0;-11.0;-2.0;-1.1549972991138946;-0.35419917172826104;-0.29259931577551995;0.5697986675628546
46.0;31.0;40.0;27.0;-12.0;-1.0;-14.0;-15.0;-0.09012765809478929;0.2703829742843671;0.6566443661191778;0.7081458850304857
33.0;25.0;36.0;25.0;-11.0;-4.0;-5.0;-2.0;0.3509225836456684;0.551449774300336;0.6182921711852253;0.6851345680701144
37.0;15.0;45.0;17.0;-8.0;-10.0;-11.0;0.0;-0.5329487537339828;-0.19634954084936207;-0.05609986881410345;0.6451484913621897
19.0;49.0;47.0;25.0;-16.0;-17.0;-10.0;-16.0;-0.49979883125292157;0.04759988869075438;0.23799944345377233;0.9043978851243344
27.0;13.0;2.0;2.0;-7.0;-1.0;-11.0;-19.0;-0.5463639397547467;-0.27318196987737353;0.3414774623467164;0.5463639397547464
13.0;30.0;37.0;3.0;-13.0;-8.0;-10.0;0.0;-0.879645943005142;-0.0942477796076936;0.03141592653589809;0.6597344572538569
18.0;26.0;30.0;5.0;-15.0;-11.0;-19.0;-18.0;-0.14425680552198067;-0.11219973762820723;0.5289416202472608;0.6571698918223543
4.0;2.0;24.0;2.0;-1.0;-14.0;-12.0;-1.0;-0.9507451451653322;-0.4960409453036516;-0.04133674544197108;0.4960409453036514
39.0;23.0;22.0;48.0;-14.0;0.0;-13.0;-5.0;-0.48137306788875855;-0.10134169850289654;0.380031369385862;0.9120752865260688
1.0;9.0;30.0;0.0;-19.0;-13.0;-19.0;-10.0;-0.9136264349725421;-0.5609986881410347;-0.1442568055219805;0.11219973762820667
10.0;0.0;15.0;9.0;-5.0;-15.0;-13.0;-2.0;0.10471975511965981;0.2094395102393195;0.3665191429188092;1.0471975511965976
6.0;9.0;18.0;28.0;-8.0;-9.0;-19.0;-20.0;-0.1308996938995749;0.1308996938995745;0.1636246173744682;0.42542400517361756
34.0;0.0;15.0;42.0;-12.0;-1.0;-11.0;-4.0;-1.1926416555294586;-0.2327105669325773;-0.20362174606600508;0.8726646259971647
39.0;24.0;38.0;47.0;-15.0;-13.0;-10.0;-13.0;0.10134169850289643;0.25335424625724134;0.3546959447601379;0.6333856156431035
43.0;15.0;15.0;4.0;-11.0;-11.0;-3.0;-19.0;-0.9120752865260691;-0.22801882163151727;0.0;0.2786896708829655
14.0;17.0;39.0;7.0;-5.0;-15.0;-7.0;-4.0;-0.8726646259971648;-0.4654211338651545;0.34906585039886595;0.3781546712654381
49.0;38.0;26.0;0.0;-16.0;-16.0;-20.0;-8.0;-0.30732971611204507;-0.23903422364270177;0.011382582078223846;0.35286004442494046
5.0;33.0;32.0;27.0;-3.0;-7.0;-4.0;-2.0;-0.5497787143782138;-0.19634954084936207;0.7461282552275759;0.8639379797371931
22.0;9.0;21.0;38.0;-20.0;-2.0;-12.0;-13.0;-0.24374425760610463;-0.10833078115826866;0.18957886702697024;0.8395635539765827
36.0;22.0;49.0;1.0;-8.0;0.0;-1.0;-1.0;-1.0885342966385685;-0.6751668422188589;0.23424155750450215;0.42714636956703345
11.0;42.0;4.0;25.0;-8.0;-4.0;-9.0;-4.0;-1.308996938995747;-0.5389987395864841;-0.38499909970463164;0.41579902768100196
16.0;26.0;28.0;38.0;-10.0;0.0;-1.0;-5.0;-0.2617993877991496;0.3599741582238302;0.3926990816987239;0.5563236990731923
40.0;20.0;13.0;0.0;-15.0;-11.0;-9.0;0.0;-0.4997988312529217;-0.38555909839511104;-0.2427594323228477;0.014279966607226302
46.0;8.0;45.0;11.0;-4.0;-18.0;-9.0;-11.0;-0.8344855486097887;-0.07363107781851075;0.049087385212340684;1.1044661672776617
2.0;26.0;48.0;25.0;-18.0;-11.0;-4.0;-19.0;-0.6447298356247708;-0.26961429489763145;-0.2696142948976314;0.6212851143293248
0.0;31.0;38.0;1.0;-7.0;-16.0;-12.0;-13.0;-1.3962634015954636;-0.4072434921320101;-0.05817764173314427;0.6981317007977319
26.0;32.0;31.0;49.0;-13.0;-13.0;-10.0;-3.0;-0.25335424625724134;-0.025335424625724134;0.20268339700579308;0.6080501910173792
24.0;34.0;26.0;22.0;0.0;-8.0;-8.0;-11.0;0.12217304763960302;0.36651914291880927;0.5410520681182422;0.6108652381980153
35.0;32.0;21.0;43.0;-12.0;0.0;-15.0;-7.0;-0.10833078115826866;0.05416539057913439;0.7041500775287467;0.9749770304244187
6.0;15.0;30.0;27.0;-11.0;-12.0;0.0;-12.0;-0.2243994752564138;-0.07479982508547134;0.1121997376282069;0.6731984257692414
10.0;25.0;24.0;17.0;-12.0;-13.0;-20.0;-5.0;0.2268928027592627;0.5061454830783556;0.7504915783575616;1.0297442586766543
5.0;30.0;48.0;8.0;-13.0;-1.0;-6.0;-2.0;-1.0429057579539889;-0.4248875310182918;-0.3218844931956757;0.5021398093852535
11.0;46.0;46.0;4.0;-19.0;-7.0;-19.0;-4.0;-0.7853981633974484;-0.06041524333826531;0.13291353534418354;0.7853981633974483
43.0;47.0;23.0;22.0;-10.0;-3.0;-15.0;-18.0;0.1812457300147956;0.27791011935602006;0.30207621669132634;0.4470728007031629
0.0;45.0;12.0;4.0;-12.0;-6.0;-8.0;-9.0;-1.4192282601743362;-1.3641125995850418;-0.2617993877991494;-0.013778915147323656
0.0;8.0;39.0;7.0;-2.0;-6.0;-17.0;-1.0;-0.8975979010256552;-0.5329487537339828;-0.08414980322115517;0.1121997376282069
5.0;10.0;16.0;14.0;-6.0;-3.0;-13.0;-13.0;0.3520750387643736;0.4604058199226424;0.5687366010809111;0.6229019916600453
33.0;25.0;35.0;28.0;-13.0;-12.0;-15.0;-19.0;0.2908882086657214;0.6108652381980153;0.7272205216643037;0.9017534468637369
17.0;20.0;41.0;0.0;-15.0;-14.0;-5.0;-13.0;-1.009797638653862;-0.8975979010256552;0.1121997376282069;0.4768488849198793
21.0;10.0;4.0;23.0;-6.0;-3.0;-15.0;-9.0;-0.5373776907456226;0.2893572180937967;0.4960409453036516;1.1987656178171577
41.0;30.0;25.0;24.0;-18.0;-11.0;-14.0;-5.0;0.1730538326129969;0.35941949850391697;0.38604316505976255;0.5191614978389911
