q0p0;q0p1;q1p0;q1p1;s02;s03;s12;s13;cheapest; 2nd;3rd;most expensive
19.0;35.0;48.0;5.0;-17.0;-14.0;-11.0;0.0;-0.8820625527386727;-0.1570796326794897;0.08458134067357137;0.6162354820503055
35.0;44.0;35.0;26.0;-3.0;-15.0;-19.0;-15.0;0.21193283774216853;0.43633231299858255;0.5609986881410347;0.7355316133404675
3.0;0.0;15.0;42.0;-14.0;-15.0;-3.0;-18.0;-0.8377580409572781;-0.6283185307179586;-0.3141592653589793;-0.15707963267948966
5.0;9.0;2.0;13.0;-11.0;-11.0;-3.0;-14.0;-0.14544410433286076;0.49450995473172665;0.552687596464871;0.552687596464871
45.0;11.0;45.0;45.0;-2.0;-2.0;-2.0;-5.0;-0.2827433388230811;-0.1884955592153873;0.8796459430051425;0.8796459430051425
26.0;21.0;22.0;6.0;-12.0;-19.0;-15.0;-19.0;-0.08726646259971638;0.0872664625997166;0.6108652381980154;0.8901179185171083
46.0;32.0;36.0;10.0;-11.0;-3.0;-10.0;-3.0;-0.37203070897773866;0.013778915147323656;0.1515680666205601;0.5098198604509752
45.0;11.0;34.0;38.0;-16.0;-18.0;-17.0;-2.0;-0.3116659378561302;0.16206628768518794;0.5609986881410345;0.6108652381980155
8.0;31.0;5.0;26.0;-1.0;-17.0;-3.0;-10.0;-0.2945243112740434;-0.130899693899575;0.3926990816987239;0.8508480103472353
19.0;15.0;46.0;23.0;-14.0;-2.0;-11.0;-9.0;-0.49741883681838406;-0.20943951023931973;0.05235987755982974;0.0785398163397446
47.0;2.0;37.0;8.0;-8.0;-19.0;-16.0;-18.0;-1.189997217268861;-0.45219894256216725;-0.14279966607226346;0.8091981077428255
31.0;25.0;29.0;23.0;-15.0;-7.0;-7.0;-1.0;0.7171026709281048;0.7853981633974482;0.7853981633974483;0.7853981633974484
24.0;28.0;33.0;21.0;-7.0;-19.0;-2.0;-8.0;0.151038108345663;0.6041524333826523;0.876021028404846;1.1478896234270395
21.0;3.0;41.0;4.0;-15.0;-13.0;-7.0;-4.0;-1.009797638653862;-0.7573482289903966;-0.05609986881410345;0.2243994752564138
4.0;12.0;29.0;28.0;-3.0;-2.0;-1.0;-20.0;0.20837094130952694;0.5289416202472608;0.5289416202472608;0.8495122991849947
37.0;44.0;20.0;13.0;-6.0;-13.0;-2.0;-12.0;-0.26179938779914946;-0.04133674544197097;0.12401023632591279;0.42714636956703317
34.0;21.0;20.0;35.0;-8.0;-7.0;-15.0;-5.0;-0.12566370614359157;0.5026548245743672;0.6597344572538566;1.0053096491487339
12.0;15.0;16.0;30.0;-19.0;-3.0;-20.0;-7.0;-0.18849555921538752;-0.12566370614359168;0.7225663103256525;0.7539822368615504
25.0;27.0;18.0;36.0;-2.0;-15.0;-6.0;-7.0;0.2309994598227788;0.2925993157755199;0.4465989556573726;0.7545982354210776
5.0;34.0;27.0;8.0;-4.0;-7.0;-10.0;-15.0;-0.7212840276099015;-0.04808560184066024;-0.016028533946886858;0.7212840276099013
30.0;10.0;41.0;21.0;-8.0;-18.0;-9.0;-14.0;-0.46591416472729996;-0.03993549983376865;0.1996774991688427;0.7587744968416025
10.0;28.0;31.0;5.0;-8.0;-15.0;-9.0;-8.0;-0.81954590963212;0.03414774623467176;0.30732971611204485;0.8878414021014632
29.0;35.0;13.0;49.0;-14.0;-12.0;-19.0;-3.0;-0.3926990816987241;-0.36959913571644615;0.4850988656278359;0.8315980553620044
16.0;40.0;8.0;28.0;-18.0;-19.0;-13.0;-2.0;-0.6789034971740655;-0.17305383261299712;0.09318283294546004;0.918516496176677
25.0;15.0;36.0;35.0;-8.0;-13.0;-20.0;-15.0;0.19634954084936207;0.30854927847756897;0.6451484913621897;0.8134480978045
44.0;16.0;32.0;38.0;-4.0;-4.0;-6.0;-13.0;-0.15156806662056022;-0.12401023632591285;0.7027246725135063;0.8680716542813902
1.0;17.0;25.0;19.0;-17.0;-15.0;-15.0;-6.0;-0.26179938779914913;-0.11219973762820667;0.5609986881410347;0.6731984257692416
4.0;0.0;6.0;10.0;-12.0;-1.0;-10.0;-2.0;-0.07139983303613184;0.07139983303613162;0.7853981633974482;1.1423973285781066
5.0;34.0;15.0;1.0;-15.0;-13.0;-20.0;-12.0;-0.8144869842640206;-0.4654211338651547;0.058177641733144325;0.2327105669325773
26.0;33.0;30.0;15.0;-11.0;-8.0;-1.0;-14.0;0.1503953929910007;0.1838165914334453;0.5514497743003359;1.1196101478218943
8.0;28.0;34.0;27.0;-15.0;-1.0;-6.0;-13.0;-0.04808560184066024;0.17631387341575355;0.43277041656594073;0.8815693670787683
36.0;26.0;12.0;44.0;-4.0;-9.0;-7.0;-8.0;-0.6372098306809486;-0.25192016561804936;0.28155783216134955;0.548296831051049
0.0;22.0;47.0;18.0;-2.0;-7.0;-8.0;-6.0;-1.3565968276865017;-0.6997183637540904;-0.38555909839511127;0.0713998330361314
34.0;1.0;5.0;31.0;-3.0;-14.0;-7.0;-7.0;-1.014472627721704;-0.16362461737446854;0.1963495408493618;0.6872233929727669
17.0;2.0;49.0;7.0;-6.0;-10.0;-17.0;-2.0;-0.975797718160466;-0.8091981077428254;-0.3331992208352811;0.2855993321445267
2.0;23.0;25.0;5.0;-15.0;-18.0;-1.0;-6.0;-0.7853981633974482;0.05479522070214771;0.4200966920497981;1.333350370418924
31.0;39.0;10.0;0.0;-12.0;-4.0;-16.0;-13.0;-0.24275943232284786;-0.2141994991083952;-0.15707963267948988;-0.04283989982167924
38.0;39.0;33.0;22.0;-9.0;-14.0;-8.0;-3.0;0.25192016561804964;0.6075721641376488;0.7261228303108485;0.7853981633974484
48.0;0.0;22.0;0.0;-11.0;-4.0;-7.0;-18.0;-1.499396493758765;-0.7139983303613168;-0.023799944345377244;0.3331992208352811
20.0;42.0;13.0;29.0;-17.0;-15.0;-12.0;-10.0;-0.5724088309506827;-0.09318283294546004;0.1464301660571512;0.6256561640623739
24.0;47.0;12.0;23.0;-2.0;-1.0;-13.0;-15.0;-0.3546959447601379;-0.05067084925144827;-0.05067084925144821;0.17734797238006905
0.0;33.0;40.0;4.0;-18.0;-9.0;-5.0;-18.0;-1.029142421003553;-0.3791577340539405;-0.29790964818523896;0.9478943351348514
46.0;41.0;38.0;4.0;-12.0;-14.0;-2.0;-18.0;-0.3681553890925539;-0.1472621556370216;0.7363107781851077;0.859029241215959
14.0;20.0;21.0;44.0;-19.0;-17.0;-2.0;-20.0;-0.4908738521234051;0.0736310778185108;0.1227184630308511;0.19634954084936196
43.0;24.0;10.0;15.0;-5.0;-3.0;-5.0;-19.0;-0.4053667940115862;-0.177347972380069;0.3040250955086896;0.4813730678887586
32.0;47.0;17.0;18.0;-4.0;-14.0;-14.0;-1.0;-0.34763525265132966;-0.11587841755044331;0.01287537972782693;0.37338601210698347
39.0;31.0;25.0;5.0;-6.0;-3.0;-3.0;-4.0;-0.6108652381980151;-0.2967059728390359;0.12217304763960324;0.2967059728390362
14.0;18.0;12.0;23.0;-18.0;-17.0;-4.0;-11.0;0.019156052765791576;0.4789013191447856;0.7087739523342826;0.8620223744606139
