64;25;3;10;1;27;12;88;7;2;2;108;22;1;8;7;4;27
28;107;84;25;13;1;9;21;45;36;21;71;35;10;5;20;16;32
4;6;20;7;22;3;4;5;2;6;12;6;58;41;9;0;20;1
6;2;3;39;42;34;3;6;8;2;39;20;18;23;20;8;22;28
93;48;48;17;31;78;31;62;14;13;2;3;7;1;7;28;4;3
19;6;24;8;54;5;24;17;9;43;23;11;44;145;34;23;51;8
7;49;15;157;26;31;2;8;29;3;71;83;9;4;5;1;0;25
2;3;16;6;6;1;27;0;23;72;26;0;0;21;13;13;19;14
59;6;49;3;15;16;35;58;18;40;6;28;119;14;20;25;44;13
43;26;77;8;15;4;76;7;127;123;14;11;12;22;8;14;28;56
0;12;9;4;0;1;1;0;4;6;0;42;18;3;0;0;15;4
8;3;1;7;24;11;3;13;1;2;3;23;21;45;2;2;17;45
15;64;28;8;4;11;54;26;195;50;24;55;9;6;17;26;27;120
1;16;8;49;7;4;2;11;4;4;18;10;3;1;10;17;5;3
56;42;19;7;4;15;46;29;25;18;6;9;2;1;22;60;10;9
68;60;109;8;30;8;17;9;26;21;6;23;107;28;5;10;55;9
10;7;17;23;26;8;20;14;2;22;6;23;25;27;18;5;14;3
23;18;13;7;10;25;14;71;8;10;4;53;41;2;9;71;25;21
32;13;18;18;26;28;47;6;40;42;13;0;1;41;26;5;4;2
14;10;3;15;20;17;33;15;32;35;75;14;33;96;69;49;70;58
50;16;65;23;30;28;25;25;7;31;2;10;45;9;5;15;6;8
31;27;9;3;0;5;23;17;32;9;17;13;1;2;17;25;9;32
4;30;9;95;46;16;8;4;25;5;31;4;2;16;13;8;2;4
19;1;13;0;16;7;25;66;5;25;10;6;43;31;14;25;17;11
8;178;41;23;4;1;10;1;199;21;12;26;1;3;3;2;2;28
68;68;72;15;26;25;21;24;24;20;26;9;40;33;29;10;12;5
16;2;8;8;43;38;16;67;2;3;7;10;47;31;23;53;26;18
23;29;4;122;5;36;25;36;6;1;20;19;4;2;37;37;4;3
0;4;8;13;18;0;1;1;7;8;10;1;13;10;2;0;7;7
2;22;16;5;11;0;1;1;50;12;15;10;20;27;0;1;35;17
24;17;86;10;60;13;4;8;1;36;11;8;47;88;22;14;61;12
6;20;4;147;15;25;14;4;38;5;127;25;6;18;32;3;4;15
121;11;27;20;17;25;95;36;14;25;6;12;29;12;7;20;36;7
50;16;9;15;9;58;40;40;39;17;21;8;6;2;37;21;5;17
19;28;15;96;56;54;4;21;4;0;16;21;35;5;5;1;1;4
11;23;24;53;25;1;1;1;11;26;93;22;7;61;8;1;7;23
1;6;4;31;68;10;1;5;10;18;34;24;40;95;14;2;52;10
62;56;99;16;7;6;27;51;83;36;25;87;84;11;3;16;41;92
27;7;4;14;4;12;130;0;95;48;136;1;0;36;129;14;1;33
2;7;6;41;5;8;3;3;16;2;268;17;6;25;20;7;22;77
30;23;27;8;6;14;37;52;26;26;8;5;16;15;22;29;1;2
8;1;12;2;15;76;22;13;9;27;28;0;10;50;177;19;13;4
14;18;17;4;8;4;81;29;26;85;7;15;21;26;37;74;25;8
9;1;14;12;45;41;3;42;3;13;13;17;62;17;17;44;39;49
16;33;21;17;5;20;8;25;8;8;0;10;3;0;3;9;1;1
13;45;0;31;14;63;38;9;48;6;17;30;1;15;95;4;1;7
6;32;7;15;1;0;2;0;23;7;33;30;3;7;0;0;1;33
32;24;3;10;2;5;65;4;35;13;6;6;4;5;7;6;5;11
7;43;41;8;28;0;1;0;41;11;30;6;7;15;0;2;6;27
2;76;13;115;21;10;0;2;41;3;86;27;1;4;3;0;1;11
10;5;3;28;4;30;34;15;14;2;53;7;6;14;86;99;6;34
5;8;20;43;41;17;14;10;32;67;193;9;17;119;49;11;23;35
67;14;59;12;39;39;3;130;3;4;0;23;76;4;6;33;9;8
26;3;20;28;42;45;25;30;2;17;9;5;7;11;20;9;2;3
4;7;6;18;32;18;1;5;1;1;0;10;28;5;0;0;10;1
7;17;11;36;44;16;9;5;32;14;37;24;31;36;19;5;31;51
8;4;46;0;11;1;36;11;10;67;6;2;13;2;10;11;9;5
7;2;7;2;2;5;7;12;1;5;3;10;31;2;5;8;9;3
0;22;2;14;2;3;1;16;7;1;15;73;10;6;7;20;15;71
5;11;52;7;47;6;4;72;3;11;1;111;241;5;3;25;49;30
25;50;42;31;94;29;6;2;7;4;1;0;22;14;0;1;3;0
6;29;15;5;1;4;5;9;97;14;59;40;48;2;1;10;15;64
45;36;0;26;1;47;18;11;7;3;19;14;5;9;35;18;5;11
24;7;3;35;30;309;20;51;4;6;14;10;5;28;127;9;4;6
37;12;20;9;19;43;42;50;7;14;4;17;29;9;40;84;40;13
4;5;14;24;7;8;10;2;16;37;64;4;3;36;22;8;18;15
2;7;2;14;9;3;12;1;17;7;50;1;3;4;19;1;1;6
4;93;13;95;48;23;4;0;66;13;43;23;4;27;8;1;1;8
22;53;24;234;73;117;14;36;10;12;31;129;34;19;29;16;6;18
13;11;34;3;12;3;29;25;18;23;5;8;37;23;12;47;54;8
11;43;14;39;20;14;5;43;25;10;19;72;30;6;2;24;23;65
20;1;1;9;8;102;23;48;1;12;15;3;14;11;79;55;31;9
39;6;2;6;6;30;41;126;10;0;3;26;17;3;28;121;7;22
0;4;16;12;63;5;2;2;5;38;21;9;19;128;11;5;11;5
7;19;8;98;36;52;9;29;31;9;110;37;9;33;50;21;9;48
33;9;32;3;43;19;5;51;2;10;2;3;26;26;5;17;26;1
24;75;15;13;1;4;26;15;54;31;11;82;5;2;6;22;17;52
8;13;56;4;15;1;28;5;98;97;62;2;6;57;6;27;18;38
6;8;14;2;15;1;24;8;30;33;0;11;62;9;0;3;61;16
18;0;6;2;4;15;20;63;1;20;2;1;15;13;24;102;50;6
18;13;6;8;1;10;6;35;18;5;7;78;5;0;6;10;4;50
8;62;12;30;8;3;5;11;47;32;52;60;10;19;11;9;15;34
6;7;0;10;4;6;4;59;10;4;7;43;11;4;8;66;19;71
2;15;6;15;4;0;14;6;59;38;35;62;12;21;2;19;67;147
61;5;8;7;13;72;47;84;5;14;3;12;31;18;67;122;33;24
4;3;7;14;31;18;23;12;16;16;122;14;9;71;94;34;7;30
10;30;80;24;81;16;9;12;36;72;12;22;49;58;5;10;24;8
41;43;25;98;80;123;13;64;20;7;13;84;38;16;37;48;8;41
50;63;65;26;26;40;73;13;34;48;16;16;15;28;71;18;19;12
185;173;149;30;47;47;25;28;30;17;3;25;16;3;7;15;14;16
12;6;23;0;7;10;20;3;3;9;2;1;4;2;36;3;0;0
0;3;27;1;15;5;1;3;9;67;7;5;23;44;6;1;25;3
6;6;6;15;5;6;3;2;5;1;4;22;3;8;2;3;1;5
5;3;22;2;2;5;7;65;5;15;2;9;24;7;2;20;16;13
137;8;6;9;1;61;27;78;2;4;4;5;2;2;41;32;4;0
19;20;17;7;8;12;111;10;80;56;14;7;13;14;19;16;13;15
38;28;18;70;54;65;64;20;55;33;51;16;13;41;63;43;30;20
154;9;8;5;5;31;33;369;1;4;1;24;26;4;20;54;11;7
2;11;10;1;4;0;5;0;12;9;5;1;1;4;1;0;2;6
1;14;4;7;19;3;1;16;35;21;10;34;52;33;13;25;93;54
11;4;10;0;3;13;38;8;3;24;0;1;13;9;30;5;16;0
0;3;0;1;0;0;17;1;8;10;4;6;8;10;3;14;41;11
4;50;11;162;50;59;8;20;20;6;44;231;20;29;17;12;15;85
25;138;37;58;12;8;5;6;79;18;81;57;10;5;3;3;9;31
0;39;3;52;9;2;9;1;132;6;209;36;5;19;9;6;13;93
4;11;11;9;9;2;15;7;27;31;20;20;67;12;7;17;98;48
22;68;21;46;19;20;46;31;42;7;11;40;19;8;20;30;15;34
16;4;0;2;4;6;27;2;2;2;9;0;1;8;11;13;4;0
2;10;7;6;5;2;2;0;4;2;1;29;7;0;2;0;8;8
28;4;19;0;9;30;25;8;3;21;1;4;55;15;28;21;108;5
21;28;16;3;2;13;41;6;16;17;2;6;18;2;22;31;14;4
1;5;4;47;22;11;2;0;7;5;31;6;7;19;9;3;5;9
3;3;0;1;0;1;3;7;3;1;2;26;3;0;2;29;5;31
2;5;11;5;18;0;1;8;1;9;6;16;29;17;3;2;16;7
7;0;4;5;23;31;14;25;1;10;9;10;46;51;57;11;21;8
57;21;25;4;9;17;169;38;42;89;4;11;27;12;34;59;33;6
0;2;10;6;20;10;12;0;10;69;13;0;3;101;34;14;70;17
13;7;56;35;77;60;3;82;2;14;37;50;119;46;38;20;30;13
22;54;86;3;16;2;27;5;80;101;11;14;19;19;4;10;24;25
17;9;55;10;104;10;22;11;5;39;14;0;28;72;9;12;26;1
28;17;61;1;3;3;104;62;51;102;9;33;67;11;18;126;72;65
9;8;27;10;72;9;17;20;20;15;9;20;34;13;11;13;4;7
57;4;9;2;17;73;25;81;3;30;0;2;5;23;8;17;21;3
46;10;33;1;34;29;14;17;1;10;1;1;15;15;3;7;7;2
22;87;28;110;29;20;0;31;23;1;52;99;19;0;4;1;0;17
27;129;50;102;23;29;14;32;46;20;55;51;27;20;18;16;20;26
30;88;21;41;2;5;19;34;57;12;31;63;28;6;2;23;17;21
25;46;134;7;30;18;6;30;10;27;7;22;100;17;16;17;52;4
7;11;8;44;6;8;8;6;10;12;26;6;4;6;5;7;20;4
56;22;21;11;18;34;114;53;20;8;13;29;21;14;52;30;15;17
77;59;154;40;29;22;32;23;39;45;38;53;72;7;14;7;21;14
8;4;5;37;29;59;26;11;4;8;27;10;4;9;105;29;7;9
35;46;9;21;7;12;7;22;21;9;5;67;2;0;1;5;3;23
5;12;39;39;41;28;15;20;18;36;75;22;33;100;50;24;66;37
1;10;10;53;59;12;2;0;10;9;41;16;24;94;16;0;36;16
37;10;5;17;22;152;37;34;1;7;22;12;11;32;153;32;8;11
7;2;2;2;3;3;7;9;6;7;18;15;9;21;6;21;48;89
4;6;53;0;37;0;8;8;4;96;17;4;106;177;17;7;110;6
99;37;57;14;4;19;103;24;33;118;4;6;8;18;19;13;9;4
33;1;23;4;25;59;15;31;2;14;0;2;17;14;5;46;18;5
21;135;77;227;75;54;3;7;25;6;43;57;10;8;14;5;4;15
36;72;12;76;6;16;26;0;61;16;139;18;1;31;21;19;6;80
0;15;11;39;15;0;4;1;10;23;22;33;4;21;7;0;20;31
9;1;3;8;23;27;15;22;17;11;63;22;28;131;82;83;147;135
8;27;7;31;8;34;12;48;61;2;21;69;22;6;21;65;5;66
1;35;33;32;24;4;1;2;11;16;8;3;5;19;4;1;2;1
20;21;54;137;126;29;3;14;2;15;25;23;50;25;6;2;14;5
10;15;16;13;90;10;19;7;40;50;16;6;7;125;11;7;8;5
63;4;7;23;16;109;26;51;2;5;25;7;25;24;92;21;13;6
2;3;3;18;3;20;14;1;17;8;31;3;5;6;18;2;8;27
24;8;13;4;6;0;20;11;3;13;4;5;3;1;3;35;4;0
13;3;11;22;2;13;18;10;0;12;7;25;19;2;6;3;10;5
1;17;15;44;9;2;1;3;10;5;16;37;12;6;0;2;7;25
23;43;129;6;94;18;5;7;20;79;4;13;30;57;7;1;21;3
5;2;5;27;58;7;0;4;1;5;20;6;33;46;3;0;33;6
33;44;38;12;8;5;51;13;76;111;15;37;41;13;9;21;99;55
18;14;0;18;4;3;25;17;8;2;6;16;16;5;12;34;11;7
18;57;48;16;14;4;6;3;22;16;4;15;5;1;1;1;2;10
9;8;26;0;7;2;22;5;10;51;1;1;15;4;0;4;8;0
19;75;24;120;11;12;3;38;17;6;84;105;35;8;10;18;13;30
71;53;21;12;9;13;94;48;21;14;6;18;8;2;28;61;9;5
92;22;11;9;3;61;25;48;19;9;11;7;3;7;30;12;17;11
1;3;2;7;2;6;14;8;30;29;25;10;9;14;8;52;70;48
1;4;172;2;216;7;4;5;7;44;15;2;71;51;14;4;15;1
71;18;20;6;2;12;182;19;56;41;14;11;5;4;14;25;6;15
10;12;48;4;11;4;39;13;34;145;20;19;53;32;41;86;111;72
10;7;19;13;22;36;11;54;5;38;12;30;103;26;38;51;105;29
8;14;6;20;24;13;16;8;19;59;4;14;14;52;13;2;20;7
5;5;4;119;30;52;5;43;0;0;41;157;46;8;33;11;8;35
16;14;27;4;42;26;3;40;2;25;6;24;77;121;29;42;178;27
45;2;22;12;16;8;35;19;0;6;20;9;10;20;25;23;13;2
93;42;22;14;3;69;45;7;21;8;11;4;2;0;56;3;2;2
8;0;6;4;19;34;17;39;4;18;2;3;24;19;20;37;48;3
6;0;10;4;13;7;10;1;0;14;2;1;11;23;2;5;13;1
1;45;36;1;5;1;6;4;50;63;3;17;35;10;1;11;72;37
11;10;50;12;37;5;20;9;14;103;3;13;102;41;2;7;145;10
38;53;16;10;1;2;15;9;13;7;5;42;6;4;1;2;1;12
59;77;67;24;25;25;54;31;102;85;32;27;22;15;29;54;51;61
91;32;57;10;8;6;156;60;38;48;16;37;38;9;25;44;7;16
29;22;94;3;19;0;25;1;10;92;3;5;19;23;3;2;39;0
3;3;1;3;7;21;10;5;1;3;19;0;1;4;22;17;1;2
32;75;27;33;12;5;28;12;57;20;18;21;10;10;3;18;13;11
70;13;2;6;1;17;18;16;24;1;64;3;2;10;82;22;3;33
19;79;128;51;101;38;8;9;13;26;17;22;31;36;10;2;9;7
2;25;0;21;5;4;3;7;16;2;34;7;0;3;18;33;1;6
100;107;64;28;14;31;69;58;62;51;28;25;27;25;36;50;41;41
171;16;13;0;2;12;106;155;17;25;1;36;34;2;7;104;29;22
239;26;28;27;25;160;80;43;25;34;10;16;9;8;26;15;10;17
11;0;2;3;3;22;4;17;0;4;6;3;12;9;28;23;14;3
31;16;15;9;3;9;16;11;7;7;2;5;1;3;8;2;1;0
2;5;10;11;13;2;0;11;4;3;13;23;73;8;2;7;20;10
11;1;6;0;2;4;48;2;16;31;14;0;1;14;36;48;17;10
45;71;32;13;2;17;60;4;94;28;17;15;9;0;27;11;4;22
8;30;11;13;10;5;55;12;126;50;82;26;38;38;66;57;82;82
43;42;62;12;6;18;7;34;11;16;2;22;38;7;4;12;34;22
8;144;10;35;5;0;10;1;200;25;83;15;2;12;4;2;1;14
1;17;34;3;18;2;1;0;56;63;14;2;5;31;4;1;17;30
2;7;20;19;35;10;5;9;26;70;54;6;40;107;17;12;87;27
78;33;21;24;35;78;19;199;11;6;6;77;82;4;11;51;20;44
152;38;94;2;11;18;84;17;45;136;2;4;6;14;8;20;36;8
4;10;16;36;56;4;6;9;13;25;56;28;58;57;14;11;29;20
10;5;0;2;3;7;18;10;7;5;6;10;4;8;53;78;14;28
128;46;57;15;48;43;27;85;16;34;7;19;39;17;10;19;9;2
16;3;9;2;6;18;53;46;4;3;0;10;19;2;97;204;20;17
56;23;1;99;11;64;18;8;8;0;20;13;2;7;18;2;1;1
4;14;29;17;58;49;9;15;27;29;28;1;8;36;20;11;8;12
11;4;3;3;4;4;29;0;7;35;5;4;3;11;1;3;25;9
11;9;4;7;5;18;1;15;7;5;5;16;1;1;5;4;0;6
31;21;22;8;2;4;28;17;31;16;12;18;18;2;7;13;14;15
86;62;150;16;25;4;28;24;32;66;9;38;99;8;2;22;52;20
16;14;2;10;4;34;15;23;35;2;9;32;6;1;10;9;12;17
10;7;19;13;40;62;34;12;17;44;21;2;13;34;79;30;22;12
3;8;2;7;6;12;27;24;22;15;38;31;15;66;57;117;116;125
58;15;47;0;11;12;36;9;23;40;4;0;6;20;17;23;35;4
63;47;56;39;18;38;27;2;12;16;5;5;1;2;8;1;1;0
22;35;41;34;62;11;23;3;32;74;42;5;22;178;42;4;28;1
19;9;16;7;8;35;25;11;3;8;2;19;1;3;33;41;10;11
239;20;13;37;33;198;64;56;3;3;2;12;4;5;17;11;0;0
4;0;0;85;14;73;15;3;12;8;104;2;1;46;95;25;10;22
11;2;13;4;10;10;1;52;1;1;7;46;79;9;4;5;23;34
29;111;23;52;11;13;31;42;53;14;12;107;18;4;13;39;7;45
218;27;39;21;42;44;25;30;8;4;4;13;39;12;5;9;25;9
3;6;10;2;10;3;9;11;18;10;16;20;27;4;13;105;35;119
1;8;10;7;16;2;1;1;23;36;10;9;7;45;0;1;51;26
11;14;1;18;2;20;19;10;31;2;20;33;6;13;21;36;10;104
0;5;5;59;56;5;0;9;5;19;39;72;38;87;4;6;51;30
26;7;1;46;13;34;14;26;2;0;25;33;15;8;26;35;14;31
32;184;69;25;15;9;9;24;72;14;10;142;22;2;0;12;11;79
95;21;30;4;21;19;30;71;5;18;2;13;59;12;10;5;24;1
50;7;1;26;29;57;6;96;3;1;10;10;17;10;8;19;14;11
18;15;22;23;5;12;23;9;30;54;34;34;23;11;13;28;82;87
32;4;10;2;3;22;494;3;52;50;11;1;2;2;77;100;19;13
0;7;6;43;50;6;0;1;18;2;75;9;16;32;16;3;14;12
0;13;14;16;29;0;0;2;7;7;13;16;24;22;1;1;11;6
20;4;7;13;12;18;24;56;2;0;7;8;8;8;61;122;5;7
20;2;18;10;17;11;53;28;40;85;22;9;23;44;25;80;49;33
16;12;11;4;34;12;29;28;32;23;17;12;10;33;22;15;13;14
39;28;54;20;17;25;78;15;63;136;16;12;6;31;19;34;24;30
93;69;109;9;35;24;62;17;49;43;7;19;13;18;38;13;8;9
5;20;2;24;5;11;28;20;53;10;57;83;13;15;45;72;69;184
5;6;3;1;4;15;53;13;24;19;64;6;10;85;141;109;79;40
4;2;3;5;20;13;13;18;16;37;16;23;13;68;35;90;68;59
47;25;43;22;21;19;17;8;35;15;14;12;10;3;4;10;2;27
8;6;4;13;15;31;38;5;14;18;58;1;2;54;152;16;8;13
0;0;14;18;34;3;1;0;2;7;26;23;28;31;6;3;28;39
7;44;13;20;3;2;2;0;24;16;60;9;4;13;3;0;1;11
21;38;32;109;54;56;5;98;10;6;70;121;86;36;38;42;16;31
54;20;56;4;10;17;22;19;4;54;2;6;15;16;13;17;19;6
7;0;2;12;6;6;36;45;8;5;14;24;8;13;9;113;32;40
7;33;28;18;54;13;10;6;35;60;17;22;48;90;17;24;120;21
12;18;54;3;69;1;16;19;8;3;10;15;94;34;5;31;75;33
16;12;9;2;4;4;4;34;0;2;1;32;16;11;7;13;10;13
10;6;14;2;11;3;7;4;5;16;2;4;62;15;4;19;112;11
3;11;9;51;35;22;6;22;27;6;78;32;25;18;15;17;13;75
13;5;9;1;7;10;15;35;2;6;0;14;41;5;23;64;59;8
17;33;10;10;4;11;51;66;56;10;13;63;40;12;27;108;56;74
2;7;28;21;45;22;2;1;4;14;27;17;20;18;16;1;22;38
8;20;5;27;0;3;7;3;32;17;17;24;2;2;3;4;2;36
2;60;6;32;8;10;10;1;50;10;57;35;1;18;11;1;1;17
6;19;6;30;47;24;3;31;1;0;6;40;35;7;4;16;7;7
22;27;8;58;23;104;3;78;12;2;21;57;27;8;45;27;15;43
64;3;14;10;20;53;21;24;10;4;10;9;21;4;19;6;3;9
44;146;53;35;24;16;30;20;131;12;34;63;36;3;17;8;7;37
2;16;1;37;18;33;6;6;69;13;131;11;3;40;26;11;9;23
37;13;6;15;8;129;16;150;4;7;11;55;28;6;37;52;10;16
3;71;6;106;7;11;2;0;41;12;107;3;0;23;17;1;1;6
1;12;22;0;10;1;2;13;4;5;1;5;37;1;1;3;5;4
31;1;18;1;7;23;5;51;0;5;1;24;31;6;5;23;22;8
15;13;1;9;5;34;4;8;16;2;25;5;0;0;22;4;1;13
25;33;25;11;36;134;11;38;35;31;11;19;16;30;57;10;18;20
17;5;2;7;6;17;5;70;3;0;5;17;1;2;7;42;1;8
45;1;5;7;12;60;31;26;5;9;6;4;13;19;76;57;33;10
13;12;20;24;106;51;11;12;15;33;5;4;31;97;21;9;44;5
28;76;43;99;55;54;9;5;22;15;46;29;10;22;12;2;8;15
7;23;42;4;12;6;6;18;17;49;7;13;43;23;9;25;105;32
4;22;7;7;3;2;15;15;24;10;13;41;15;5;0;38;40;44
24;10;6;6;3;2;1;20;2;14;3;9;6;5;1;13;11;0
53;44;22;18;11;28;23;177;20;21;16;148;166;10;25;24;40;20
