F0,F1,Class
-0.37599695155661506,11.577549892884239,1.0
-3.635138110269329,-6.9592366962499765,0.0
-2.01235623149688,6.851587416389359,1.0
-1.4309045806248335,11.00549266208954,1.0
-5.2607339099613,-6.083728398942965,0.0
-1.6807474538141687,10.495840605205489,1.0
-3.3514629321339706,-7.746537679167836,0.0
-3.4370975478441967,-5.881653555307174,0.0
-2.2831950973182105,-6.956475755317244,0.0
-1.5214043973388103,10.676741949456272,1.0
-3.7433329416666985,-8.270636567703276,0.0
-0.3381865270579375,7.599124117696194,1.0
-0.5070655112217848,8.509019239382875,1.0
-3.226238283405859,-7.781932061659491,0.0
-2.844994523240796,11.121922864792635,1.0
-2.931745708133934,-9.485934958958133,0.0
-0.5941018563584843,8.308934165224143,1.0
-5.256298349974748,-6.735940464953431,0.0
-1.429748796681229,9.316298980257386,1.0
-0.7886719786285374,9.965017528716542,1.0
-1.4072652587881267,8.726980337857478,1.0
-0.45116174781146356,9.83205753171407,1.0
-3.2845790436674633,-7.730135395766266,0.0
-1.6836313727222705,8.555280679441514,1.0
-3.637642919528529,-6.612517427368746,0.0
-1.3735623841956466,9.253268656622572,1.0
-4.63619761272106,-5.749434452928597,0.0
-1.4407917656786435,11.279669987697869,1.0
-2.7538102818652543,-7.930083485213999,0.0
-3.4557251073763657,-7.248492842465868,0.0
-3.901894964702197,-7.673798906197655,0.0
-1.0966231906692911,-6.926486494033448,0.0
-1.0259671449480032,7.024158613831746,1.0
-2.2679779659357466,-4.82669937271874,0.0
-0.4474698623996378,10.058205641362719,1.0
-0.4668275569631935,10.06752891111191,1.0
-3.697185199551513,-6.07747386898858,0.0
0.07095062470243607,8.388372180064344,1.0
0.1343570775431402,9.210126812183958,1.0
1.0294357147890734,10.166777744060727,1.0
-2.0268606771159456,9.41849328833829,1.0
-0.6565638933269011,7.5056804597135,1.0
-0.46235756010919354,9.521575556543455,1.0
-3.5205694089981074,-7.529837061553566,0.0
-0.8561857462093679,9.951704185901345,1.0
0.14203227682261077,11.000420868810526,1.0
-2.289743712977935,-6.787879510294464,0.0
-0.6536928076774905,9.052126693056442,1.0
0.42743388769909196,8.670102318733969,1.0
-0.025393950407253563,8.566553406989934,1.0
-0.48985717550776364,8.444424374895856,1.0
1.5784051189437833,9.233960521833026,1.0
-2.8370647294772535,-7.553262017886838,0.0
-0.037229038250255364,9.242614378405602,1.0
-1.2690134006252034,8.131626501601602,1.0
-2.3609741562425617,-6.2924410056752125,0.0
-4.434935108763481,-7.548307772229452,0.0
-0.9116660858129663,9.974373532216081,1.0
-1.307097627088305,9.751380303753223,1.0
-4.455354377211519,-5.260637717654807,0.0
-2.1968493821714947,9.389166034676153,1.0
-4.501925411980294,-6.817969699671649,0.0
0.7578483973036305,9.516472859605841,1.0
-2.195922925552507,-6.0459861442419705,0.0
-2.500103585333715,8.2538540357145,1.0
0.651064758879959,8.148305660463693,1.0
-4.733861003996623,-7.291852180931996,0.0
-1.4740304352714095,9.064711355347459,1.0
-2.487121307879846,-7.365732116061382,0.0
-3.5765253474455667,-6.4869633816740535,0.0
-4.461487707088853,-5.595409119907744,0.0
-3.7671960640235334,-6.315922352425628,0.0
-0.9857804284990349,9.769130826757648,1.0
-1.6636511832461802,9.438735090466801,1.0
-2.12336739986568,-8.268663796580993,0.0
-3.1113512063346414,-7.246236357819122,0.0
-1.8865434717856466,-6.793941483128211,0.0
-4.20060751738826,-8.09050953073228,0.0
-4.070729405116759,-7.787126611579355,0.0
-0.5515626068388422,9.968207475188768,1.0
-1.9537426738335466,-5.408284055076061,0.0
-3.5416382925858714,-7.594134187098173,0.0
-0.8273998479891348,8.476973809740983,1.0
-1.5751967910599614,-8.303168831761988,0.0
-2.340249987752051,-5.36371403720313,0.0
-4.296708362891293,-6.596995738086317,0.0
-4.172150861531712,-6.752378857587528,0.0
-2.2527353185980155,8.286274084982864,1.0
-0.8738093536939096,8.339808312904305,1.0
-2.6105698695024886,-6.153089514021815,0.0
-5.312850935158027,-7.1724532856499605,0.0
-1.1003468884403858,6.99928379391893,1.0
-2.3733640886676994,7.501469697289864,1.0
-0.7049959576715122,9.539507586320925,1.0
-3.691281516226992,-5.873764285599396,0.0
-4.280918302893134,-5.437101695639308,0.0
-2.489341962335092,-7.97294506127253,0.0
-3.8633508236144785,-6.881159955053707,0.0
-0.29617396216905734,10.59888726340958,1.0
-1.798178279731017,-6.340644347822581,0.0
-0.6199454806738818,8.604884172540253,1.0
-0.48955874257611454,-7.321965164047109,0.0
-4.2045357808871024,-6.696620790483997,0.0
-0.6602240372442373,9.017789880041727,1.0
-0.4114947384780407,8.646283612743641,1.0
-1.6124986378722874,8.62599367085351,1.0
0.1364121412952668,10.267561242252096,1.0
-2.758249673686132,-6.995364133663858,0.0
-2.538696833567876,10.26617689542727,1.0
-3.5496841304817046,-7.681348677767309,0.0
-0.9153375125625449,10.033936021484774,1.0
-3.3618649358562487,7.478116404389491,1.0
0.632122600768001,10.787761047458384,1.0
-0.37255453763886937,10.819992653821537,1.0
-3.373295942209049,-6.593504531995777,0.0
-1.1446888187340782,7.572907066901431,1.0
-4.586896382141487,-8.44806458696105,0.0
-1.800179425773001,-7.0792453211883695,0.0
-0.6485300983904412,8.951424414459224,1.0
-3.7468795815723634,-7.317873004289924,0.0
-2.627221846339844,-7.058551863483509,0.0
-2.9255916056421776,-6.596291997909189,0.0
-3.9971722753657364,-6.4752526523691,0.0
0.35430051008408303,7.509393204546586,1.0
-1.1633502088666803,9.097430605800078,1.0
-1.1280842694929527,7.766772598024636,1.0
-3.46156480462655,-8.542024221879808,0.0
-1.374878099616836,8.203511155738237,1.0
0.04963896178078819,9.254655887305324,1.0
-3.976508951315854,-6.085430662300961,0.0
-2.8323861167646776,9.216597689046672,1.0
-1.5968910156716103,9.322943259335867,1.0
-4.096399591324597,-7.421752459848006,0.0
-1.5839289463571147,8.32374773273406,1.0
-0.5638060094586054,8.674067408151993,1.0
-1.1257148446761993,9.300651600679645,1.0
-3.484045263427603,-7.343723000231688,0.0
-3.780568529473011,-6.180494120190701,0.0
-0.5447606985493716,8.22038174204578,1.0
-3.2976128505278752,-8.024611031489998,0.0
-3.46679172340125,-7.332914788070299,0.0
-2.7756620973895108,-7.631674539738617,0.0
-4.266743614235208,-7.590294930415194,0.0
-4.302551047376474,-6.549143074331182,0.0
-0.553095755250528,10.084907006572093,1.0
-4.006341219732549,-7.951211018383352,0.0
-0.010360137342691589,9.675115638694155,1.0
-3.560960663362599,-7.27443879017254,0.0
-0.22416567207800675,9.600059282948864,1.0
-0.9410942637029025,7.0355835802533075,1.0
-3.307307633269832,-6.527582424808646,0.0
-3.319257903085648,-6.8349120462423825,0.0
-3.957369623264179,-6.068093191265636,0.0
1.0696290026821518,9.95383369188118,1.0
1.0120825907198125,6.157189483842936,1.0
-3.3261898511450125,-5.663563093387839,0.0
-4.3380799153802485,-5.938062793717648,0.0
-0.8824767941671764,8.628720588872934,1.0
-3.867018732009693,-8.421925402301335,0.0
-3.8946057039964908,-7.022848415560387,0.0
-3.0704310063142595,-6.416897499180348,0.0
-2.420563287353604,-7.506769609916944,0.0
-0.7671506068409313,7.745844002304997,1.0
-1.1917321475682807,8.366393878433271,1.0
-3.0589681437561307,-8.157963984895147,0.0
-3.1549725950784353,-8.578658238852906,0.0
-3.1882001791264556,8.915676804222006,1.0
-0.3676034582990032,8.63335884890014,1.0
-0.2005361305998472,8.044194016062514,1.0
-1.9677851466300682,-8.378286670821025,0.0
-0.22658844623443064,9.669370904489925,1.0
-3.109335819948447,-6.579679961638776,0.0
-0.8266466574482462,9.186035291720662,1.0
-2.3216460137877233,-7.732694423751184,0.0
-3.6661263800607156,-6.518612996979534,0.0
-0.6559108187814873,8.290295215337707,1.0
-2.809395968814537,-6.3603668793422115,0.0
-2.8884294722620014,-6.920133307586828,0.0
-0.23286348746051921,7.142862596998305,1.0
-4.845863870164331,-7.353903706338764,0.0
-3.847236653982448,-6.498934660924266,0.0
-3.4825576106375955,-6.107829358688744,0.0
-3.063251587205731,-6.309036074421679,0.0
-0.7455407891204209,10.456792429052928,1.0
-1.5499885457966949,9.726977737672172,1.0
-0.08142287680894034,9.835429668967192,1.0
-0.14550592605005963,8.749049507440322,1.0
-4.142611882381822,-8.464110313394212,0.0
-1.5694746656724181,9.14953348112134,1.0
0.19822856356373109,10.21549470529742,1.0
-3.075983951698798,8.611551600146576,1.0
-3.568125545718155,-7.488780661946725,0.0
-0.20030178680548094,10.371730336301876,1.0
-3.08502465608401,-5.791328039446535,0.0
-0.3125807559645296,9.04296822744605,1.0
-3.498563097640067,-6.466527600442855,0.0
-3.0374321991251687,10.52303487144958,1.0
-2.7826776741685864,-7.491329420782628,0.0
-0.23506308646507557,10.197597955177674,1.0
-2.7966308334536625,-5.974521474231808,0.0
-1.6535275284141409,9.041324019254063,1.0
-3.016700471032076,-7.194234281517455,0.0
-0.6905817993391692,10.143709474773333,1.0
-1.1106815493334818,-6.791657436205976,0.0
-2.2787601431592,9.434681891520801,1.0
-3.458832529936687,7.4033850517060245,1.0
-1.7369151584684863,9.074718061599087,1.0
0.43817227736758135,10.395355033741227,1.0
-2.270241123534791,-5.682612908581148,0.0
-2.390679617187243,-8.578054288014178,0.0
-2.8942185143427746,-5.93924327272932,0.0
-0.17091623850342974,9.358453913238918,1.0
-2.242839597701252,8.6400711073335,1.0
-4.562833858731894,-7.4286929858286745,0.0
-3.6915412551568334,-7.236914556439223,0.0
-4.100636260492436,-5.4320196825246345,0.0
-2.6945971573987957,-7.044444458092522,0.0
-4.982828501679631,-7.058321156205998,0.0
-3.043322888091358,-7.2963590670770815,0.0
-1.6303130969078687,-5.880479762238185,0.0
-1.4484306451743958,10.614941292464394,1.0
0.23732854087175026,-7.182033024947709,0.0
-3.082709561885685,-8.705978631411089,0.0
-1.3638225702573354,7.447766745025922,1.0
0.7905300297708198,9.967340622580142,1.0
-5.768293081614003,-6.117133043466771,0.0
-2.4491124866844656,-6.470091886775602,0.0
-0.8628199743424084,10.425869471452815,1.0
-1.5304947727772964,9.125791749247961,1.0
-3.34592263333744,-8.43427063281477,0.0
-0.69456800851504,8.862426544222844,1.0
-0.8038129939086992,7.8987025072353925,1.0
-3.511239462165284,-4.986882530784459,0.0
-2.3556660747123193,-6.087618366571068,0.0
-0.6045688336802455,9.142985614277697,1.0
-1.3886937293377266,11.68183619927555,1.0
-2.240289567454832,8.561309759324454,1.0
-2.859856171017877,9.545525438643804,1.0
-0.046937235290272494,8.777265365053774,1.0
-4.361643091523024,-6.701233744904551,0.0
-1.7839406222777994,8.242759416433486,1.0
-3.799350087395911,-7.009167119053175,0.0
-1.5588278356310663,-8.016444423674121,0.0
-4.42975661037608,-6.475455650220456,0.0
-0.7759951086886577,9.927682396463549,1.0
-1.5813669059255464,-7.810583374858848,0.0
-2.664749997389622,-6.793527133305576,0.0
-0.7336730732026131,8.130589504714454,1.0
-3.143059181020601,-6.607560318181422,0.0
-2.889489997022692,-6.348703228490378,0.0
-2.888771269221106,-7.134769530519043,0.0
-3.1726831019390667,-5.99352060518515,0.0
