q0p0;q0p1;q1p0;q1p1;s02;s03;s12;s13;cheapest; 2nd;3rd;most expensive
47.0;7.0;48.0;34.0;-7.0;-5.0;-1.0;-3.0;-0.6711584305396376;-0.21419949910839498;0.4141190316095634;0.7568382301829955
29.0;22.0;30.0;44.0;-9.0;-12.0;-5.0;-14.0;0.05416539057913439;0.13541347644783586;0.18957886702697024;0.4333231246330749
43.0;10.0;39.0;35.0;-7.0;-6.0;-2.0;-13.0;-0.3646491472916724;0.05609986881410345;0.7573482289903966;0.8414980322115517
45.0;25.0;27.0;29.0;-3.0;-4.0;0.0;-14.0;-0.17305383261299712;0.14643016605715137;0.5990324975065283;0.625656164062374
5.0;20.0;46.0;29.0;-3.0;-11.0;-7.0;-13.0;-0.7055271637299112;-0.3594194985039171;-0.039935499833768706;0.252924832280534
12.0;43.0;33.0;36.0;-17.0;-10.0;-3.0;-6.0;-0.28797932657906444;-0.02617993877991509;0.8901179185171079;0.8901179185171079
1.0;25.0;21.0;42.0;-13.0;-16.0;-1.0;-18.0;-0.7068583470577035;-0.23561944901923443;0.23561944901923443;0.3403392041388942
49.0;15.0;0.0;13.0;-13.0;-20.0;-4.0;-11.0;-0.7398678350845528;-0.6032768501458661;-0.17073873117335847;-0.03414774623467176
13.0;26.0;43.0;10.0;-16.0;-14.0;-12.0;-4.0;-0.8386454965091398;-0.2263011657246886;-0.013311833277922958;0.43929049817145405
22.0;3.0;43.0;24.0;-8.0;-7.0;-15.0;-15.0;-0.8124808586870154;-0.297909648185239;-0.08124808586870147;0.4062404293435078
23.0;32.0;17.0;27.0;-17.0;-8.0;0.0;-12.0;0.016028533946886525;0.625112823928581;0.7853981633974481;0.8495122991849947
25.0;36.0;29.0;2.0;-4.0;-3.0;-17.0;-8.0;-0.13336949944484955;0.044456499814950035;0.5779344975943488;0.6372098306809488
32.0;11.0;4.0;1.0;-2.0;-14.0;-17.0;-7.0;-0.7853981633974484;-0.5609986881410347;-0.11219973762820712;0.36865628077839385
22.0;6.0;5.0;12.0;-6.0;-5.0;-13.0;-18.0;-0.3141592653589793;-0.23561944901923448;0.5890486225480862;0.9032078879070655
34.0;14.0;33.0;21.0;-4.0;-11.0;-6.0;-10.0;-0.3316125578789225;0.22689280275926293;0.33161255787892285;0.994837673636768
28.0;7.0;18.0;18.0;-17.0;-1.0;0.0;-9.0;-0.017453292519943098;0.2967059728390362;0.43633231299858255;0.9948376736367681
2.0;4.0;27.0;1.0;-12.0;-4.0;-2.0;-11.0;-1.14788962342704;-0.9465054789661557;-0.2215225589069726;0.26179938779914935
15.0;38.0;27.0;46.0;-1.0;-2.0;-14.0;-12.0;-0.1832595714594047;0.07853981633974472;0.28797932657906417;0.6283185307179583
42.0;9.0;38.0;32.0;-6.0;-11.0;-16.0;-9.0;-0.21666156231653744;-0.18957886702697013;0.6499846869496124;0.9478943351348513
43.0;40.0;4.0;17.0;-16.0;-14.0;-12.0;-17.0;-0.20943951023931984;-0.1832595714594048;0.026179938779914758;0.1832595714594044
43.0;27.0;12.0;25.0;-17.0;-11.0;0.0;-1.0;-0.02617993877991509;-1.1102230246251565e-16;0.31415926535897915;0.47123889803846875
36.0;9.0;17.0;24.0;-11.0;-19.0;-14.0;-8.0;-0.38555909839511115;-0.014279966607226413;0.44267896482401614;0.47123889803846897
7.0;21.0;28.0;20.0;-7.0;-7.0;-6.0;-1.0;-0.5161187930897517;-0.15707963267948966;0.38147910793590345;0.5161187930897517
6.0;27.0;14.0;4.0;-15.0;-5.0;-5.0;-19.0;-0.2390342236427018;-0.23903422364270177;-2.220446049250313e-16;0.8195459096321198
22.0;19.0;31.0;39.0;-2.0;-14.0;-6.0;-13.0;0.1926448325314497;0.22228249907474962;0.28155783216134944;0.40010849833454926
31.0;0.0;40.0;19.0;-15.0;-9.0;-7.0;-15.0;-0.9567577626841643;-0.12851969946503705;0.09995976625058411;0.5283587644673742
4.0;11.0;40.0;2.0;-17.0;-15.0;-20.0;-1.0;-1.0210176124166828;-0.4712388980384691;-0.07853981633974505;0.026179938779914758
12.0;7.0;19.0;35.0;-20.0;-20.0;-14.0;-6.0;-0.32843923196620567;-0.2998792987517529;0.12851969946503705;0.38555909839511104
22.0;7.0;28.0;8.0;-12.0;-13.0;-7.0;-20.0;-0.5563236990731927;0.1636246173744682;0.5235987755982986;0.8508480103472353
1.0;44.0;14.0;21.0;-4.0;-18.0;-1.0;-19.0;-0.8352647134544289;-0.660731788254996;0.21193283774216898;0.48619886305556365
1.0;24.0;3.0;17.0;-3.0;-18.0;-14.0;-18.0;-0.3365992128846206;-0.299199300341885;0.14959965017094246;0.5235987755982989
23.0;39.0;3.0;46.0;-7.0;-2.0;-16.0;-9.0;-0.6587210402688276;-0.4813730678887587;0.557379341765931;0.7853981633974482
18.0;7.0;46.0;11.0;-19.0;-7.0;-6.0;-8.0;-0.7370659687268362;-0.44707280070316296;0.10874743800887743;0.15707963267948966
0.0;41.0;20.0;3.0;-3.0;-9.0;-8.0;-17.0;-1.1374732021618215;-0.5145712105017763;-0.2437442576061044;0.4604058199226424
7.0;44.0;13.0;5.0;-20.0;-4.0;-2.0;-8.0;-0.8835729338221293;-0.6872233929727672;0.12271846303085121;0.46633015951723483
23.0;47.0;1.0;21.0;-17.0;-15.0;-11.0;-12.0;-0.9326603190344698;-0.39269908169872403;-0.19634954084936185;0.26998061866787304
0.0;40.0;4.0;47.0;-1.0;-19.0;-9.0;-10.0;-0.9281978294697116;-0.3331992208352812;-0.1665996104176406;0.8329980520882027
0.0;26.0;9.0;16.0;-14.0;-19.0;-18.0;-15.0;-0.541052068118242;-0.47123889803846886;0.22689280275926305;0.575958653158129
35.0;42.0;19.0;41.0;-14.0;-20.0;0.0;0.0;0.17734797238006905;0.5827147663916552;0.7093918895202761;1.266771231286207
36.0;28.0;16.0;28.0;-16.0;-13.0;-14.0;-20.0;0.16829960644231035;0.3365992128846207;0.3365992128846207;0.7573482289903966
20.0;48.0;38.0;48.0;-19.0;-19.0;-8.0;-19.0;-0.10550124582950793;0.1289459671249542;0.7853981633974483;0.8088428846928946
12.0;35.0;42.0;27.0;-12.0;-16.0;-6.0;-15.0;-0.4333231246330749;0.08124808586870169;0.21666156231653744;0.8666462492661499
38.0;4.0;0.0;27.0;-19.0;-7.0;-8.0;-2.0;-0.8956294845760376;-0.2617993877991496;0.013778915147323545;0.8129559936920953
11.0;36.0;20.0;22.0;-18.0;-9.0;-6.0;-5.0;-0.40724349213201033;-0.08726646259971665;0.6690428799311595;0.7563093425308758
4.0;4.0;31.0;22.0;-16.0;-5.0;-15.0;-7.0;-0.11697419454855612;-0.11697419454855607;-0.08355299610611144;-0.05013179766366693
39.0;30.0;6.0;46.0;-3.0;-1.0;-10.0;-1.0;-0.7853981633974483;-0.3365992128846207;0.5890486225480862;0.8414980322115517
33.0;31.0;25.0;34.0;-6.0;-5.0;0.0;-12.0;0.6488071784587618;0.6829549246934332;0.7853981633974483;0.9902846408054784
46.0;31.0;41.0;24.0;-15.0;-8.0;-10.0;-19.0;-0.10874743800887754;0.519571092709081;0.5195710927090811;0.7612320660621421
23.0;48.0;0.0;39.0;-7.0;-10.0;-2.0;-12.0;-0.9948376736367678;-0.2094395102393195;-0.05235987755982985;0.5497787143782138
21.0;17.0;22.0;0.0;-8.0;0.0;-3.0;-19.0;-0.24902868595528826;0.6321497412711172;1.1685192187132771;1.20683132424486
16.0;18.0;48.0;13.0;-20.0;-8.0;-1.0;-8.0;-0.48509886562783566;-0.4388989736632799;0.04619989196455587;0.5312987575923915
0.0;34.0;40.0;33.0;-12.0;-20.0;-17.0;-19.0;-0.4450589592585541;-0.05235987755983007;0.47123889803846875;0.7068583470577032
27.0;19.0;40.0;25.0;-15.0;-3.0;0.0;-13.0;-0.18563956589394248;0.32843923196620545;0.41411903160956354;0.6140385641107322
11.0;27.0;6.0;3.0;-14.0;-8.0;-19.0;-2.0;-0.3073297161120452;-0.20488647740803012;0.06829549246934319;0.5463639397547464
1.0;26.0;44.0;7.0;-9.0;-7.0;-12.0;-14.0;-1.191638592740956;-0.7041500775287467;-0.2437442576061047;0.3520750387643734
49.0;44.0;0.0;33.0;-3.0;-10.0;-13.0;-15.0;-0.4908738521234054;-0.12271846303085143;0.2699806186678728;0.5154175447295755
23.0;36.0;31.0;34.0;-8.0;-5.0;-14.0;-15.0;0.4465989556573725;0.6313985235155957;0.6621984514919661;0.7237983074447072
33.0;46.0;32.0;2.0;-14.0;-17.0;0.0;-16.0;-0.6357985132265057;-0.28673266282763976;0.18699956271367824;0.8601979884829197
29.0;42.0;22.0;43.0;-5.0;-3.0;-16.0;-13.0;0.1464301660571513;0.1996774991688428;0.7587744968416025;0.8386454965091397
29.0;48.0;24.0;38.0;-6.0;-5.0;-8.0;-11.0;-0.2263011657246886;0.173053832612997;0.22630116572468828;0.5191614978389911
48.0;18.0;19.0;20.0;-9.0;-13.0;-10.0;-11.0;-0.6566443661191783;-0.6566443661191782;0.06437689863913487;0.141629177006097
24.0;13.0;25.0;46.0;-16.0;-4.0;-10.0;-4.0;-0.43070221863731034;-0.3040250955086896;0.2533542462572414;0.5320439171402069
12.0;47.0;29.0;29.0;-1.0;-19.0;-11.0;-8.0;-0.4759988869075444;-0.04759988869075443;0.5473987199436758;0.6187985529798076
49.0;0.0;36.0;42.0;-16.0;-5.0;-12.0;-12.0;-0.6162354820503055;-0.47123889803846897;0.47123889803846897;0.8820625527386726
6.0;10.0;0.0;43.0;-7.0;-4.0;-13.0;-2.0;-1.3463968515384828;-1.2902969827243793;0.0;0.16829960644231035
44.0;2.0;17.0;38.0;-16.0;-13.0;-5.0;-18.0;-0.6333856156431035;-0.43070221863731034;0.1520125477543448;0.7600627387717241
0.0;26.0;39.0;0.0;-12.0;-5.0;-1.0;-4.0;-1.4013967229248587;-0.5697986675628547;-0.415799027681002;0.7237983074447072
32.0;44.0;27.0;35.0;-4.0;-9.0;-20.0;-20.0;0.36815538909255374;0.4663301595172349;0.5399612373357456;0.5645049299419158
46.0;10.0;18.0;30.0;-8.0;-5.0;0.0;-4.0;-0.8435758051305926;-0.6108652381980153;-0.029088820866572163;0.40724349213201017
41.0;18.0;11.0;19.0;-20.0;-8.0;-1.0;-17.0;-0.29613373374002183;-0.09012765809478945;0.012875379727826708;0.5278905688409073
49.0;4.0;9.0;0.0;-16.0;-6.0;-7.0;-3.0;-1.1720557207623459;-1.0512252340858155;-0.18124573001479583;-0.15707963267948966
48.0;32.0;13.0;42.0;-18.0;-20.0;-18.0;-3.0;-0.3464991897341682;0.023099945982278047;0.6467984875037809;0.6698984334860589
45.0;26.0;44.0;24.0;-20.0;-13.0;-12.0;-17.0;-0.10874743800887754;0.4470728007031628;0.495404995373775;0.7612320660621421
17.0;20.0;27.0;17.0;-18.0;-12.0;0.0;-15.0;0.2967059728390361;0.2967059728390361;0.43633231299858233;1.1693705988362009
45.0;9.0;49.0;45.0;-14.0;-19.0;-12.0;-10.0;-0.023099945982277714;0.02309994598227816;0.6005985955392252;0.8084981093797264
17.0;32.0;30.0;11.0;-1.0;-3.0;-4.0;-17.0;0.08014266973443329;0.11219973762820667;0.7533410955036748;1.1380259102289554
15.0;2.0;35.0;45.0;-8.0;-4.0;-16.0;-8.0;-0.5793920877522161;-0.11587841755044326;-0.03862613918348112;0.3218844931956754
0.0;28.0;18.0;34.0;-9.0;-1.0;-17.0;-13.0;-0.5081988116101137;0.10779974791729674;0.2309994598227787;0.7237983074447071
22.0;39.0;35.0;49.0;-5.0;-13.0;-3.0;-14.0;-0.012466637514245038;0.13713301265669775;0.46126558802707307;0.5360654131125444
35.0;9.0;13.0;9.0;-12.0;-3.0;-17.0;-14.0;-0.6947752983900504;-0.6645676767209178;0.2718685950221935;0.4229067033678567
1.0;1.0;25.0;11.0;-9.0;-13.0;-1.0;-2.0;-0.7853981633974483;-0.3306939635357678;-0.04133674544197097;0.28935721809379666
22.0;4.0;27.0;24.0;-10.0;-10.0;-17.0;-7.0;-0.03569991651806581;0.21419949910839498;0.7496982468793824;0.8567979964335798
28.0;3.0;40.0;31.0;-20.0;-1.0;-17.0;-20.0;-0.41887902047863923;-0.10471975511965992;0.47123889803846875;0.7330382858376181
0.0;3.0;17.0;15.0;0.0;-16.0;-13.0;-10.0;-0.11899972172688622;0.26179938779914946;0.3093992764899038;0.7377982747066938
4.0;18.0;5.0;15.0;-19.0;-9.0;-6.0;-4.0;-0.36085861561504395;0.48822047994976503;0.7853981633974481;1.2948456207363332
2.0;43.0;28.0;32.0;-2.0;-10.0;-10.0;-19.0;-0.3040250955086898;-0.20268339700579313;0.5067084925144827;0.6333856156431034
20.0;46.0;19.0;18.0;-13.0;-13.0;-5.0;-20.0;-0.33319922083528114;-0.3093992764899039;0.11899972172688611;0.4997988312529215
36.0;39.0;0.0;28.0;-13.0;-4.0;-2.0;-5.0;-0.48332194670612205;-0.060415243338265257;0.634360055051785;0.6947752983900504
48.0;40.0;27.0;17.0;-1.0;0.0;-5.0;-1.0;-0.2519201656180494;-0.07409416635824984;0.014818833271650012;0.28155783216134944
32.0;20.0;24.0;13.0;-4.0;-16.0;-13.0;0.0;0.1636246173744682;0.2290744643242556;0.2945243112740429;0.9162978572970228
35.0;39.0;39.0;13.0;-1.0;-12.0;-2.0;-7.0;-0.13859967589366717;0.1385996758936674;1.000997659232042;1.0933974431611535
6.0;2.0;0.0;19.0;-10.0;-19.0;-6.0;-11.0;-0.16534698176788387;-0.16534698176788382;0.2480204726518258;0.4133674544197096
12.0;21.0;28.0;49.0;-9.0;-7.0;-12.0;-5.0;-0.630893606663524;-0.47638904992959985;-0.03862613918348112;0.24463221482871345
39.0;24.0;33.0;44.0;-5.0;-13.0;-2.0;-9.0;0.2342415575045021;0.3444728786830913;0.5649355210402698;0.6476090119242117
19.0;8.0;32.0;45.0;-16.0;-8.0;-10.0;-14.0;-0.34763525265132966;-0.21888145537305947;-0.11587841755044326;0.32188449319567547
17.0;5.0;25.0;17.0;-6.0;0.0;-4.0;-19.0;-0.21419949910839486;0.6068985808071193;0.8924979129516459;0.9638977459877777
25.0;45.0;14.0;12.0;-17.0;-17.0;-1.0;0.0;-0.557379341765931;-0.5067084925144827;0.3800313693858621;0.4053667940115862
22.0;7.0;6.0;7.0;-9.0;0.0;0.0;-18.0;-0.39269908169872414;0.2748893571891069;0.5105088062083414;0.9032078879070655
18.0;20.0;6.0;41.0;-20.0;-19.0;-16.0;-3.0;-0.7081458850304864;-0.5536413282965622;0.21888145537305892;0.6823951255748316
5.0;24.0;9.0;3.0;-4.0;-9.0;-19.0;-17.0;-0.3105062506455028;0.09132536783691259;0.09132536783691261;0.23744595637597277
25.0;26.0;31.0;48.0;-2.0;-12.0;-9.0;-12.0;-0.15707963267948977;-1.1102230246251565e-16;0.18325957145940452;0.2094395102393195
34.0;23.0;39.0;29.0;-13.0;-11.0;-1.0;-16.0;0.042839899821678795;0.49979883125292135;0.7282782969685426;0.7568382301829952
40.0;43.0;23.0;24.0;-13.0;0.0;-8.0;-18.0;0.2961337337400214;0.32188449319567514;0.5278905688409075;0.6823951255748316
38.0;5.0;29.0;9.0;-3.0;-5.0;-3.0;-11.0;-1.2021400460165026;-0.30454214499084736;0.0480856018406598;0.7533410955036747
7.0;24.0;39.0;5.0;-9.0;-17.0;-9.0;-17.0;-1.0658975074679655;-0.5890486225480862;0.1121997376282069;0.5890486225480862
35.0;7.0;37.0;48.0;-17.0;-14.0;-12.0;-3.0;-0.35040841136193857;0.13291353534418354;0.20541182735010177;0.5437371900443873
1.0;10.0;34.0;28.0;-1.0;-16.0;-8.0;-17.0;-0.38499909970463164;-0.1385996758936674;0.26179938779914924;0.32339924375189033
1.0;22.0;34.0;36.0;-1.0;-6.0;-5.0;-3.0;-0.5235987755982988;-0.4113990379700918;0.2243994752564139;0.37399912542735647
48.0;0.0;28.0;46.0;-7.0;-1.0;-1.0;-13.0;-0.6566443661191781;-0.502139809385254;0.4248875310182916;1.0429057579539884
14.0;32.0;5.0;43.0;-6.0;-8.0;-12.0;-11.0;-0.9567577626841643;-0.6140385641107324;0.0713998330361314;0.49979883125292135
13.0;39.0;19.0;48.0;-1.0;-14.0;-5.0;-17.0;-0.3745745086972446;0.012083048667653085;0.1570796326794897;0.5679032873796934
20.0;29.0;21.0;5.0;-4.0;-19.0;-18.0;-17.0;-0.29452431127404327;0.06544984694978717;0.5563236990731923;0.7199483164476609
46.0;9.0;24.0;2.0;-11.0;-16.0;-18.0;-1.0;-0.7853981633974483;-0.662679700366597;-0.24543692606170253;0.41724277430489454
35.0;37.0;10.0;49.0;-1.0;-11.0;-3.0;-7.0;-0.34033920413889446;-0.34033920413889446;0.4188790204786388;0.5759586531581284
32.0;49.0;25.0;9.0;-18.0;-7.0;-12.0;-2.0;-0.2930590161930776;-0.17583540971584655;0.2227248523067391;0.36339318007941646
45.0;18.0;21.0;28.0;-20.0;-4.0;-9.0;-10.0;-0.18124573001479583;-0.036249146002959254;0.20541182735010177;0.7612320660621421
27.0;21.0;45.0;28.0;-15.0;-1.0;-13.0;-15.0;-0.28797932657906444;0.20943951023931962;0.23561944901923443;0.3141592653589793
23.0;26.0;26.0;44.0;-16.0;-8.0;0.0;-6.0;-0.2356194490192346;0.2617993877991493;0.44505895925855377;0.5759586531581284
4.0;36.0;41.0;25.0;-9.0;-11.0;-13.0;-10.0;-0.6981317007977318;-0.17453292519943292;0.26179938779914924;0.6399540590645874
31.0;38.0;45.0;16.0;-16.0;-15.0;-3.0;-6.0;-0.2961337337400216;0.11587841755044304;0.4248875310182916;0.9399027201313724
11.0;18.0;22.0;3.0;-10.0;-12.0;-6.0;-8.0;-0.6005985955392252;-0.09239978392911175;0.3695991357164463;0.8777979473265599
7.0;2.0;28.0;34.0;-13.0;-2.0;-5.0;-15.0;-0.24042800920330065;-0.20837094130952716;-0.11219973762820695;0.3365992128846206
21.0;28.0;13.0;11.0;-11.0;-11.0;-15.0;-2.0;0.05479522070214782;0.1278555149716778;0.237445956375973;0.6392775748583884
8.0;10.0;28.0;27.0;-9.0;-7.0;-3.0;-19.0;0.1503953929910009;0.4511861789730023;0.484607377415447;0.7185557665125593
7.0;2.0;40.0;31.0;-15.0;-11.0;-18.0;-18.0;-0.48748851521220926;-0.24374425760610463;-0.16249617173740305;-0.027082695289567082
32.0;9.0;4.0;6.0;-2.0;-17.0;-12.0;-17.0;-0.7853981633974484;-0.6892269597161282;-0.04808560184066024;0.36865628077839385
19.0;27.0;49.0;17.0;-2.0;-2.0;-16.0;-8.0;-0.3745745086972447;-0.32624231402663245;0.2537440220207139;0.39874060603255057
1.0;29.0;47.0;8.0;-18.0;-15.0;-20.0;-5.0;-1.0901795402382488;-0.2461695736021851;-0.19928013101129266;0.36339318007941657
48.0;31.0;16.0;37.0;-18.0;0.0;-11.0;-10.0;-0.21419949910839503;0.023799944345377133;0.30939927648990373;0.9519977738150887
33.0;30.0;17.0;38.0;-20.0;-10.0;-15.0;-3.0;0.08124808586870169;0.13541347644783586;0.9208116398452842;1.0291424210035527
0.0;38.0;4.0;21.0;-1.0;-10.0;-1.0;-8.0;-1.2762720155208536;-1.014472627721704;-0.03272492347489392;0.294524311274043
43.0;26.0;39.0;37.0;-6.0;-16.0;-3.0;-1.0;0.5724088309506825;0.5724088309506826;0.6256561640623739;0.9451401627325225
36.0;35.0;40.0;36.0;0.0;-1.0;-1.0;-15.0;0.5283587644673742;0.9567577626841643;1.0424375623275224;1.0995574287564276
0.0;35.0;3.0;33.0;0.0;0.0;-12.0;-16.0;-0.7853981633974483;-0.0769998199409263;0.13859967589366728;0.7237983074447072
20.0;15.0;35.0;3.0;-2.0;-2.0;-5.0;-8.0;-1.1141694876103334;-0.7123378691279181;0.1643856621064429;0.45662683918456326
21.0;29.0;20.0;36.0;-15.0;-6.0;0.0;-20.0;0.05609986881410345;0.5890486225480862;0.7012483601762931;0.7573482289903966
29.0;14.0;16.0;30.0;-9.0;-15.0;-1.0;-12.0;0.22689280275926277;0.3316125578789224;0.4712388980384691;0.7504915783575616
22.0;23.0;2.0;35.0;0.0;-1.0;-18.0;-7.0;-0.5482968310510488;-0.04445649981494976;0.7557604968541485;0.903948829570648
3.0;32.0;23.0;47.0;-17.0;-5.0;-9.0;-4.0;-0.8835729338221293;1.1102230246251565e-16;0.024543692606170286;0.7363107781851079
13.0;47.0;1.0;11.0;-18.0;-10.0;-12.0;-7.0;-1.1478896234270397;-0.71289987139153;-0.18124573001479588;0.18124573001479571
9.0;48.0;1.0;16.0;-14.0;-16.0;-14.0;-7.0;-1.2762720155208533;-0.9572040116406401;-0.3190680038802133;0.22089323345553236
40.0;2.0;28.0;8.0;-16.0;-1.0;-12.0;-10.0;-1.009797638653862;-0.504898819326931;0.30854927847756897;0.4487989505128276
28.0;33.0;24.0;20.0;-5.0;-9.0;-13.0;-2.0;0.30732971611204474;0.4780684472854033;0.5805116859894183;0.7171026709281048
2.0;7.0;34.0;20.0;-17.0;-3.0;-10.0;-19.0;-0.42974616487784906;-0.10373183290154975;-0.10373183290154975;0.25192016561804953
44.0;27.0;36.0;37.0;-10.0;-12.0;-3.0;-3.0;0.3365992128846207;0.3646491472916724;0.5890486225480862;0.6170985569551379
45.0;26.0;14.0;48.0;-11.0;-8.0;-1.0;0.0;-0.4392904981714542;-0.1996774991688428;0.4925378312831453;0.7853981633974481
36.0;49.0;43.0;18.0;-13.0;-5.0;-7.0;-12.0;-0.12667712312862073;0.025335424625724134;0.3040250955086896;0.7853981633974483
