0;60;2;36;1;35;32;16;1;13;33;2;13;1;0;0;1;55;1;0;0;18;8;6;18;42;1
1;60;3;12;1;94;191;26;1;5;148;0;3;4;6;2;3;57;0;4;4;105;166;2;108;42;5
13;88;1;11;0;39;154;16;0;5;49;0;4;14;6;0;3;17;3;8;19;39;100;8;36;4;2
0;166;2;5;26;14;131;12;45;8;79;17;7;0;0;0;3;62;1;0;13;10;70;4;106;14;0
0;13;5;1;4;88;52;2;11;2;18;18;5;1;2;5;2;17;1;1;31;28;18;18;53;78;5
1;152;0;10;9;99;87;3;0;60;142;2;4;0;5;2;0;110;2;1;1;24;20;2;68;28;3
1;13;4;12;8;15;49;58;50;2;11;9;23;1;0;1;1;14;4;0;4;21;124;4;26;11;0
0;43;2;2;4;80;90;4;8;5;84;7;4;2;8;5;20;110;0;11;4;157;113;11;156;150;12
8;92;2;31;9;31;34;38;6;17;86;4;23;16;4;1;5;150;22;7;12;26;58;10;142;41;9
1;28;15;0;9;11;15;0;5;4;159;5;1;5;2;43;30;102;6;22;3;71;50;1;85;48;9
0;28;4;6;40;124;16;5;20;6;78;49;19;0;1;24;14;78;8;9;7;134;32;11;110;284;25
0;27;14;5;28;30;85;7;28;43;30;11;0;0;15;22;14;83;0;12;69;38;74;32;211;55;27
1;65;2;2;0;249;73;2;0;11;56;2;12;1;3;2;0;23;1;12;8;236;114;46;31;165;1
5;146;0;22;5;52;16;2;0;50;210;0;2;0;0;2;0;128;1;0;5;40;28;1;17;45;2
2;27;2;3;24;31;47;5;49;7;30;31;3;0;0;9;3;53;2;1;7;55;28;11;93;122;0
0;67;2;8;36;58;97;14;32;44;74;51;6;0;1;2;2;112;1;1;18;62;67;3;121;41;0
9;69;0;53;15;15;47;57;6;19;65;3;19;1;6;0;0;35;3;9;30;15;47;13;88;23;0
0;204;4;9;5;119;203;8;2;4;136;6;6;0;14;5;1;68;0;8;11;74;225;16;89;75;7
3;131;4;15;47;78;39;4;9;13;195;13;3;0;0;18;8;131;3;0;2;89;47;3;49;94;1
2;33;3;8;8;89;78;11;9;2;105;3;13;13;3;0;5;81;0;4;0;206;313;1;166;174;2
5;59;9;5;19;32;35;5;14;4;71;8;3;3;0;10;12;56;10;0;10;37;66;4;51;36;0
2;44;0;2;15;82;24;3;15;21;44;77;7;3;0;0;2;46;0;1;19;77;47;39;15;89;0
5;48;0;26;2;80;144;15;1;6;40;1;9;4;1;2;0;137;30;0;3;28;33;2;157;147;1
0;28;0;3;1;159;56;3;1;29;26;5;13;4;11;0;0;56;9;6;30;56;42;85;103;124;9
0;18;3;0;12;67;152;0;26;0;20;20;2;1;0;0;1;27;0;0;16;71;117;0;137;84;0
6;202;1;5;13;50;89;14;4;16;66;2;9;1;13;0;0;199;11;5;15;15;65;8;99;79;23
2;50;0;7;19;36;42;5;4;6;63;7;9;2;0;0;0;99;0;0;7;40;66;1;41;49;1
1;202;2;5;38;95;52;7;10;21;67;18;16;1;2;0;1;115;0;0;1;68;30;6;14;69;0
0;20;0;4;4;32;71;14;25;5;55;10;5;0;0;0;0;29;0;2;13;70;67;3;59;32;1
0;65;0;0;3;151;110;13;13;11;35;25;7;0;15;1;0;31;0;8;23;99;67;36;108;145;12
4;118;18;7;39;91;146;14;91;18;106;48;5;5;12;9;11;64;0;11;19;67;379;31;94;45;9
2;31;0;2;3;37;106;24;24;2;48;3;2;1;1;0;1;78;1;13;16;43;138;7;490;101;11
8;40;6;64;8;87;24;43;14;0;92;12;70;45;4;6;32;76;21;5;1;169;148;2;65;140;2
0;28;2;0;13;18;66;7;20;4;15;1;1;0;8;6;0;75;0;0;6;6;59;4;329;32;7
0;91;0;21;10;22;77;13;8;12;69;1;1;0;1;0;0;98;2;0;47;4;65;5;76;3;0
0;153;2;6;1;23;45;5;0;16;172;0;3;3;12;2;6;134;0;45;16;102;102;6;49;33;10
4;45;6;7;4;13;20;5;9;12;21;3;3;4;2;17;5;107;6;0;3;6;17;4;88;60;3
2;79;8;1;49;79;58;1;42;6;28;58;23;1;3;5;0;29;0;0;1;53;29;23;32;74;0
0;31;0;4;11;133;31;5;3;8;25;7;19;1;1;2;1;33;0;9;30;109;34;64;110;112;1
2;71;0;1;2;74;209;16;46;1;46;6;0;2;4;0;0;36;2;1;8;45;188;1;303;39;4
5;37;0;115;20;50;32;69;21;13;99;29;49;37;11;2;20;41;1;31;34;124;105;38;44;26;4
1;10;0;4;1;90;77;3;12;3;21;9;1;0;0;8;0;111;1;0;10;35;34;6;189;151;0
0;31;0;0;2;42;114;0;2;11;14;3;1;0;0;0;0;13;1;0;3;19;23;7;13;39;0
7;142;5;7;1;21;45;11;6;8;163;2;7;13;2;2;3;74;6;1;7;59;45;11;43;45;1
0;88;0;24;15;219;21;2;0;12;40;3;7;0;0;0;0;61;1;0;1;115;10;6;15;82;0
5;50;2;3;2;177;56;5;2;4;26;15;27;1;5;6;1;44;11;0;4;71;14;11;87;206;7
46;270;3;8;10;118;138;16;10;4;49;7;2;1;2;12;0;172;5;0;6;49;51;8;144;64;2
1;31;1;3;2;97;80;10;7;11;36;4;10;1;1;1;10;30;0;11;4;144;105;4;84;64;9
13;81;2;12;1;53;73;5;6;14;203;0;26;15;11;5;1;98;10;47;12;241;228;13;88;128;5
0;81;7;7;1;205;93;2;8;18;104;12;15;0;25;0;3;7;0;8;19;184;34;26;11;53;8
2;11;0;0;1;46;112;4;6;2;15;1;7;6;4;0;1;17;3;5;6;59;69;3;87;36;5
2;9;2;9;2;34;58;6;4;1;63;4;3;2;1;0;5;44;6;2;9;183;188;10;206;56;3
0;17;1;3;3;42;61;41;4;2;34;11;23;9;0;2;0;36;3;0;5;121;95;7;109;168;0
4;34;1;17;0;40;146;29;4;14;32;3;15;5;18;0;1;26;10;5;68;39;151;11;144;41;11
0;47;3;4;12;28;30;10;11;26;35;6;6;1;3;2;3;35;1;2;9;42;45;8;16;12;1
28;137;0;3;1;325;90;4;0;22;36;5;1;1;17;0;4;29;3;4;17;131;46;40;29;61;8
0;15;0;1;1;55;67;4;7;1;9;0;5;0;2;2;0;12;0;0;1;68;37;2;71;51;0
1;109;1;26;26;18;35;5;15;5;210;8;8;5;0;7;10;243;8;0;3;29;20;1;113;42;1
0;61;0;8;1;24;94;10;8;2;43;2;2;0;1;1;1;185;10;0;11;18;43;0;228;88;0
1;19;2;2;2;13;75;3;5;1;34;3;1;0;1;0;0;69;0;3;0;30;67;2;57;31;0
1;58;1;2;3;84;101;4;5;17;40;7;5;0;0;0;0;31;2;1;8;30;28;20;14;29;0
6;60;4;26;39;27;27;36;12;1;154;22;58;24;3;21;21;143;27;0;2;114;53;10;64;105;2
2;31;1;1;16;63;49;2;24;39;23;20;4;1;0;0;0;31;1;0;27;49;33;23;87;80;0
2;109;1;17;4;84;77;17;23;7;97;1;5;2;4;3;8;162;9;1;14;105;89;4;278;182;0
0;38;14;1;11;56;97;3;13;25;60;13;3;1;18;24;15;35;6;21;27;43;126;18;50;56;15
0;66;3;2;10;153;40;1;1;5;53;9;3;0;0;3;1;56;1;1;0;119;19;7;50;115;0
0;51;0;6;5;119;203;9;11;16;41;7;2;3;12;10;0;126;0;22;31;84;78;19;132;124;29
2;73;6;5;14;21;22;7;7;1;110;1;2;5;0;2;6;33;6;0;0;23;37;0;22;5;0
1;60;6;4;0;40;390;5;12;0;47;1;1;0;1;5;4;40;0;0;8;53;157;1;172;36;1
0;54;6;2;0;114;64;1;3;15;65;2;4;2;21;4;4;38;0;35;25;101;102;43;133;113;17
8;82;0;16;2;198;53;7;1;7;40;3;14;2;0;0;0;104;4;0;5;43;9;8;22;164;0
2;15;0;8;0;123;81;44;0;2;14;9;63;1;3;0;1;16;0;1;10;48;59;1;75;113;1
1;48;0;2;2;70;102;20;15;1;24;8;8;3;0;1;0;74;4;0;7;49;51;0;105;62;2
2;90;13;2;8;35;73;2;7;0;58;5;0;0;0;3;5;76;2;7;1;30;117;1;73;27;4
3;61;6;17;18;69;62;12;10;1;75;15;9;6;1;3;1;43;10;0;4;117;54;2;46;39;1
4;176;0;30;10;46;119;8;2;12;182;2;5;4;2;0;0;71;3;0;4;48;113;3;43;47;1
8;100;9;40;20;23;23;11;5;3;87;11;10;4;0;10;3;385;13;0;0;29;21;2;75;56;0
2;93;0;23;105;46;19;4;16;8;116;51;2;0;0;4;4;236;1;3;6;39;28;16;32;97;3
0;13;1;1;10;29;56;6;26;27;25;12;4;1;2;0;0;12;0;0;23;25;120;6;14;18;1
6;106;0;19;5;122;92;5;2;8;22;7;24;2;4;0;0;36;6;3;6;35;18;11;33;47;6
0;78;1;10;19;16;15;0;3;5;99;8;9;0;1;4;2;297;2;0;0;41;31;0;32;75;0
1;61;1;4;11;49;50;4;1;16;48;3;2;1;0;1;2;73;0;0;3;56;20;9;28;33;0
0;18;0;7;4;24;36;3;4;3;22;1;17;1;1;0;1;14;0;4;7;91;40;23;25;16;1
0;24;0;3;4;13;29;4;4;1;155;1;4;4;0;0;0;84;1;0;7;33;135;0;142;44;0
0;77;14;2;9;27;115;6;6;25;93;13;1;2;8;2;9;28;0;9;56;50;183;16;68;25;3
0;48;0;0;6;66;62;2;23;5;30;10;7;0;0;0;0;88;0;0;10;63;37;9;121;72;0
0;78;0;10;2;22;122;6;7;4;53;6;4;0;0;1;0;34;0;0;7;18;39;4;18;16;0
3;236;6;5;30;71;49;1;5;6;73;28;6;0;3;0;1;77;0;1;2;74;22;5;8;17;2
0;93;2;16;3;22;13;20;5;13;39;0;14;0;1;1;0;41;0;1;12;13;13;5;25;16;1
1;30;9;7;23;37;76;7;25;6;20;31;7;1;0;13;2;79;1;0;8;28;30;6;122;203;0
0;39;1;0;2;16;65;5;2;10;114;0;1;0;0;0;0;71;1;0;16;135;121;3;53;29;0
0;74;11;5;15;60;65;5;20;5;130;6;6;4;3;5;16;32;0;35;15;202;249;10;55;56;12
1;42;2;3;1;109;83;11;3;2;32;1;3;3;1;0;1;29;2;2;1;67;84;2;55;62;0
9;314;129;8;30;199;170;5;27;3;161;45;1;1;41;7;21;33;1;4;6;59;37;2;28;20;0
4;73;1;25;11;270;44;10;4;19;18;8;36;0;11;2;1;47;0;1;26;118;16;43;35;363;12
5;20;0;13;2;84;11;10;6;0;138;13;15;14;0;1;4;40;10;0;0;398;66;0;37;88;0
0;58;1;2;12;47;14;0;2;35;37;5;4;0;0;0;0;63;0;1;11;61;11;22;12;63;3
1;21;0;7;3;75;58;11;4;2;49;1;21;23;2;3;6;46;7;0;7;142;132;4;79;112;1
0;82;10;1;15;243;91;2;15;0;47;61;12;0;1;1;9;14;1;1;0;77;27;2;22;52;1
1;151;0;6;23;24;167;6;15;6;94;9;4;1;2;0;0;52;0;0;8;27;153;2;103;7;1
22;91;1;42;1;192;107;13;7;14;55;7;6;10;5;4;0;79;6;4;6;73;36;12;75;57;0
16;238;2;9;3;57;90;11;3;39;54;6;7;17;12;0;3;104;6;13;45;25;47;15;63;36;20
8;186;0;10;9;134;117;4;10;7;99;12;13;8;0;0;0;47;0;0;2;75;44;4;18;36;1
0;317;3;7;10;108;39;0;7;9;212;1;4;1;0;3;6;119;0;0;4;26;26;6;18;21;0
1;106;1;0;4;75;45;3;1;2;127;0;13;9;4;2;2;148;1;4;2;46;23;8;44;92;10
8;45;1;5;3;26;120;8;3;4;28;0;9;5;4;0;0;40;13;11;4;24;128;3;135;58;5
1;48;0;9;1;4;27;6;2;3;133;1;1;0;0;1;0;82;0;1;2;14;72;0;137;17;0
0;109;1;3;1;18;129;6;12;10;43;0;0;1;0;0;2;107;0;0;9;11;52;2;129;29;0
7;324;18;4;30;86;45;0;3;2;54;5;1;2;3;4;5;58;2;0;1;24;15;3;12;26;0
1;252;4;11;6;34;17;3;1;26;242;0;1;0;2;2;2;279;4;0;1;65;57;2;67;51;2
10;45;22;4;30;87;106;5;49;18;54;71;23;3;2;11;4;32;4;6;52;107;95;24;76;106;4
6;42;0;15;4;41;72;31;7;19;23;3;18;0;7;2;1;88;8;2;15;44;28;13;117;85;3
3;66;0;2;2;54;75;11;6;0;45;2;5;11;2;0;1;39;1;2;1;34;118;0;73;30;0
9;27;10;23;15;54;124;91;33;5;49;17;32;20;11;18;19;59;12;4;22;47;108;3;114;83;11
0;49;1;7;6;13;67;8;5;42;126;3;3;0;12;1;2;96;1;20;18;34;100;9;79;42;12
7;60;1;1;16;72;17;1;1;5;75;15;3;11;2;14;4;92;9;1;0;133;33;10;38;81;1
12;57;2;26;9;46;170;37;24;4;25;15;17;5;0;0;0;55;4;3;15;30;67;12;177;40;0
6;123;1;1;9;48;33;0;1;35;89;0;1;1;3;0;0;413;0;12;11;56;34;46;83;112;10
6;55;15;31;17;35;52;18;16;0;137;9;25;5;0;0;13;19;0;0;1;30;45;1;10;3;0
11;88;0;16;1;47;41;13;1;15;105;4;8;30;19;5;7;67;10;94;19;134;104;22;45;64;29
0;43;0;5;0;70;68;6;5;7;41;6;3;0;11;1;0;73;0;8;21;67;49;7;40;102;8
7;293;4;12;17;166;132;4;1;12;114;0;2;2;5;5;18;103;2;4;2;82;66;3;37;22;0
0;66;0;19;7;20;34;3;4;88;240;4;3;0;1;0;0;94;2;2;8;66;90;4;16;14;2
5;44;2;47;4;64;66;67;19;6;39;5;47;6;1;2;0;35;5;2;6;40;68;1;167;60;1
0;12;10;1;8;70;64;0;13;5;28;26;3;0;5;12;7;15;0;1;11;75;115;31;65;54;2
0;28;1;1;3;31;99;5;9;2;50;2;0;1;3;1;1;45;0;10;12;51;100;3;136;36;6
7;228;23;5;11;241;224;1;7;7;90;6;7;0;27;2;9;78;0;10;0;103;78;5;32;58;11
0;63;0;4;3;45;34;1;1;4;158;9;6;0;0;0;0;39;2;1;3;217;111;5;18;29;1
16;52;15;9;12;85;196;44;50;2;14;25;13;1;6;0;5;19;5;0;7;33;57;1;103;25;0
20;297;0;23;7;132;203;7;3;2;79;5;11;6;3;0;0;125;21;0;0;57;33;0;68;91;0
1;7;0;4;0;52;73;2;6;4;38;8;3;0;0;1;0;17;0;4;19;159;116;23;57;28;4
0;24;1;1;4;147;66;4;13;2;11;11;1;0;0;2;0;9;0;1;6;40;49;6;57;68;0
0;16;0;1;2;50;49;1;7;10;14;5;5;0;7;3;1;19;1;1;7;62;63;7;32;38;4
0;101;5;15;61;61;40;7;36;21;83;13;4;1;3;7;8;127;0;1;7;21;29;6;55;45;1
0;77;0;21;13;65;15;0;1;9;213;19;7;0;0;0;0;122;0;0;3;110;32;9;31;90;0
9;514;2;19;6;190;205;9;0;4;121;0;6;0;2;3;1;140;3;2;5;22;89;1;88;54;0
3;19;0;11;16;62;23;17;9;4;21;31;31;0;1;0;0;50;11;1;3;35;28;3;78;102;2
0;92;0;4;1;63;31;3;0;3;27;2;6;0;0;0;0;39;0;1;3;34;23;7;21;76;0
3;41;3;7;2;154;44;8;2;8;36;5;43;1;3;0;0;11;1;1;2;109;13;66;14;37;0
3;53;5;6;4;52;155;20;7;2;26;2;7;0;9;1;1;47;2;4;0;23;146;0;94;20;6
0;151;0;24;11;11;71;22;19;4;126;1;9;2;1;0;0;142;0;0;4;38;71;2;50;32;0
26;86;0;22;2;102;251;34;11;2;48;2;33;7;0;1;0;68;11;1;0;36;89;2;139;74;0
18;120;3;71;19;35;80;30;3;7;113;3;8;4;0;4;0;182;8;3;0;33;34;2;42;31;3
0;38;0;1;1;50;87;10;3;1;54;1;3;2;0;2;2;7;2;5;7;165;184;0;80;50;0
0;116;1;4;4;28;167;5;3;0;52;0;0;0;0;0;0;52;0;0;1;10;33;0;28;4;0
0;13;0;4;1;55;7;0;0;21;22;7;3;0;0;2;1;50;0;0;0;10;6;3;11;59;0
0;24;0;11;6;74;38;3;3;1;53;6;28;0;1;0;1;111;0;2;2;112;32;14;158;198;0
2;121;2;5;4;79;41;3;3;4;69;1;8;0;0;2;2;80;0;0;1;21;23;3;21;64;0
8;114;5;50;36;19;35;15;19;3;123;9;20;7;0;4;7;48;15;1;2;21;86;0;34;17;1
3;17;0;7;0;44;19;7;7;6;16;6;14;1;0;2;1;38;3;0;2;33;17;20;79;102;1
7;25;0;1;0;22;97;32;10;3;61;1;1;6;0;0;0;51;1;2;2;52;242;4;262;82;6
0;44;7;3;11;25;118;11;30;4;76;4;2;2;0;3;18;85;0;2;13;65;132;3;195;49;0
4;75;19;2;3;219;267;9;20;4;37;14;4;0;6;0;8;42;3;0;12;85;96;5;72;88;0
2;118;0;5;2;54;68;1;2;26;81;6;14;1;2;0;2;344;12;1;10;31;43;8;174;207;4
2;12;1;2;9;8;9;10;5;5;59;11;8;4;0;6;13;24;3;5;5;32;39;5;28;43;0
0;17;2;4;7;96;41;16;15;2;47;8;28;3;0;0;8;13;2;0;5;176;103;8;56;75;3
5;120;2;33;14;87;139;7;10;31;147;1;2;4;4;0;8;139;1;14;13;64;142;8;36;27;3
7;125;1;8;2;24;111;5;1;8;54;1;0;3;0;5;1;104;8;0;5;14;42;3;130;21;3
2;65;1;24;17;69;133;23;11;2;65;4;21;1;0;0;1;40;0;1;3;42;45;0;47;30;2
0;85;0;5;2;61;163;3;2;46;115;4;1;1;16;1;0;76;0;11;70;95;188;21;64;17;10
1;31;6;2;47;144;20;0;66;2;119;87;8;1;1;19;26;34;0;2;3;352;103;10;33;67;0
1;37;1;20;2;46;11;4;0;3;101;7;32;2;1;1;0;97;2;0;0;98;21;6;28;190;1
2;15;0;8;2;4;62;48;3;1;42;0;7;7;0;2;5;26;1;2;10;42;152;1;154;35;0
0;41;0;4;8;72;140;11;25;0;36;12;5;0;1;3;0;56;1;1;3;67;79;0;220;106;3
0;41;1;9;26;26;10;0;4;1;85;7;1;1;1;2;2;139;0;0;1;114;33;2;16;59;1
0;117;4;46;45;30;37;3;8;25;182;8;17;0;1;27;16;226;4;0;4;63;102;2;135;91;5
11;35;1;4;0;58;100;12;0;3;54;0;6;9;5;9;13;25;7;22;22;114;157;5;63;52;5
2;55;0;7;9;101;234;5;21;40;45;18;17;0;14;0;1;37;0;10;41;76;57;74;71;69;33
2;26;2;2;15;28;83;7;31;12;11;14;0;1;0;2;0;50;0;1;38;23;79;9;111;26;1
1;16;1;14;0;55;92;35;0;0;17;0;17;5;0;4;2;34;3;2;12;96;262;4;135;62;0
6;47;4;9;0;88;62;18;0;6;37;10;35;3;0;0;3;25;2;0;2;108;130;3;52;63;1
17;56;8;11;3;147;64;33;4;0;58;5;24;12;0;2;5;38;7;1;4;121;95;4;56;89;0
1;12;0;5;13;18;13;1;7;4;31;4;8;1;0;1;0;7;0;0;0;48;20;1;11;18;0
1;55;1;1;16;21;16;0;10;9;164;20;1;1;2;2;0;72;0;2;8;40;86;5;89;33;0
0;103;13;8;28;10;15;1;9;4;145;7;1;0;0;15;8;174;1;0;1;16;20;1;32;31;0
0;37;5;3;11;41;83;5;24;2;63;19;4;0;1;1;7;35;0;4;7;93;186;1;57;37;2
1;71;0;8;1;58;191;24;10;0;70;6;7;4;0;0;0;32;1;0;1;49;99;2;39;30;2
0;110;0;0;3;108;59;0;2;44;56;0;0;1;9;0;0;111;0;8;12;38;45;13;42;69;6
21;32;5;21;5;157;71;25;9;2;16;37;45;9;1;5;8;50;20;2;0;101;25;15;38;137;4
8;29;5;15;18;64;18;7;18;1;19;41;4;4;1;14;2;107;8;4;1;61;31;1;135;141;14
1;114;20;3;14;154;155;1;14;36;34;11;6;1;14;25;5;157;4;15;18;39;46;24;181;194;48
1;89;3;18;6;55;63;15;35;15;150;9;12;0;2;0;2;97;0;2;6;124;222;7;119;49;6
0;103;2;13;2;79;30;5;3;36;53;9;5;2;2;1;1;80;2;2;13;88;33;20;22;56;1
9;64;9;5;22;96;163;13;63;1;29;35;39;9;4;3;5;28;8;1;3;74;108;10;93;77;2
12;12;2;5;5;64;25;13;7;0;34;4;18;12;5;9;15;16;5;2;2;168;37;1;19;77;0
0;50;11;0;7;61;173;5;17;1;14;14;0;0;4;1;11;9;1;7;17;58;94;7;45;21;1
0;72;15;9;14;44;57;5;22;12;123;8;4;0;2;31;12;113;2;4;38;159;249;12;203;115;4
7;173;0;5;5;110;40;0;1;10;165;11;2;0;0;2;0;100;0;1;4;64;29;10;29;110;0
0;100;15;4;17;316;207;1;31;2;23;28;7;0;11;4;1;37;1;1;6;46;23;3;45;85;3
0;90;1;0;1;14;47;2;1;1;21;3;1;0;4;0;0;39;5;3;7;5;31;0;107;17;3
1;53;5;5;12;193;76;6;19;0;74;29;16;0;1;6;18;50;0;2;0;162;138;4;65;89;0
5;18;0;11;2;94;88;17;7;0;10;22;22;2;0;6;2;43;15;0;3;32;46;4;105;117;2
1;349;5;8;0;108;72;4;3;17;105;1;4;1;0;1;3;128;1;0;4;50;87;2;18;43;1
0;57;2;9;6;121;55;11;10;12;63;14;14;1;0;0;4;53;2;1;11;104;97;12;78;85;0
7;69;5;54;67;21;94;32;21;11;65;16;12;5;0;1;5;56;2;0;5;15;54;2;15;8;0
0;62;0;14;16;63;32;1;1;1;71;18;16;0;1;5;0;65;0;0;0;98;11;10;26;145;0
3;102;2;10;16;99;194;11;10;4;153;9;5;6;1;0;1;83;0;0;6;257;269;1;64;101;2
1;48;0;20;10;121;15;2;0;46;85;5;16;1;4;0;0;118;1;4;10;89;43;47;55;261;11
1;84;1;10;5;216;86;12;11;10;49;10;20;0;0;0;0;52;1;1;13;181;84;15;97;113;0
0;58;3;8;21;61;15;0;4;6;71;28;12;0;0;6;3;152;4;0;2;43;14;4;44;102;0
3;68;2;2;0;28;70;13;6;4;21;1;7;4;5;4;0;143;38;1;23;28;59;9;273;100;19
21;65;10;42;25;53;44;37;35;3;129;28;39;53;1;21;27;86;14;1;3;69;78;1;65;47;0
0;55;0;1;1;36;22;6;1;10;23;5;3;0;1;0;0;38;0;0;20;18;5;20;16;53;2
3;165;1;21;42;36;37;3;3;16;217;5;5;3;1;0;1;83;4;0;3;100;61;2;28;58;5
14;137;64;9;22;170;229;5;19;6;81;26;12;28;3;20;35;60;3;3;8;135;91;3;66;31;0
0;54;14;4;23;93;282;5;160;1;105;37;2;0;1;15;3;75;2;0;1;47;142;0;146;49;2
1;47;9;3;24;87;90;15;23;38;73;59;8;4;18;12;15;56;2;23;28;139;61;54;86;94;23
5;61;0;22;1;317;89;36;0;3;12;7;84;0;0;0;0;14;1;1;4;125;26;10;42;49;2
22;87;21;15;64;90;89;11;76;5;66;48;11;1;8;83;13;160;16;0;6;41;56;3;205;162;14
0;106;0;3;3;170;70;8;6;2;62;32;18;0;8;1;1;142;0;7;7;191;56;2;129;344;9
1;8;3;2;1;58;43;16;4;3;9;3;3;0;1;0;1;8;0;0;15;61;61;8;59;37;0
2;71;10;3;16;149;51;1;6;4;90;38;6;0;4;4;30;48;1;6;4;162;97;16;48;173;5
6;56;0;21;6;36;27;18;5;3;33;4;25;7;0;1;0;39;13;0;8;18;32;3;95;58;0
2;13;0;0;7;12;13;0;2;6;63;7;0;2;1;1;0;122;0;0;2;45;18;3;22;151;0
0;33;6;2;0;114;126;5;21;1;24;1;6;1;0;9;0;50;0;0;7;44;160;4;220;110;2
0;4;0;1;2;54;65;5;3;6;16;11;3;0;4;4;2;11;2;3;17;146;100;5;60;69;12
1;29;0;9;8;11;17;5;3;8;58;10;10;1;1;9;2;66;11;1;3;40;31;0;102;57;0
48;83;3;2;0;116;105;6;6;28;27;4;8;12;43;4;8;68;15;18;57;38;31;30;90;73;30
2;113;10;1;1;30;80;0;9;21;102;8;1;0;11;13;3;131;0;7;11;25;106;1;45;53;3
2;35;2;6;10;61;32;4;7;2;64;36;5;0;1;7;3;78;2;0;6;113;80;7;108;115;0
2;132;2;1;12;48;128;9;21;9;77;2;1;2;0;1;0;96;5;0;29;39;77;6;101;15;0
1;54;0;13;5;34;61;5;37;17;149;8;2;2;1;0;3;91;1;0;16;103;86;11;156;81;0
9;78;1;38;8;148;120;29;5;19;47;14;13;0;2;0;0;99;0;0;23;60;115;24;148;94;6
2;107;2;1;7;115;43;0;4;1;120;12;17;2;1;1;1;66;2;14;3;175;98;14;24;64;9
11;51;0;3;3;105;69;3;6;1;53;5;16;7;2;1;0;159;16;1;1;89;87;4;202;233;5
0;38;10;2;10;91;38;1;11;6;19;32;5;0;0;0;0;47;0;0;5;42;20;19;45;227;0
5;38;4;2;14;85;222;8;31;0;32;12;0;1;1;11;10;53;5;1;10;49;208;1;279;67;1
2;286;9;32;11;147;145;29;4;17;94;3;10;0;3;1;1;112;0;0;10;23;67;10;75;48;2
1;148;0;9;5;150;53;11;1;8;21;7;16;0;1;1;1;85;6;0;4;30;12;13;51;208;3
