q0p0;q0p1;q1p0;q1p1;s02;s03;s12;s13;cheapest; 2nd;3rd;most expensive
13.0;12.0;5.0;47.0;-5.0;-2.0;-16.0;-13.0;-1.1344640137963142;-0.8352647134544291;-0.012466637514245038;0.2867326628276399
25.0;40.0;3.0;48.0;-1.0;-7.0;-6.0;-8.0;-0.9256478354327069;-0.6451484913621897;0.16829960644231035;0.5609986881410345
37.0;35.0;11.0;19.0;-20.0;-4.0;-16.0;-14.0;0.06889457573661817;0.12401023632591279;0.3995885392723859;0.7302825028081535
48.0;19.0;7.0;14.0;-10.0;-8.0;-1.0;-5.0;-0.8666462492661499;-0.7853981633974483;-0.3249923434748061;-0.08124808586870147
38.0;47.0;22.0;9.0;-14.0;-15.0;-17.0;-20.0;-0.1992801310112926;-0.10550124582950782;0.12894596712495443;0.26961429489763167
24.0;14.0;12.0;1.0;-16.0;-3.0;-1.0;-5.0;-0.07853981633974483;0.3141592653589793;0.39269908169872414;0.5105088062083414
22.0;19.0;17.0;13.0;-6.0;-18.0;-3.0;-1.0;0.43196898986859655;0.9817477042468103;1.0602875205865552;1.0602875205865552
0.0;0.0;5.0;1.0;-8.0;0.0;-4.0;-13.0;1.1102230246251565e-16;0.7853981633974484;1.1344640137963142;1.1344640137963142
47.0;36.0;5.0;44.0;-8.0;-12.0;-14.0;-3.0;-0.5793920877522161;-0.14162917700609734;0.708145885030486;0.7596474039417942
14.0;33.0;37.0;14.0;-17.0;-16.0;-8.0;-15.0;-0.5235987755982988;0.058177641733144325;0.11635528346628865;0.9308422677303091
16.0;29.0;27.0;40.0;-9.0;-2.0;-14.0;-13.0;-0.14544410433286076;0.08726646259971649;0.4363323129985824;0.49450995473172676
49.0;12.0;43.0;1.0;-1.0;-5.0;-3.0;-11.0;-1.439896632895322;-0.3141592653589795;-0.1308996938995749;0.8901179185171078
42.0;8.0;35.0;32.0;-18.0;-4.0;-2.0;-11.0;-0.18325957145940464;0.13089969389957462;0.6021385919380435;0.890117918517108
6.0;45.0;20.0;20.0;-11.0;-20.0;-9.0;-12.0;-0.7612320660621422;-0.5437371900443874;0.3745745086972445;0.4470728007031628
17.0;33.0;43.0;41.0;-17.0;0.0;-20.0;-7.0;0.21193283774216876;0.5360654131125442;0.585931963169525;0.8103314384259388
14.0;42.0;17.0;24.0;-16.0;-19.0;-7.0;-19.0;-0.5021398093852538;-0.3991367715626377;0.32188449319567525;0.4506382904739456
33.0;0.0;15.0;18.0;-5.0;-13.0;-3.0;-15.0;-0.7853981633974484;-0.4908738521234054;0.35997415822383005;0.5235987755982985
17.0;12.0;31.0;5.0;-15.0;-18.0;0.0;-19.0;-0.6283185307179584;-0.43982297150257077;0.4712388980384692;0.7853981633974486
36.0;37.0;34.0;21.0;-11.0;-16.0;-20.0;-13.0;0.4271463695670332;0.5373776907456225;0.7027246725135061;0.9231873148706848
10.0;19.0;21.0;34.0;-20.0;-6.0;-6.0;-6.0;-0.2908882086657217;0.3781546712654379;0.49450995473172654;0.7563093425308761
26.0;23.0;42.0;40.0;0.0;-14.0;-10.0;-9.0;0.28049934407051724;0.3365992128846207;0.3646491472916724;0.7292982945833448
13.0;49.0;10.0;11.0;-8.0;0.0;-6.0;-13.0;-0.9880815604032414;-0.760062738771724;-0.17734797238006894;-0.025335424625724134
24.0;28.0;31.0;46.0;-4.0;-2.0;-15.0;-12.0;-0.0643768986391352;0.11587841755044304;0.3991367715626374;0.5536413282965617
11.0;46.0;35.0;17.0;-5.0;-4.0;-7.0;-5.0;-1.0224994957438478;-0.518659164507749;-0.014818833271650012;0.4593838314211489
19.0;37.0;12.0;1.0;-7.0;-8.0;-7.0;-19.0;-0.42074901610577586;-0.2243994752564138;-0.08414980322115517;0.42074901610577586
0.0;5.0;24.0;0.0;-2.0;-2.0;-1.0;-20.0;-0.7496982468793824;-0.28559933214452654;0.5711986642890534;0.7853981633974484
9.0;7.0;19.0;42.0;-11.0;-19.0;-13.0;-17.0;-0.553641328296562;-0.4506382904739458;-0.06437689863913532;-0.0643768986391351
12.0;42.0;22.0;47.0;-6.0;-17.0;-16.0;-12.0;-0.4172427743048944;-0.07363107781851064;0.07363107781851086;0.7853981633974485
19.0;7.0;49.0;42.0;-3.0;-19.0;-4.0;-4.0;-0.06929983794683359;1.1102230246251565e-16;0.16169962187594555;0.46199891964555817
25.0;19.0;13.0;37.0;-18.0;-6.0;-1.0;0.0;-0.2427594323228477;0.07139983303613168;0.7853981633974482;0.7853981633974483
30.0;39.0;34.0;49.0;-8.0;-11.0;-2.0;-5.0;-0.02617993877991509;0.2879793265790642;0.36651914291880905;0.6806784082777884
12.0;11.0;13.0;44.0;-5.0;-12.0;-1.0;-16.0;-0.5759586531581289;-0.497418836818384;-0.07853981633974505;0.052359877559829515
39.0;48.0;31.0;11.0;-6.0;-20.0;-6.0;0.0;-0.27719935178733457;0.39269908169872414;0.5081988116101137;0.7160983254506146
34.0;4.0;30.0;13.0;-2.0;-12.0;-14.0;-10.0;-0.7526732399225546;-0.32724923474893686;0.16362461737446798;1.0471975511965974
9.0;30.0;43.0;19.0;-19.0;-12.0;-7.0;-20.0;-0.4612655880270727;-0.1371330126566972;-0.03739991254273567;0.7853981633974483
10.0;36.0;13.0;24.0;-15.0;-16.0;-18.0;-12.0;-0.5526875964648712;-0.2617993877991495;0.11635528346628843;0.6108652381980153
33.0;28.0;40.0;38.0;-2.0;-18.0;-1.0;-9.0;0.5416539057913436;0.6499846869496124;0.9208116398452844;1.029142421003553
46.0;6.0;11.0;37.0;0.0;-4.0;0.0;-2.0;-1.4451326206513049;-0.6911503837897545;-0.18849555921538763;0.5026548245743669
46.0;38.0;1.0;31.0;-2.0;-11.0;0.0;-16.0;-0.1520125477543448;0.0;0.20268339700579308;0.5320439171402068
48.0;19.0;31.0;3.0;-3.0;-3.0;-9.0;-1.0;-1.0334186360492739;-0.48226203015632785;-0.28935721809379666;0.48226203015632807
49.0;37.0;38.0;39.0;-5.0;-9.0;-1.0;-19.0;0.2771993517873348;0.669898433486059;0.7853981633974485;0.8546980013442822
45.0;43.0;25.0;47.0;-14.0;-7.0;-7.0;-20.0;0.36339318007941646;0.48061678655664763;0.6916192782156636;1.0432900976473567
36.0;5.0;16.0;0.0;-17.0;-4.0;-2.0;-13.0;-1.0817748288304476;-0.2815578321613492;0.10373183290154997;0.19264483253144982
1.0;22.0;37.0;8.0;-6.0;-7.0;-14.0;-4.0;-1.0009976592320418;-0.26179938779914946;-0.07699981994092642;0.32339924375189044
16.0;39.0;45.0;24.0;-2.0;-16.0;-10.0;-8.0;-0.5021398093852539;0.2961337337400214;0.3991367715626376;0.7853981633974483
18.0;15.0;22.0;36.0;-3.0;-19.0;-19.0;-4.0;-0.21419949910839509;0.2713193655373003;0.32843923196620556;0.6140385641107322
21.0;14.0;5.0;10.0;-5.0;-18.0;-20.0;-3.0;-0.09578026382895688;0.4405892136132029;0.7470860578658657;0.7470860578658657
8.0;3.0;6.0;47.0;-20.0;-8.0;-2.0;-5.0;-1.090179540238249;-0.7853981633974482;0.10550124582950815;0.1523906884204007
14.0;18.0;41.0;14.0;-3.0;-6.0;-3.0;-18.0;-0.545785164394837;-0.3327958319480714;0.46591416472729974;0.5724088309506825
8.0;7.0;39.0;6.0;-7.0;-4.0;-3.0;-4.0;-1.3317621031521947;-1.2976143569175231;-0.2731819698773733;-0.17073873117335825
5.0;47.0;28.0;0.0;0.0;-5.0;-11.0;-16.0;-1.1593972888248045;-0.3864657629416015;-0.3365992128846205;0.43633231299858255
41.0;41.0;20.0;29.0;0.0;-10.0;-12.0;-15.0;0.28049934407051724;0.4487989505128276;0.5890486225480862;0.6170985569551379
6.0;1.0;2.0;26.0;-20.0;-3.0;-20.0;-10.0;-0.8878414021014635;-0.7171026709281051;0.2731819698773731;0.682954924693433
40.0;7.0;8.0;40.0;-20.0;-14.0;-4.0;-3.0;-0.49741883681838406;-0.05235987755983007;0.36651914291880894;0.9424777960769377
4.0;18.0;3.0;25.0;-7.0;-19.0;-14.0;-4.0;-0.3212992486625923;-0.0713998330361314;0.03569991651806603;1.0709974955419752
3.0;7.0;37.0;20.0;-6.0;-2.0;-6.0;-3.0;-0.9315187519365086;-0.8219283105322134;-0.45662683918456304;-0.31050625064550286
28.0;1.0;34.0;12.0;-9.0;-15.0;-11.0;-4.0;-0.6251128239285814;-0.1442568055219805;-0.1121997376282069;0.7853981633974482
23.0;34.0;40.0;20.0;-11.0;-12.0;-1.0;-2.0;-0.33228383836045905;0.3020762166913259;0.302076216691326;0.9364362717431112
16.0;44.0;30.0;41.0;-9.0;-11.0;-1.0;-16.0;-0.13089969389957484;0.10471975511965959;0.706858347057703;0.8115781021773629
29.0;39.0;3.0;30.0;-10.0;-7.0;-10.0;-9.0;-0.6892269597161282;-0.36865628077839424;0.2724850770970737;0.5289416202472609
45.0;21.0;48.0;11.0;-1.0;-2.0;-3.0;-14.0;-0.8360690126488965;0.07600627387717235;0.380031369385862;1.0387524096546896
21.0;0.0;32.0;34.0;-19.0;-18.0;-18.0;-17.0;-0.2519201656180494;-0.16300716598814957;0.3408331652479495;0.4297461648778492
43.0;30.0;6.0;21.0;-4.0;-10.0;-8.0;-6.0;-0.6372098306809486;-0.13336949944484977;-0.13336949944484955;0.13336949944484977
24.0;7.0;4.0;45.0;-9.0;-2.0;-19.0;-12.0;-1.1535535524900022;-0.4908738521234053;0.024543692606170175;0.6872233929727671
43.0;7.0;25.0;10.0;-20.0;-15.0;-13.0;-13.0;-0.7604648883689578;-0.3864657629416014;0.0872664625997166;0.3365992128846207
30.0;6.0;1.0;1.0;-12.0;-16.0;-4.0;-4.0;-0.61465943222409;-0.61465943222409;-0.20488647740803;-0.06829549246934341
48.0;49.0;8.0;21.0;-7.0;-8.0;-11.0;-11.0;-0.28797932657906455;-0.20943951023931973;0.05235987755982974;0.1047197551196597
38.0;1.0;13.0;47.0;-10.0;-1.0;-1.0;-18.0;-0.737065968726836;-0.32624231402663245;-0.06041524333826531;0.978726942079897
32.0;8.0;40.0;43.0;-16.0;-14.0;-2.0;-12.0;-0.03993549983376865;0.14643016605715137;0.41266683161560835;0.5457851643948368
48.0;37.0;9.0;35.0;-3.0;-7.0;-8.0;0.0;-0.6170985569551379;-0.16829960644231035;0.3365992128846207;0.4487989505128276
49.0;15.0;5.0;6.0;-20.0;-11.0;-1.0;-13.0;-0.8081633275538962;-0.5577465218329706;-0.21626905948625397;0.011382582078223735
13.0;23.0;5.0;44.0;-20.0;-2.0;-1.0;0.0;-0.9326603190344698;-0.22089323345553238;0.46633015951723483;0.760854470791278
6.0;18.0;12.0;32.0;-4.0;-11.0;-2.0;-15.0;-0.38434378208811304;0.05013179766366693;0.0835529961061115;0.3175013852032238
28.0;33.0;46.0;47.0;-14.0;-4.0;-17.0;-4.0;0.36815538909255374;0.4172427743048943;0.638136007760427;0.7608544707912783
27.0;5.0;2.0;17.0;-1.0;-12.0;-14.0;-17.0;-0.7853981633974484;-0.35699916518065833;0.46409891473485576;0.6068985808071191
31.0;7.0;24.0;39.0;-20.0;-12.0;-13.0;-11.0;-0.2795484988363799;0.173053832612997;0.17305383261299712;0.7853981633974484
9.0;44.0;2.0;22.0;0.0;-7.0;-1.0;-17.0;-0.7596474039417944;-0.42488753101829185;0.11587841755044315;0.21888145537305936
13.0;25.0;35.0;12.0;-13.0;-5.0;-18.0;-13.0;-0.16300716598814952;-0.044456499814949924;0.28155783216134944;0.48902149796444894
47.0;14.0;30.0;38.0;-17.0;-11.0;-11.0;-12.0;-0.29452431127404305;-0.12271846303085132;0.36815538909255396;0.7117670855789376
42.0;24.0;19.0;20.0;-15.0;-19.0;-20.0;-7.0;-0.25335424625724134;0.10134169850289676;0.2533542462572418;0.3293605201344141
40.0;44.0;45.0;49.0;-9.0;-15.0;-2.0;-5.0;0.5645049299419158;0.6135923151542564;0.8835729338221292;0.9081166264282993
13.0;3.0;21.0;17.0;-20.0;-7.0;-4.0;-1.0;0.47890131914478573;0.6704618468027;0.7087739523342829;0.8237102689290314
49.0;47.0;2.0;0.0;-16.0;-8.0;-2.0;-9.0;-0.35040841136193845;-0.2779101193560203;-0.20541182735010188;-0.06041524333826542
29.0;9.0;31.0;4.0;-1.0;-17.0;-4.0;-19.0;-0.7539822368615502;-0.06283185307179562;0.5654866776461629;1.2880529879718157
33.0;12.0;13.0;29.0;-20.0;-8.0;-16.0;-6.0;-0.3111954987046494;0.1926448325314496;0.459383831421149;1.0224994957438478
7.0;21.0;47.0;48.0;-16.0;-5.0;0.0;-17.0;-0.20541182735010188;0.08458134067357131;0.1329135353441835;0.5195710927090811
25.0;18.0;39.0;13.0;-15.0;-17.0;-1.0;-10.0;-0.3365992128846207;-0.3365992128846207;0.4487989505128276;0.6451484913621897
24.0;39.0;49.0;39.0;-2.0;-10.0;-13.0;-19.0;0.18479956785822327;0.32339924375189044;0.6005985955392255;0.692998379468337
30.0;40.0;38.0;36.0;-16.0;-1.0;-3.0;-16.0;0.4487989505128276;0.6731984257692414;0.8134480978045;1.0939474418750172
14.0;44.0;18.0;37.0;-3.0;-9.0;-19.0;0.0;-0.21193283774216842;0.11219973762820734;0.13713301265669764;1.0845974637393339
24.0;2.0;33.0;19.0;-8.0;-10.0;-8.0;-13.0;-0.7512504171627767;-0.10244323870401495;0.10244323870401495;0.6488071784587617
49.0;7.0;42.0;30.0;-8.0;-16.0;-5.0;-7.0;-0.47123889803846913;-0.13291353534418365;0.3262423140266324;0.8095642607327543
27.0;37.0;23.0;6.0;-15.0;-5.0;-4.0;-3.0;-0.15103810834566317;0.0604152433382652;0.21145335168392843;0.6947752983900504
10.0;12.0;13.0;43.0;-1.0;0.0;-4.0;-17.0;-0.4712388980384691;-0.44505895925855415;-0.02617993877991509;0.36651914291880894
16.0;33.0;4.0;19.0;-17.0;-19.0;-8.0;-6.0;-0.5437371900443875;-0.15103810834566334;0.2416609733530608;0.7551905417283153
36.0;9.0;44.0;33.0;-18.0;-16.0;-12.0;-5.0;-0.05067084925144838;0.05067084925144827;0.3546959447601379;0.5827147663916552
48.0;49.0;29.0;17.0;-4.0;-20.0;-2.0;-7.0;0.03414774623467165;0.35286004442494046;0.6715723426152094;0.7398678350845527
41.0;46.0;34.0;12.0;-20.0;-2.0;-11.0;-3.0;0.2855993321445266;0.38079910952603546;0.38079910952603546;0.7139983303613165
29.0;3.0;20.0;44.0;-8.0;-1.0;-16.0;-10.0;-0.9162978572970231;-0.13089969389957495;-0.02617993877991509;0.7853981633974481
46.0;15.0;48.0;14.0;-8.0;-5.0;-19.0;-15.0;-0.6916192782156634;0.01172236064772314;0.26961429489763167;0.9964006550564644
38.0;42.0;13.0;13.0;-15.0;-10.0;-10.0;-16.0;-0.08124808586870158;0.0;0.05416539057913439;0.16249617173740316
20.0;1.0;8.0;37.0;-1.0;-15.0;-17.0;-12.0;-1.105375192929742;-0.11635528346628854;-0.08726646259971646;0.34906585039886595
30.0;22.0;37.0;3.0;-20.0;-7.0;-3.0;-19.0;-0.5373776907456226;0.013778915147323545;0.5924933513349169;0.8405138239867426
46.0;11.0;28.0;8.0;-12.0;-15.0;-8.0;-18.0;-1.0062913968529807;-0.2699806186678728;-0.07363107781851075;0.49087385212340506
25.0;31.0;7.0;49.0;-1.0;-9.0;-8.0;-9.0;-0.8124808586870155;-0.7853981633974483;0.13541347644783597;0.297909648185239
23.0;39.0;21.0;12.0;-6.0;-5.0;-11.0;-18.0;-0.04133674544197091;0.04133674544197097;0.17912589691520753;0.48226203015632785
2.0;33.0;25.0;7.0;-14.0;-10.0;-16.0;-10.0;-0.8495122991849952;-0.4007133486721677;0.14425680552198028;0.528941620247261
7.0;17.0;35.0;28.0;-17.0;-12.0;-15.0;-6.0;-0.12083048667653062;-0.06041524333826542;0.302076216691326;0.36249146002959154
9.0;45.0;10.0;49.0;-18.0;-12.0;-16.0;-2.0;-1.0667348189428028;-0.17583540971584666;-0.011722360647723029;1.0667348189428028
12.0;25.0;41.0;11.0;-19.0;-3.0;-6.0;-11.0;-0.34033920413889435;-0.20943951023931962;0.026179938779914647;0.706858347057703
11.0;7.0;39.0;17.0;-15.0;-4.0;-17.0;-15.0;-0.6731984257692414;-0.2524494096634655;-0.1121997376282069;0.05609986881410345
37.0;7.0;38.0;5.0;-12.0;-5.0;-11.0;-11.0;-1.1938052083641213;-0.15707963267948932;-0.06283185307179551;0.7539822368615507
0.0;42.0;9.0;24.0;-8.0;-19.0;-8.0;-17.0;-0.8626504417644105;-0.7596474039417943;0.21888145537305914;0.3733860121069834
30.0;46.0;21.0;49.0;-17.0;-4.0;-19.0;-7.0;-0.2540994058050566;0.06929983794683392;0.6929983794683371;0.9932976772379497
29.0;9.0;7.0;23.0;-10.0;-8.0;-2.0;-3.0;-0.5840140189365642;-0.10069207223044208;0.020138414446088215;0.6242908478287407
15.0;46.0;28.0;9.0;-18.0;-15.0;-7.0;-19.0;-0.7612320660621422;-0.3745745086972448;-0.10874743800887754;0.6404015793856115
12.0;7.0;18.0;25.0;-11.0;-12.0;-19.0;0.0;-0.10709974955419743;0.35699916518065844;0.5711986642890534;0.8210980799155143
24.0;12.0;30.0;7.0;-13.0;-2.0;-17.0;-1.0;-0.05013179766366688;0.1838165914334453;0.3175013852032238;0.718555766512559
49.0;47.0;36.0;41.0;-6.0;-5.0;-13.0;-14.0;0.43633231299858255;0.5360654131125442;0.6607317882549965;0.810331438425939
35.0;3.0;41.0;23.0;-3.0;-12.0;-11.0;-8.0;-0.7557604968541483;-0.31119549870464935;0.07409416635824972;0.874311163027348
27.0;27.0;22.0;0.0;-17.0;-2.0;-20.0;-13.0;0.1169741945485564;0.484607377415447;0.6182921711852254;0.7185557665125593
4.0;10.0;21.0;43.0;-14.0;-7.0;-4.0;-1.0;-0.8956294845760375;-0.4547041998616806;-0.09645240603126554;0.2342415575045021
28.0;9.0;43.0;9.0;-3.0;0.0;-16.0;-6.0;-0.7587744968416026;-0.11980649950130573;-0.09318283294545998;0.7321508302857568
1.0;48.0;22.0;3.0;-14.0;-15.0;-3.0;-15.0;-1.5084631392236705;-1.009797638653862;-0.3365992128846205;0.4363323129985826
19.0;12.0;38.0;29.0;-8.0;-6.0;-8.0;-18.0;-0.19634954084936207;0.3365992128846207;0.3365992128846207;0.5329487537339828
20.0;29.0;17.0;12.0;-13.0;-8.0;-15.0;-1.0;0.10709974955419754;0.10709974955419765;0.35699916518065855;0.678298413843251
8.0;37.0;11.0;17.0;-14.0;-6.0;-9.0;-14.0;-0.9085978753029303;-0.47739888363374317;0.13859967589366717;0.16939960387003772
31.0;45.0;6.0;6.0;-3.0;-15.0;-16.0;-18.0;-0.46126558802707274;-0.18699956271367812;-0.1620662876851877;-0.1371330126566973
35.0;30.0;2.0;1.0;-12.0;-3.0;-8.0;-18.0;-0.37047083179124907;-0.04445649981494976;-0.0148188332716499;0.22228249907474956
28.0;34.0;48.0;7.0;-6.0;-13.0;-14.0;-19.0;-0.5040615078520936;-0.5040615078520936;0.5743956717384324;0.6212851143293249
0.0;0.0;14.0;49.0;-20.0;-15.0;-4.0;-18.0;-1.126875625744165;-0.7626329992410006;-0.28456455195559727;-0.21626905948625397
13.0;39.0;0.0;36.0;-10.0;-8.0;-6.0;-12.0;-1.1549972991138944;-0.23099945982277886;0.015399963988185328;0.6929983794683368
26.0;12.0;4.0;45.0;-14.0;-3.0;-2.0;-17.0;-0.7093918895202759;-0.6587210402688276;-0.05067084925144827;0.6587210402688275
0.0;12.0;35.0;18.0;-3.0;-8.0;-13.0;-7.0;-0.7526732399225546;-0.32724923474893686;-0.032724923474893974;0.03272492347489342
46.0;39.0;46.0;48.0;-12.0;-1.0;-4.0;-9.0;0.6283185307179586;0.6806784082777884;0.7068583470577033;1.0210176124166828
47.0;37.0;27.0;42.0;-20.0;-1.0;-4.0;-3.0;0.316503737488524;0.45717206526120135;0.832287605988341;1.1136242615336955
47.0;15.0;26.0;45.0;-19.0;-3.0;-7.0;0.0;-0.19039955476301784;0.2855993321445265;0.42839899821679006;1.1185973842327293
25.0;27.0;2.0;42.0;-11.0;-1.0;-14.0;0.0;-0.7573482289903966;-0.7292982945833448;0.6731984257692414;0.7573482289903966
22.0;33.0;1.0;28.0;-13.0;-2.0;-12.0;-6.0;-0.6829549246934333;-0.27318196987737337;0.6146594322240899;0.8536936558667916
17.0;9.0;27.0;41.0;-11.0;-13.0;-16.0;-16.0;-0.48226203015632785;-0.12401023632591279;-0.09645240603126559;0.20668372720985484
47.0;9.0;32.0;32.0;-1.0;-7.0;-15.0;-5.0;-0.5573793417659311;-0.3040250955086897;0.6080501910173792;0.760062738771724
21.0;37.0;6.0;18.0;-17.0;-15.0;-6.0;-18.0;-0.5283587644673743;-0.12851969946503694;0.2427594323228477;0.2427594323228477
5.0;32.0;4.0;38.0;-11.0;-20.0;-13.0;-9.0;-0.7853981633974483;-0.10833078115826877;-0.10833078115826872;0.9208116398452844
37.0;26.0;21.0;14.0;-11.0;-6.0;-6.0;-1.0;-1.6653345369377348e-16;0.06544984694978728;0.19634954084936207;0.26179938779914935
2.0;48.0;5.0;17.0;-7.0;-16.0;-10.0;-12.0;-1.1780972450961724;-1.1044661672776617;-0.12271846303085132;0.12271846303085132
23.0;5.0;4.0;9.0;-12.0;-18.0;-7.0;-4.0;-0.21071658042370564;0.0957802638289571;0.2490286859552886;0.2873407914868714
32.0;38.0;0.0;1.0;-5.0;-19.0;-6.0;-7.0;-0.399588539272386;-0.04133674544197108;0.09645240603126537;0.09645240603126537
26.0;2.0;47.0;41.0;-2.0;-2.0;-2.0;-12.0;-0.5724088309506827;-0.14643016605715153;0.33279583194807116;0.4925378312831453
35.0;1.0;47.0;49.0;-10.0;-2.0;-1.0;-19.0;-0.3233992437518902;0.046199891964555984;0.6236985415215033;0.8546980013442822
2.0;9.0;6.0;33.0;-11.0;-18.0;-3.0;-4.0;-0.7853981633974483;-0.32339924375189055;-0.16939960387003783;0.47739888363374305
7.0;7.0;43.0;47.0;-7.0;-12.0;-17.0;-1.0;-0.2945243112740431;-0.07363107781851064;-0.04908738521234046;0.19634954084936218
3.0;21.0;3.0;22.0;-20.0;-16.0;-7.0;-8.0;-0.6357985132265056;0.22439947525641402;0.523598775598299;1.1967972013675405
4.0;49.0;7.0;12.0;-11.0;-15.0;-9.0;-13.0;-1.2517283229146834;-1.227184630308513;-0.09817477042468126;-0.07363107781851097
36.0;48.0;11.0;21.0;-6.0;-4.0;-19.0;-14.0;-0.08205652453406165;-0.05861180323861531;0.22272485230673933;0.26961429489763167
7.0;48.0;43.0;39.0;-20.0;-2.0;-1.0;-15.0;-0.27719935178733457;0.04619989196455587;0.6929983794683366;1.108797407149339
23.0;34.0;32.0;34.0;-6.0;-15.0;-20.0;-8.0;0.6108652381980153;0.727220521664304;0.8144869842640202;1.1344640137963142
46.0;41.0;3.0;30.0;-16.0;-12.0;-10.0;-4.0;-0.30402509550868967;-0.27868967088296565;0.48137306788875867;0.557379341765931
43.0;43.0;49.0;48.0;-14.0;-14.0;-18.0;-10.0;0.644729835624771;0.7150639995111097;0.7385087208065559;0.8088428846928946
15.0;29.0;2.0;27.0;0.0;-6.0;-3.0;-20.0;0.11219973762820656;0.46482748445971395;0.7212840276099012;0.7212840276099013
20.0;37.0;4.0;4.0;-17.0;-18.0;-10.0;-17.0;-0.6425984973251849;-0.6140385641107322;-0.12851969946503694;0.07139983303613162
31.0;40.0;10.0;34.0;-16.0;-11.0;-15.0;-13.0;-0.30854927847756897;-0.028049934407051724;0.504898819326931;0.7012483601762931
27.0;17.0;24.0;29.0;-19.0;-19.0;-6.0;-12.0;0.5563236990731923;0.6217735460229796;0.6544984694978735;0.7199483164476606
33.0;23.0;41.0;8.0;-3.0;-14.0;-1.0;-3.0;-0.38555909839511093;-0.35699916518065844;0.6425984973251849;0.8710779630408063
