175;857;222;1491
216;473;646;783
379;286;1079;214
183;261;814;931
317;1752;214;685
457;1140;289;833
282;351;695;397
851;1289;172;211
400;570;503;432
600;266;662;157
1450;674;295;167
360;509;376;336
84;469;390;1523
787;231;896;135
118;552;341;1512
349;252;531;358
1145;237;870;432
204;403;907;468
187;329;808;1094
992;794;296;178
321;462;494;387
818;846;339;179
472;1389;73;561
502;1897;144;303
389;776;264;363
237;1281;144;575
276;578;207;450
501;155;1494;340
1484;777;272;104
729;933;229;280
1129;829;151;280
240;565;380;493
102;277;602;1781
205;614;269;997
714;720;390;185
171;243;1174;861
521;896;315;813
539;49;1884;477
281;170;1676;366
349;1247;105;667
132;807;142;1019
1937;408;257;178
1216;733;441;112
476;569;190;480
571;85;1319;498
1471;345;362;167
200;483;242;969
201;886;147;601
211;429;295;596
246;498;477;1015
66;699;232;1628
603;262;585;209
166;349;552;1201
702;1040;290;462
282;642;765;835
1159;353;743;396
1933;477;237;122
515;756;420;402
378;1387;201;400
697;379;1340;322
860;1097;97;393
549;317;538;339
381;1805;108;582
776;498;728;621
427;285;594;417
722;838;127;493
247;218;1028;552
201;239;969;976
474;236;525;408
502;459;672;652
132;842;139;1753
126;801;232;1167
345;668;224;478
608;1091;282;648
1634;533;397;84
133;463;414;1369
570;1157;106;393
497;1664;122;326
629;229;562;341
162;670;271;635
321;433;512;766
287;433;699;967
391;1338;123;775
2106;125;773;25
383;613;138;1203
73;984;143;1932
191;291;786;1144
185;223;807;1378
305;181;785;530
435;422;262;549
1539;648;343;108
218;202;1505;770
777;744;219;411
283;268;483;920
226;494;287;752
578;70;1535;255
305;1003;188;611
1735;372;506;190
269;299;692;858
659;332;806;628
183;789;460;891
632;227;584;364
118;408;587;1639
145;704;139;1056
165;515;687;602
294;1057;259;536
633;481;408;487
600;436;328;343
1295;408;819;144
179;1833;121;634
198;227;1319;632
728;143;1034;143
104;607;416;1501
1918;330;348;145
186;854;330;1372
1526;683;273;133
288;203;1206;593
824;134;1313;246
193;814;391;572
330;540;448;833
425;627;188;490
511;645;690;543
136;398;524;1284
454;1319;129;358
359;219;1488;379
284;1474;336;644
287;138;714;642
272;523;284;540
449;279;212;656
131;112;862;597
763;372;723;384
892;656;289;368
932;1126;97;348
278;1309;226;377
360;379;263;749
328;706;294;301
71;852;420;1464
1933;228;586;106
461;758;580;270
430;372;1068;606
404;624;327;1334
363;212;691;581
259;1392;357;869
133;1479;175;540
1098;715;258;183
379;231;570;466
445;371;455;552
197;293;522;907
1069;121;1022;182
1342;421;658;246
1868;255;646;75
446;1333;273;238
228;165;1769;515
235;276;756;769
606;403;300;366
441;343;406;320
276;1454;307;618
1164;166;957;490
135;314;874;1212
306;424;578;724
507;104;1038;820
586;219;887;557
540;596;644;201
264;897;405;1050
418;752;250;1022
1515;422;447;311
423;297;717;350
234;180;803;1029
694;856;188;645
457;173;1176;434
605;1569;149;528
324;1540;143;846
182;265;768;1200
865;828;332;349
215;979;492;1008
1253;570;448;119
788;344;1272;379
74;553;419;1573
382;229;1262;248
318;826;373;994
508;137;1134;396
537;1865;76;324
251;335;760;799
1737;325;687;141
1012;341;420;157
416;1179;100;570
195;522;229;669
253;1202;124;629
261;1416;423;169
474;91;1811;444
426;1407;124;894
640;132;1506;242
856;128;746;309
328;227;556;735
398;172;1251;657
416;644;514;718
1474;338;569;132
427;577;414;379
253;430;1000;624
535;152;617;289
198;435;400;1159
664;803;213;276
1290;317;526;123
331;285;280;1047
635;240;582;253
797;395;259;420
194;252;795;959
362;2031;116;301
312;707;345;459
366;266;883;439
656;404;186;507
385;1152;287;363
578;1109;184;356
497;1323;276;269
362;255;659;516
195;818;220;1150
446;1296;214;420
918;447;561;358
619;1422;178;315
405;226;847;445
232;347;516;587
1200;783;292;159
1421;213;897;206
651;444;558;147
228;383;434;774
1072;228;1184;225
700;430;300;317
1157;315;985;288
489;120;1376;267
558;1205;237;387
749;133;1055;199
1560;735;204;241
288;967;416;993
531;815;158;488
229;515;562;643
418;479;508;628
394;1350;194;351
1295;351;1165;74
1361;134;1216;149
636;655;312;316
544;173;1177;272
822;164;1047;330
770;300;617;314
487;444;382;257
262;607;247;563
380;993;200;921
240;281;934;852
227;299;986;713
462;315;1123;349
282;282;622;437
531;253;240;468
488;379;518;259
631;1662;272;185
1214;143;1126;268
232;195;1031;559
280;350;301;915
592;213;554;254
160;318;672;1067
775;194;1161;281
1040;703;305;276
178;420;759;328
445;826;345;476
94;661;521;1577
791;568;357;254
334;1223;369;680
467;1353;182;313
260;1000;359;1065
309;240;804;1009
774;408;380;163
1145;794;239;240
244;812;135;944
133;1283;91;1367
198;385;186;1532
1174;401;345;164
320;1033;239;1028
679;1528;156;268
214;256;1300;665
207;461;194;1850
1076;761;432;139
385;344;238;411
191;568;594;1382
246;241;762;753
451;289;789;640
688;169;539;280
317;224;1100;483
546;612;799;493
195;217;708;849
225;694;189;749
126;325;533;1421
715;207;1515;233
1318;121;605;171
732;250;1437;387
428;1972;82;399
225;391;255;499
321;264;514;295
826;234;567;150
1003;134;619;623
384;694;187;586
1618;346;324;164
335;1091;292;1002
1841;535;322;96
683;269;615;194
350;594;453;262
1505;677;395;123
718;380;617;141
407;271;815;369
280;445;178;779
1227;470;849;171
300;173;1014;1012
458;291;1245;323
648;1068;464;220
251;281;429;1195
454;746;414;323
137;381;354;1247
244;1319;86;740
309;292;718;975
395;487;213;526
701;781;476;364
644;851;253;493
300;873;445;935
208;457;650;1377
492;183;1165;272
480;2075;87;338
694;653;339;218
874;334;302;278
1070;552;296;227
496;466;561;399
484;411;409;440
379;1161;115;566
422;87;1672;408
557;230;740;568
889;1112;306;127
388;229;433;655
1354;603;377;142
457;272;441;307
210;147;797;619
470;280;431;424
400;1144;153;509
612;149;2002;290
543;194;744;489
280;276;550;911
663;589;713;176
139;1056;94;1143
736;317;1526;267
760;110;906;212
648;147;1143;148
381;194;660;960
314;557;529;358
1220;414;565;123
631;686;363;557
202;724;150;808
609;537;408;258
1477;391;330;219
753;159;921;102
317;797;256;457
308;580;335;648
707;1047;264;263
763;819;213;328
1041;359;730;230
900;185;589;223
1407;755;369;97
326;478;597;757
753;989;248;438
1660;179;960;88
317;1209;88;569
558;185;974;132
723;279;1257;177
117;845;276;881
345;483;368;567
474;729;303;298
707;292;733;488
872;471;1004;301
242;428;805;1036
841;877;269;259
192;693;153;752
233;959;279;1234
1484;176;746;266
1142;138;1223;197
74;603;268;1881
1254;457;705;204
363;138;874;735
485;1689;98;490
193;390;698;1026
611;631;251;182
310;445;298;462
212;479;324;1603
131;239;784;1385
2038;147;636;134
721;437;497;360
640;578;462;272
428;497;416;913
798;659;380;626
101;321;800;1159
921;398;684;153
1330;418;352;157
1324;794;245;128
103;682;457;1090
223;289;699;856
576;210;974;476
655;117;1304;268
265;392;561;436
81;1028;407;1242
150;369;652;1457
258;328;598;720
223;475;611;749
377;135;1293;411
954;237;431;193
683;1194;254;207
546;222;495;452
241;323;458;1130
593;1502;128;366
1790;406;508;97
163;705;243;1330
442;765;311;478
197;287;746;1321
490;385;286;565
226;351;338;627
462;500;299;258
344;955;579;652
961;378;293;376
338;1260;128;686
327;239;659;652
724;668;765;421
380;757;225;463
630;872;331;341
404;1160;198;367
134;636;344;1046
505;343;281;352
1116;245;489;207
496;380;273;278
299;259;854;544
1008;181;654;181
936;907;254;205
114;389;608;1361
330;1119;232;1095
545;74;1770;367
662;413;348;204
832;1433;87;350
459;463;316;329
525;406;1040;641
833;749;599;287
906;769;278;109
427;884;192;391
304;534;231;458
461;170;1278;294
585;79;1947;285
84;698;432;1721
238;1101;291;362
841;724;307;180
537;403;268;522
146;1103;162;1219
129;647;167;1300
731;264;971;429
272;1277;128;469
1453;165;636;111
971;535;947;193
684;346;1107;423
1331;464;303;218
270;1301;142;520
923;877;334;106
530;301;415;388
329;236;883;1089
418;225;1210;311
441;1222;165;389
135;574;657;1285
427;649;279;519
488;171;941;262
476;207;797;337
722;521;688;316
397;143;1380;506
940;105;1063;662
540;176;962;381
126;1197;377;1047
275;1386;109;706
337;112;1014;906
403;2451;70;352
1158;241;298;354
341;203;1551;782
649;170;722;101
410;345;531;411
134;214;422;645
504;845;277;375
1377;333;778;116
343;350;314;345
480;1189;242;374
336;296;401;669
273;445;183;852
443;290;672;326
370;595;272;456
466;342;502;282
303;1526;88;755
489;884;178;277
587;744;166;634
324;498;386;396
1587;283;696;237
578;432;686;396
1461;162;1209;119
376;309;488;570
306;1232;170;422
1353;183;1066;137
364;740;258;656
696;847;283;250
805;256;597;209
489;469;392;299
764;282;359;200
287;533;272;431
133;463;276;1351
752;200;759;594
388;116;1414;486
120;1345;135;1093
255;232;1114;780
1106;1045;239;177
348;553;200;479
193;1582;234;961
1646;358;577;101
253;458;255;1596
169;1279;82;794
437;1290;169;402
254;219;888;795
244;503;218;1109
462;252;1310;336
388;123;1393;794
565;285;744;754
603;846;296;488
260;211;834;757
761;162;1214;285
1058;697;222;185
403;1870;74;478
169;1764;98;823
561;261;478;421
257;263;717;546
287;274;436;524
306;283;552;518
428;783;114;727
825;524;927;169
212;327;517;612
346;1181;160;1117
285;1486;165;533
881;248;847;361
948;143;1049;146
246;255;1014;651
1280;210;600;84
127;1476;290;992
545;577;691;641
669;322;275;535
581;626;346;228
176;189;1265;965
676;313;595;590
432;576;285;466
720;541;596;427
996;725;161;245
699;420;308;334
793;392;1193;343
717;665;513;155
161;535;901;478
1491;242;515;169
695;1035;361;291
762;579;278;310
706;904;195;203
890;764;295;412
410;194;1329;458
606;126;741;577
393;707;363;564
254;189;718;842
164;632;311;1693
112;661;359;1605
307;757;255;442
1481;764;379;99
447;287;553;346
527;352;841;448
154;745;243;1772
392;151;1273;369
136;286;985;773
110;616;315;1721
1160;282;988;159
452;190;672;442
384;1013;225;486
269;195;883;838
725;1240;75;507
1424;268;322;185
1432;460;365;120
331;383;369;1477
349;262;676;256
794;831;605;154
784;722;155;708
474;845;358;724
70;308;295;2264
105;436;233;2268
196;1606;155;511
476;362;1183;505
614;728;438;197
978;192;1384;154
441;135;1443;571
556;382;637;293
335;617;141;664
742;521;1071;210
248;287;835;482
682;110;1283;310
183;439;393;971
1230;426;857;198
135;984;283;1401
1144;761;370;227
1242;130;930;466
292;775;217;496
268;467;200;978
484;289;455;477
576;128;1200;316
336;467;598;370
1886;263;430;195
600;82;1755;199
254;295;573;959
348;496;223;545
75;1188;211;1347
174;347;598;922
1050;150;1494;141
373;480;514;369
299;1620;141;784
460;199;1160;410
545;272;883;149
372;509;799;625
237;1216;129;645
711;262;1638;241
291;395;340;1058
107;598;736;981
1475;651;525;77
303;978;315;320
424;354;386;386
1209;617;352;186
840;436;562;165
238;252;620;867
589;1014;382;220
319;454;382;316
219;775;271;1299
89;780;306;1062
1093;889;163;396
195;506;456;469
273;243;383;780
393;830;463;254
170;1809;216;765
189;198;1228;916
253;327;761;1081
808;618;804;351
233;593;631;334
521;155;1071;321
929;959;421;119
208;378;833;1048
250;538;228;611
191;799;350;764
307;234;728;693
427;45;2316;293
918;336;923;285
222;522;756;969
838;967;141;299
308;1118;221;616
309;386;507;338
264;1082;264;400
1207;453;413;148
186;713;197;661
1777;434;297;107
320;144;1073;609
383;2021;105;421
385;159;1107;500
1596;408;526;135
336;158;1003;661
631;303;1174;523
709;335;586;212
638;184;842;239
323;161;742;769
474;1468;134;445
225;428;828;339
271;1036;199;722
817;404;241;422
1378;163;1147;216
324;247;919;586
178;782;320;578
729;601;636;317
914;382;317;362
410;248;598;613
285;454;417;1382
100;680;236;1247
169;509;314;967
523;889;228;839
345;421;236;939
135;347;706;1288
467;183;1051;323
830;265;513;213
331;545;201;759
366;367;279;515
1301;286;742;166
437;1850;108;282
1607;281;705;101
1034;426;670;247
817;845;426;392
877;340;709;190
223;328;665;431
482;153;983;708
706;96;1046;164
257;208;756;615
1403;527;343;196
444;399;770;655
617;138;1234;389
477;377;260;544
243;1074;368;1037
1296;257;1209;114
507;296;529;233
235;460;879;639
124;428;569;1132
84;610;258;1936
190;1344;150;956
550;708;207;387
567;113;1984;224
1252;350;389;217
1598;101;687;359
212;1030;119;695
229;510;683;389
694;883;200;202
316;1505;233;767
191;332;483;1213
510;299;462;414
544;1012;111;1012
242;1123;165;587
1035;935;158;304
890;473;254;341
587;285;828;362
321;211;1299;479
301;390;491;501
659;774;250;251
548;343;1012;577
220;191;977;972
370;814;295;584
463;1450;114;650
135;819;307;1646
310;337;300;497
548;328;500;182
792;513;424;177
423;200;1356;328
176;220;868;1317
590;473;583;231
972;534;675;347
1122;194;1074;323
399;702;204;493
687;1118;246;174
723;420;539;213
100;1277;348;1111
546;538;495;228
410;1121;257;242
264;709;166;1542
228;830;244;533
604;277;326;368
951;636;669;227
1193;288;398;288
520;776;427;201
467;1382;176;409
147;574;376;1719
616;122;735;244
419;713;260;283
694;965;145;208
831;607;216;397
85;985;262;1391
414;659;449;992
640;897;422;190
176;398;816;793
647;1106;129;304
875;562;278;372
845;286;299;155
1030;215;1147;155
321;182;691;1259
215;2147;113;512
435;645;188;1215
994;309;576;154
1330;656;424;199
1439;374;684;100
1163;122;993;275
505;312;537;383
1182;570;316;163
670;854;364;238
524;572;206;526
257;976;170;1070
122;935;289;996
418;805;261;387
1900;176;836;131
217;160;1204;1013
900;503;875;326
902;668;390;413
1370;639;568;119
789;79;1060;235
194;521;473;639
183;454;477;1388
970;232;760;262
320;336;483;490
285;221;1065;550
1883;528;413;91
334;136;767;726
1049;487;568;254
371;281;663;495
421;665;273;372
229;816;212;660
306;1258;225;603
609;494;1116;390
556;332;1080;488
380;438;320;807
684;1138;201;218
508;468;396;463
361;218;578;269
95;276;621;1096
1656;177;979;53
162;1924;84;626
292;257;604;1050
284;1040;187;584
252;1166;324;975
520;162;938;319
446;190;561;245
227;334;787;801
315;459;509;301
971;611;214;406
237;301;636;384
776;192;1262;418
1154;945;281;123
140;561;941;877
1090;655;489;281
127;1135;102;1164
505;204;1146;200
780;1007;161;366
532;964;439;606
955;574;162;243
166;567;436;1217
373;429;319;279
381;807;151;1283
93;930;241;1020
294;961;153;771
1309;245;769;72
205;365;646;726
374;1381;186;726
182;267;677;1139
359;1178;147;856
976;718;319;212
80;857;187;1755
541;310;487;237
230;415;337;701
642;232;1170;228
1174;203;834;208
786;847;315;126
231;363;1021;554
660;329;583;560
196;172;922;1364
176;182;1177;1004
848;517;364;275
233;759;258;1550
151;399;743;1033
296;358;621;482
340;768;798;198
390;81;2189;404
508;1092;146;334
812;873;258;251
405;1554;234;476
403;317;978;295
834;718;304;209
80;631;554;1530
227;398;257;813
262;354;322;1418
252;740;175;1229
176;448;361;1427
213;384;360;396
505;863;569;170
1113;187;844;146
224;693;138;1667
395;1356;177;578
932;483;511;134
331;890;156;671
929;867;362;365
441;177;1653;390
440;221;498;605
426;1469;121;468
545;1074;198;678
400;1239;182;303
301;706;208;394
861;277;414;302
313;1952;176;495
1917;292;560;149
480;766;329;300
362;270;932;433
512;345;504;249
399;972;348;365
942;1283;171;181
631;813;407;538
1142;597;352;138
942;103;1209;302
481;667;392;1122
102;679;653;1430
511;988;319;795
613;951;183;774
548;185;928;416
1129;958;251;174
134;1193;405;1006
299;1319;151;1030
743;1171;338;154
601;329;257;1225
427;289;805;510
561;261;607;314
287;305;420;741
283;679;307;508
473;477;389;207
1117;698;199;252
1085;476;697;142
1308;222;366;316
136;293;977;861
281;1124;420;853
828;1055;169;333
677;137;989;277
244;155;1196;835
190;247;981;1095
206;613;255;1277
167;374;655;563
519;215;508;417
295;154;1106;949
1665;663;316;121
362;1912;99;542
1029;746;157;223
406;597;226;375
610;235;818;497
388;407;473;278
753;616;338;224
98;985;185;1606
503;1503;130;510
232;551;357;470
226;568;364;1622
855;279;914;304
1295;434;346;160
290;177;1749;387
937;381;821;511
361;160;644;611
287;196;692;847
368;199;1423;441
507;1623;184;353
186;1654;198;627
229;1494;252;833
578;821;360;693
296;131;1075;986
426;197;993;493
428;438;263;382
218;979;239;1322
696;237;893;176
421;41;2135;333
227;1428;168;527
289;102;905;716
1118;245;467;352
185;653;274;655
1428;268;595;427
325;113;1190;386
873;238;1068;530
625;258;484;257
374;339;286;853
633;619;257;362
605;266;629;311
2077;276;620;78
1236;259;801;140
241;1118;348;751
248;1388;140;994
414;586;325;428
1063;260;886;394
373;509;289;486
405;345;397;279
1400;384;224;369
258;1350;199;789
890;106;1355;288
463;322;259;496
256;514;710;373
125;998;142;865
565;496;412;348
927;300;519;537
333;247;450;276
829;748;119;540
184;991;207;1093
313;287;388;1325
132;430;246;1470
468;1636;139;392
289;299;968;643
439;660;317;866
1402;656;634;120
369;522;536;498
1080;669;327;229
1702;402;288;177
678;1661;128;261
132;337;891;1399
776;478;174;457
457;379;329;435
2148;222;606;157
303;387;571;878
564;743;425;518
455;785;195;124
196;366;312;1377
280;457;246;501
1484;247;447;131
211;1161;170;1324
292;206;559;758
245;100;1929;404
338;925;376;993
409;239;1050;271
908;468;336;350
766;1021;240;174
325;726;337;869
503;197;776;382
671;757;205;328
486;1055;226;274
571;549;543;384
792;827;380;415
868;126;1267;109
423;772;256;892
597;341;339;367
180;551;271;715
418;517;305;326
477;1942;87;451
719;1162;224;244
482;336;316;414
627;170;879;408
1085;450;866;262
730;1129;180;391
688;328;427;299
1331;273;679;121
888;418;657;436
492;1177;249;531
401;394;787;723
269;337;339;832
688;654;145;1044
1017;1266;184;184
629;111;1208;680
127;462;654;926
205;210;1317;863
336;437;226;612
301;371;542;607
155;564;256;1154
654;310;942;440
905;106;1002;397
413;646;455;1150
316;274;373;454
1045;133;1313;252
142;506;379;913
243;198;952;670
313;466;187;774
1355;282;384;238
666;814;488;607
187;285;889;935
138;1012;165;844
214;311;610;1235
691;1258;104;166
154;387;315;1312
183;197;751;744
249;533;384;562
340;620;462;1316
363;287;503;820
909;333;827;140
108;311;761;1269
171;594;269;1075
961;226;593;140
560;194;930;274
209;1225;189;552
161;498;378;1004
193;453;315;1544
760;319;755;171
315;618;545;845
313;212;1203;632
132;1152;388;1130
1156;286;1168;169
215;1468;75;756
366;292;675;606
300;295;1603;259
829;180;612;191
259;461;744;924
370;395;620;357
97;549;382;1433
773;308;701;343
536;454;698;783
338;122;1449;725
853;541;272;318
498;335;539;251
747;561;451;427
513;803;577;397
667;1035;236;240
896;1215;212;234
211;826;200;560
413;302;819;902
1199;935;246;122
203;412;625;1331
742;720;188;347
417;444;444;754
1010;269;886;205
423;816;278;533
428;289;566;385
1263;243;738;93
232;142;1137;1133
340;363;293;401
164;1187;196;1238
69;442;320;1808
207;349;682;1346
951;627;262;302
700;337;364;255
118;339;577;1758
259;212;859;960
666;510;494;825
221;307;630;1106
1072;834;329;274
89;606;283;1619
729;341;310;484
200;417;356;780
784;505;618;471
724;271;967;463
660;194;1576;133
716;685;552;174
508;1484;101;532
335;279;356;631
1052;655;205;232
269;435;652;332
189;255;650;1794
199;475;477;591
86;501;510;1438
256;851;190;569
272;838;580;726
193;484;283;1120
102;1206;171;1474
537;360;535;365
176;763;157;1116
502;197;907;452
173;525;311;1193
1194;389;489;290
1221;543;555;220
297;204;923;585
252;187;1556;647
278;423;524;532
94;394;341;1722
565;508;391;265
1617;254;913;100
1672;634;321;71
189;471;238;2155
456;237;310;339
157;363;772;1201
363;109;1853;362
678;816;344;219
337;168;1060;841
1081;559;357;202
475;472;750;563
256;113;1636;692
1820;117;716;170
362;344;1007;820
442;1614;141;341
574;563;397;289
364;1026;206;409
1049;190;1089;320
147;885;144;716
440;53;2422;222
535;703;304;228
276;818;245;524
168;936;156;735
178;420;487;658
440;165;851;701
918;304;869;137
272;290;702;979
342;241;426;503
169;918;224;1258
906;600;353;460
664;791;236;881
533;235;349;521
424;463;414;1102
379;138;947;936
728;294;542;378
327;319;336;748
528;420;851;599
338;637;472;304
312;254;1082;488
602;174;1253;172
226;781;336;338
362;942;220;1113
483;417;256;424
190;273;673;1648
248;343;521;951
183;1152;339;676
502;748;391;644
1307;509;757;101
383;1152;223;618
279;528;274;1266
456;587;831;415
2521;421;322;63
902;869;316;207
521;171;1080;410
1005;953;262;179
155;290;556;1599
401;276;499;755
171;508;644;944
299;413;783;402
440;108;2031;381
340;291;1024;658
900;1116;179;361
441;437;757;346
998;824;203;319
595;1099;172;441
719;1202;224;252
1697;246;699;181
336;374;577;898
123;522;295;1799
849;275;548;285
318;882;294;400
517;250;534;489
681;143;834;164
231;336;416;535
454;222;1079;172
269;619;185;660
907;471;551;174
214;693;118;817
380;623;244;456
257;469;520;520
362;202;1174;384
238;388;521;1085
1094;575;648;195
772;111;753;154
1800;279;564;154
948;460;447;173
449;1271;277;264
1803;261;562;82
595;288;1292;306
155;360;530;1460
177;668;182;1042
674;217;682;212
907;158;1214;372
1666;442;538;136
369;348;445;335
926;1003;149;310
317;1042;155;476
793;691;500;547
501;922;270;363
1003;235;537;298
532;390;350;365
1478;315;746;129
316;326;1131;482
139;456;545;1099
769;1628;129;186
588;672;402;425
429;519;238;614
262;596;345;430
649;403;462;214
156;547;283;1355
543;876;313;298
175;1770;166;466
1263;464;553;201
555;166;1139;402
355;443;397;344
926;343;628;131
635;776;236;210
242;1285;235;780
1276;233;506;147
617;218;463;336
771;844;249;311
500;301;901;246
894;121;1119;160
955;731;482;221
485;49;2380;224
701;254;1156;234
644;547;282;575
1600;194;876;75
138;353;450;1856
600;1197;263;350
354;133;934;821
1243;353;357;261
622;203;888;351
635;1022;233;777
687;704;779;370
507;1003;94;1039
367;303;1254;312
344;196;1761;275
350;268;687;644
571;153;1278;155
659;574;429;661
527;872;118;745
861;364;481;350
159;558;263;1465
1072;622;354;280
1659;294;472;87
536;154;964;500
190;256;1066;531
154;631;293;1595
527;1416;225;214
571;1648;78;487
514;158;1081;311
297;391;767;324
388;145;1705;487
734;241;724;321
987;1179;179;228
679;408;363;272
1728;665;345;92
605;1000;152;362
1482;160;506;146
1054;1322;187;151
357;303;423;998
238;628;440;1250
322;1043;129;631
254;475;703;1010
277;497;154;992
685;181;1080;668
328;96;1688;752
390;192;1315;539
167;315;511;1417
2009;180;591;96
1230;303;368;250
304;221;850;613
358;1034;161;1099
1678;236;830;84
351;769;502;236
376;378;696;442
676;770;551;244
233;361;455;804
620;893;169;312
844;130;1423;301
202;476;457;694
300;474;286;1348
387;898;323;754
1399;154;1029;295
107;471;320;1840
864;213;566;276
1468;392;648;149
143;898;220;1440
363;230;910;510
509;60;1970;237
220;598;224;539
1391;332;874;163
766;238;851;138
170;778;138;964
521;778;232;1131
357;259;1230;328
298;249;1025;619
155;568;503;700
698;332;647;179
248;170;867;1197
753;304;418;175
509;533;268;394
551;158;677;651
1170;313;831;175
868;215;735;259
179;1276;241;926
512;472;567;185
572;179;422;260
1178;451;997;90
768;892;335;449
779;702;130;923
1491;273;731;358
865;166;507;357
213;186;1167;719
565;1116;178;709
168;612;323;707
150;646;539;622
625;497;202;298
647;796;374;615
645;284;456;364
46;376;334;2550
346;1912;207;230
597;776;500;320
437;592;722;835
201;592;228;559
233;414;351;552
1055;408;484;329
731;1141;107;506
1374;519;396;90
1446;382;534;162
136;249;381;1907
362;1278;119;449
1308;522;533;115
1339;401;943;153
738;142;1359;257
421;358;263;445
734;448;793;230
313;1324;245;544
279;356;403;518
831;416;806;418
181;151;1337;987
314;241;1037;478
732;592;408;539
178;447;182;1562
1068;930;390;113
172;1161;266;1168
1535;413;767;99
142;1312;249;720
857;134;1681;227
312;735;236;537
200;483;299;888
925;312;1256;237
728;179;1192;165
174;285;882;1135
142;1244;143;1032
230;802;381;542
163;863;221;787
115;657;401;1337
199;773;217;665
725;399;813;195
2133;302;678;61
513;138;878;875
172;418;403;916
155;210;1288;922
210;316;527;1029
672;496;338;406
329;653;383;618
645;1434;239;410
321;337;411;400
697;1225;228;224
325;1390;251;705
1256;880;262;128
533;1150;214;272
287;2235;75;416
127;657;862;683
688;82;1179;464
1783;252;429;106
341;649;490;783
1088;448;565;527
1550;546;295;187
241;135;1499;524
420;895;143;535
782;609;416;178
305;1141;224;454
566;491;872;631
277;1332;180;395
680;242;351;355
297;621;139;750
219;594;526;1157
510;966;147;336
1353;656;373;119
626;379;445;199
265;175;1034;630
503;254;1198;189
505;288;614;207
633;1391;151;550
212;529;342;736
1699;493;294;118
800;366;351;370
253;747;279;784
1087;214;498;484
460;528;698;577
911;415;920;406
226;416;324;1003
734;234;423;342
938;843;210;252
478;220;488;460
515;237;646;232
392;1037;327;350
139;418;307;1540
422;506;618;824
619;593;227;280
185;247;899;994
368;893;163;398
216;243;821;1181
452;393;346;393
229;607;185;859
546;114;1149;387
271;467;193;1562
1177;423;537;117
588;1570;186;296
259;296;1008;406
288;392;364;1001
1081;86;1642;152
505;170;1684;267
722;1028;256;204
314;215;723;535
488;854;274;676
499;1026;473;480
263;362;1207;255
508;176;890;618
624;174;692;220
133;345;383;1728
485;275;517;343
212;178;1175;839
375;241;1083;267
311;1048;314;854
579;476;255;477
378;161;896;712
279;359;711;960
1255;329;522;108
