q0p0;q0p1;q1p0;q1p1;s02;s03;s12;s13;cheapest; 2nd;3rd;most expensive
49.0;31.0;6.0;36.0;-7.0;-15.0;-7.0;0.0;-0.5154175447295755;-0.07363107781851097;0.39269908169872403;0.46633015951723467
22.0;10.0;43.0;49.0;-9.0;-17.0;-17.0;-4.0;-0.2855993321445266;0.14279966607226324;0.16659961041764054;0.19039955476301773
25.0;15.0;31.0;4.0;-7.0;-13.0;-14.0;-4.0;-0.36651914291880916;-0.3316125578789225;0.22689280275926293;0.820304748437335
44.0;37.0;20.0;42.0;-6.0;-20.0;-3.0;-3.0;0.4417864669110647;0.5399612373357456;0.7363107781851077;0.9817477042468105
12.0;10.0;43.0;5.0;-6.0;-6.0;-3.0;-19.0;-1.0134169850289656;-0.6333856156431035;0.32936052013441375;0.35469594476013794
21.0;27.0;47.0;24.0;-1.0;-4.0;-1.0;-8.0;-0.4997988312529218;-0.4426789648240165;0.24275943232284725;0.4141190316095632
46.0;17.0;0.0;5.0;-20.0;-13.0;-19.0;-6.0;-0.9757977181604662;-0.5473987199436761;-0.3093992764899039;-0.023799944345377133
45.0;26.0;34.0;10.0;-7.0;-8.0;-6.0;-20.0;-0.5195710927090812;0.22957792468540789;0.39874060603255057;0.8337303580680604
31.0;12.0;12.0;47.0;-7.0;-10.0;-18.0;-16.0;-0.9062286500739788;-0.18124573001479566;-0.012083048667653196;0.5920693847149993
2.0;18.0;16.0;37.0;-18.0;-6.0;-9.0;-10.0;-0.8139580966119009;-0.09995976625058428;0.12851969946503705;0.47123889803846897
42.0;13.0;38.0;4.0;-13.0;-6.0;-1.0;-14.0;-1.0939474418750172;-0.05609986881410345;0.2243994752564138;0.7012483601762931
30.0;6.0;27.0;18.0;-20.0;-16.0;-12.0;-6.0;0.09424777960769382;0.18849555921538763;0.5340707511102649;0.6911503837897546
16.0;33.0;7.0;10.0;-19.0;-2.0;-11.0;-19.0;-0.5135295683752548;0.09062286500739769;0.09062286500739769;0.2416609733530608
32.0;19.0;6.0;35.0;-2.0;-19.0;-9.0;-18.0;-0.23271056693257736;0.34906585039886584;0.34906585039886584;0.6981317007977319
6.0;32.0;41.0;40.0;-1.0;-17.0;-12.0;-9.0;-0.18957886702697013;0.2708269528956721;0.6770673822391797;0.731232772818314
37.0;14.0;36.0;12.0;-7.0;-10.0;-12.0;-6.0;-0.5609986881410345;0.016028533946886636;0.04808560184066002;0.9136264349725418
15.0;48.0;0.0;28.0;-3.0;-20.0;-10.0;-3.0;-0.6929983794683366;-0.4388989736632798;-0.09239978392911152;0.7160983254506146
36.0;49.0;5.0;36.0;-14.0;-15.0;-3.0;-19.0;-0.41579902768100196;0.13859967589366762;0.2771993517873347;0.4850988656278359
0.0;17.0;19.0;32.0;-7.0;-13.0;-9.0;0.0;-0.5759586531581286;-0.3316125578789226;-0.05235987755982974;0.7155849933176752
2.0;18.0;24.0;31.0;-18.0;-12.0;0.0;-10.0;-0.3686562807783943;0.0480856018406598;0.6251128239285811;0.7212840276099012
10.0;3.0;26.0;1.0;-16.0;-12.0;-16.0;-19.0;-0.890117918517108;-0.4014257279586957;0.08726646259971671;0.33161255787892274
13.0;8.0;0.0;12.0;-1.0;-2.0;-1.0;-18.0;0.48137306788875867;0.734727314146;0.9880815604032414;1.5454609021691723
15.0;22.0;18.0;39.0;-15.0;-9.0;-12.0;-11.0;-0.5235987755982989;-0.2327105669325773;0.26179938779914946;0.4072434921320103
9.0;44.0;16.0;49.0;-16.0;-2.0;0.0;-4.0;-0.9787269420798972;0.15707963267948954;0.2537440220207139;0.9545608447445908
35.0;0.0;41.0;1.0;-4.0;-19.0;-19.0;-6.0;-0.9948376736367679;-0.4188790204786391;-0.2879793265790646;1.0210176124166825
21.0;13.0;34.0;6.0;-6.0;-16.0;-15.0;-17.0;-0.7237983074447073;-0.44659895565737273;0.20019953184640826;0.723798307444707
34.0;24.0;44.0;21.0;-7.0;-12.0;0.0;-17.0;-0.3218844931956757;0.06437689863913487;0.708145885030486;0.7853981633974481
44.0;26.0;37.0;29.0;-16.0;-10.0;-19.0;-14.0;0.08726646259971671;0.16206628768518794;0.635798513226506;0.6856650632834871
22.0;32.0;39.0;13.0;-3.0;-15.0;-12.0;-3.0;-0.46542113386515455;0.17453292519943303;0.6399540590645876;0.6690428799311597
26.0;34.0;26.0;41.0;-4.0;-15.0;-11.0;-1.0;0.2524494096634655;0.28049934407051724;0.3646491472916724;0.9817477042468103
21.0;40.0;26.0;24.0;-8.0;-1.0;-14.0;-7.0;0.0;0.14544410433286076;0.378154671265438;0.5235987755982988
25.0;7.0;48.0;8.0;-19.0;-17.0;-5.0;-10.0;-0.9026217698746792;-0.6447298356247708;0.1523906884204005;0.2461695736021854
25.0;25.0;18.0;45.0;-7.0;-6.0;0.0;-18.0;-0.1121997376282069;0.06233318757122608;0.2867326628276399;0.5859319631695249
18.0;29.0;21.0;39.0;-11.0;-12.0;-19.0;-5.0;-0.054165390579134276;0.027082695289567194;0.4062404293435078;0.893728944555717
36.0;28.0;12.0;26.0;-17.0;-8.0;-19.0;-13.0;-0.12851969946503705;0.15707963267948954;0.44267896482401603;0.8139580966119009
45.0;11.0;44.0;0.0;-11.0;-6.0;-6.0;-15.0;-1.2828170002158323;-0.15707963267948966;0.10471975511965959;0.863937979737193
47.0;21.0;13.0;39.0;0.0;-4.0;-8.0;-15.0;-0.557379341765931;-0.07600627387717229;0.30402509550868967;0.8614044372746207
26.0;15.0;5.0;41.0;-15.0;-11.0;-16.0;-3.0;-0.9231873148706848;-0.5924933513349171;0.4271463695670333;0.5098198604509752
42.0;19.0;36.0;37.0;-3.0;-17.0;-15.0;-10.0;0.06655916638961412;0.22630116572468828;0.6522798306182196;0.9983874958442137
11.0;33.0;22.0;38.0;-3.0;-3.0;-19.0;-6.0;0.0413367454419708;0.20668372720985473;0.48226203015632774;1.0058608057546263
17.0;49.0;5.0;26.0;-16.0;0.0;-20.0;-2.0;-0.8536936558667916;-0.21626905948625397;-0.011382582078223846;0.6715723426152094
2.0;34.0;33.0;18.0;-5.0;-3.0;-1.0;-11.0;-0.6108652381980154;-0.15707963267948966;0.22689280275926293;1.0995574287564278
2.0;44.0;49.0;24.0;-17.0;-19.0;-10.0;-11.0;-0.8777979473265598;-0.25409940580505647;0.2771993517873349;0.8777979473265602
43.0;8.0;12.0;30.0;-4.0;-4.0;-9.0;-9.0;-1.2083048667653051;-0.6645676767209178;-2.220446049250313e-16;0.5437371900443873
24.0;8.0;10.0;33.0;-12.0;-9.0;-14.0;-20.0;-0.459383831421149;0.044456499814949924;0.07409416635824984;0.844673496484048
11.0;35.0;22.0;26.0;-18.0;-8.0;-11.0;-3.0;-0.3111954987046492;0.10373183290154997;0.6075721641376486;0.963224162657248
41.0;49.0;4.0;16.0;-20.0;-8.0;-17.0;-17.0;-0.42115553689428387;-0.17073873117335847;0.10244323870401484;0.12520840286046275
49.0;12.0;3.0;19.0;-3.0;-14.0;-7.0;-11.0;-1.1095307387678237;-0.8103314384259385;-0.0872664625997161;0.037399912542736
13.0;7.0;42.0;32.0;-6.0;-6.0;-17.0;-15.0;-0.3594194985039172;-0.14643016605715142;0.03993549983376832;0.30617216539222547
9.0;37.0;47.0;44.0;-13.0;-10.0;-6.0;-11.0;-0.20943951023931984;-0.20943951023931978;0.4974188368183836;0.706858347057703
4.0;28.0;8.0;47.0;-17.0;-17.0;-11.0;-14.0;-1.2271846303085128;-0.49087385212340506;-0.2699806186678727;0.39269908169872436
4.0;38.0;29.0;24.0;-16.0;-16.0;-9.0;-4.0;-0.6108652381980153;-0.46542113386515443;0.727220521664304;0.7272205216643041
10.0;26.0;26.0;42.0;-2.0;-14.0;-15.0;-8.0;-0.17912589691520753;-0.09645240603126559;-0.06889457573661828;0.5373776907456225
16.0;3.0;13.0;18.0;-19.0;-12.0;-6.0;-10.0;0.4882204799497649;0.4882204799497649;0.5306744347280055;0.9976679372886502
12.0;24.0;48.0;30.0;-16.0;0.0;-10.0;-13.0;-0.1718058482431919;-0.1472621556370216;-0.09817477042468103;0.34361169648638357
28.0;10.0;44.0;0.0;-8.0;-17.0;-9.0;-19.0;-1.1593972888248045;-0.660731788254996;0.18699956271367857;0.6607317882549966
27.0;16.0;43.0;25.0;-1.0;-17.0;-8.0;-7.0;-0.13089969389957495;-0.10471975511965992;0.3141592653589791;0.7853981633974481
28.0;30.0;39.0;15.0;-10.0;-8.0;-9.0;-4.0;-0.27248507709707404;-0.08014266973443374;0.43277041656594073;0.5289416202472609
35.0;46.0;19.0;27.0;-4.0;-4.0;-20.0;-2.0;0.14279966607226324;0.2617993877991492;0.4521989425621669;0.7615982190520709
9.0;14.0;14.0;42.0;-14.0;-3.0;0.0;-18.0;-0.7068583470577035;-0.20943951023931962;0.05235987755982985;0.3141592653589793
17.0;15.0;13.0;16.0;-3.0;-4.0;-1.0;-20.0;0.6580362990627266;1.3372995755145738;1.3372995755145738;1.4222074850710549
39.0;40.0;26.0;9.0;-19.0;-8.0;-13.0;-10.0;0.1996774991688428;0.2263011657246885;0.38604316505976266;0.5724088309506826
1.0;44.0;35.0;7.0;-12.0;-9.0;-12.0;-2.0;-1.3744467859455345;-0.6731984257692414;0.028049934407051724;0.5329487537339828
10.0;0.0;8.0;34.0;-19.0;-15.0;-1.0;-17.0;-0.6964851637675484;-0.4593838314211489;-0.16300716598814957;0.1926448325314496
22.0;6.0;12.0;48.0;-15.0;-9.0;-11.0;-18.0;-0.9043978851243344;-0.6187985529798079;-0.21419949910839498;0.38079910952603546
29.0;5.0;27.0;19.0;-16.0;-3.0;-10.0;-10.0;-0.19198621771937607;0.0872664625997166;0.7155849933176752;0.8901179185171082
32.0;35.0;22.0;0.0;-4.0;-13.0;-20.0;-17.0;-0.12851969946503694;-0.09995976625058434;0.41411903160956376;0.7853981633974484
14.0;35.0;45.0;18.0;-9.0;-11.0;0.0;-13.0;-0.7312327728183138;-0.21666156231653733;0.05416539057913439;0.86664624926615
2.0;12.0;18.0;12.0;-11.0;-8.0;-4.0;-18.0;0.26179938779914935;0.2617993877991494;0.39269908169872414;1.134464013796314
5.0;25.0;3.0;34.0;-6.0;-15.0;-14.0;-2.0;-0.8495122991849952;-0.4648274844597144;-0.1442568055219804;0.9136264349725417
41.0;41.0;49.0;37.0;-16.0;-11.0;-9.0;-8.0;0.42290670336785674;0.495404995373775;0.5920693847149994;0.7612320660621421
24.0;24.0;27.0;6.0;-3.0;-20.0;-17.0;-11.0;-0.0167105992212222;0.28408018676077934;0.7853981633974485;1.253294941591673
46.0;13.0;39.0;45.0;-5.0;-17.0;-17.0;0.0;-0.21193283774216853;0.3615324879131111;0.760464888368958;0.9100645385399007
45.0;27.0;15.0;28.0;0.0;-5.0;-19.0;-17.0;-0.39269908169872425;-0.024543692606170397;0.5154175447295753;0.7117670855789375
19.0;14.0;39.0;1.0;-12.0;-16.0;-15.0;-13.0;-0.9281978294697116;-0.8710779630408063;0.099959766250584;0.3284392319662053
19.0;23.0;35.0;35.0;-3.0;-10.0;-10.0;-1.0;0.22689280275926293;0.36651914291880927;0.4712388980384691;0.6806784082777886
15.0;37.0;18.0;2.0;-2.0;-6.0;-5.0;-1.0;-1.2968202232841588;-0.5662172805888581;-0.31050625064550286;0.12785551497167758
20.0;25.0;31.0;19.0;-9.0;-20.0;-16.0;-6.0;0.07699981994092642;0.6621984514919664;0.7237983074447074;0.7853981633974484
10.0;3.0;1.0;15.0;-2.0;0.0;-9.0;-5.0;-0.9162978572970231;-5.551115123125783e-17;0.26179938779914935;1.0471975511965976
40.0;26.0;37.0;1.0;-11.0;-9.0;-13.0;-15.0;-0.7282782969685431;-0.1570796326794897;0.3569991651806582;0.8139580966119009
22.0;23.0;34.0;33.0;-7.0;-8.0;0.0;-15.0;0.40071334867216746;0.5930557560348078;0.6571698918223544;0.9136264349725417
33.0;18.0;37.0;49.0;-20.0;-14.0;-11.0;-6.0;0.011382582078223957;0.14797356701691056;0.398390372737836;0.5577465218329705
22.0;44.0;19.0;21.0;-2.0;-16.0;-11.0;-4.0;-0.39269908169872425;-0.078539816339745;0.26179938779914924;0.4974188368183836
5.0;38.0;37.0;46.0;-17.0;-10.0;-15.0;-20.0;-0.33319922083528125;0.04759988869075449;0.49979883125292157;0.5949986086344305
17.0;3.0;16.0;12.0;0.0;-10.0;-19.0;-16.0;0.08726646259971627;0.13089969389957457;0.959931088596881;1.5707963267948963
4.0;24.0;20.0;42.0;-8.0;-14.0;-10.0;-13.0;-0.7292982945833448;-0.28049934407051724;-0.2243994752564138;0.30854927847756897
29.0;9.0;25.0;47.0;-17.0;0.0;-9.0;-15.0;-0.49087385212340506;-0.19634954084936196;-0.09817477042468081;0.7608544707912782
18.0;20.0;44.0;35.0;-18.0;-9.0;-11.0;-10.0;0.12667712312862056;0.12667712312862067;0.1520125477543448;0.354695944760138
25.0;7.0;8.0;39.0;-11.0;-13.0;-10.0;0.0;-1.0270591367505093;-0.5135295683752548;0.21145335168392831;0.36249146002959143
5.0;5.0;32.0;48.0;-2.0;-6.0;-6.0;-6.0;-0.930842267730309;-0.8144869842640203;-0.4654211338651545;-0.4654211338651545
31.0;26.0;18.0;45.0;-13.0;-5.0;-10.0;-20.0;-0.08458134067357137;-0.03624914600295914;0.3262423140266324;0.8095642607327542
29.0;4.0;44.0;0.0;-15.0;-8.0;-3.0;-12.0;-1.3711188276260537;-0.5990324975065283;0.03993549983376854;0.38604316505976266
14.0;38.0;38.0;25.0;-14.0;-5.0;-16.0;-13.0;0.029088820866572218;0.1454441043328608;0.49450995473172676;0.7853981633974483
48.0;25.0;3.0;42.0;-20.0;0.0;-12.0;-16.0;-0.600598595539225;-0.25409940580505674;0.2078995138405011;1.1087974071493387
33.0;25.0;23.0;16.0;-6.0;-6.0;-12.0;-11.0;-0.05235987755982974;0.15707963267948977;0.401425727958696;0.6457718232379022
14.0;23.0;26.0;13.0;-9.0;-4.0;0.0;-5.0;-0.1121997376282069;0.24683942278205517;0.24683942278205517;1.0546775337051448
18.0;23.0;42.0;36.0;-13.0;-20.0;0.0;-11.0;0.025335424625724245;0.3546959447601381;0.38003136938586224;0.8107335880231726
29.0;19.0;26.0;12.0;-3.0;-7.0;-19.0;-17.0;-0.03272492347489375;0.3599741582238303;0.6217735460229799;1.2108221685710658
9.0;33.0;33.0;18.0;-7.0;-6.0;-20.0;-5.0;0.044456499814949924;0.45938383142114897;0.7853981633974483;0.7853981633974483
40.0;14.0;48.0;45.0;-11.0;-9.0;-3.0;-19.0;-0.08205652453406165;0.36339318007941646;0.7619534421020022;0.7853981633974485
2.0;2.0;38.0;43.0;-15.0;-9.0;-17.0;-4.0;-0.4188790204786392;-0.3665191429188093;-0.078539816339745;0.05235987755982974
11.0;27.0;43.0;8.0;-9.0;-11.0;0.0;-16.0;-0.8652691630649855;-0.5724088309506826;0.11980649950130562;0.7853981633974483
47.0;0.0;25.0;25.0;-9.0;-5.0;-14.0;-7.0;-0.9914042390426806;-0.8111489228531022;0.34763525265132955;0.45063829047394577
10.0;21.0;18.0;33.0;-3.0;-3.0;-14.0;-6.0;-0.11697419454855618;-0.11697419454855612;0.384343782088113;0.6517133696276697
19.0;32.0;27.0;21.0;-20.0;-17.0;-14.0;-13.0;0.1510381083456629;0.2416609733530608;0.6645676767209174;0.8156057850665807
33.0;44.0;36.0;5.0;-16.0;-20.0;-4.0;-18.0;-0.4417864669110646;-0.12271846303085132;0.4172427743048944;0.9817477042468101
12.0;7.0;28.0;18.0;-3.0;-5.0;-3.0;-13.0;-0.40227710808161976;0.09578026382895721;0.3639650025500373;0.5555255302079515
1.0;17.0;2.0;42.0;-6.0;-14.0;-13.0;-9.0;-1.2622470483173276;-1.009797638653862;-0.3646491472916724;0.2243994752564138
19.0;9.0;45.0;3.0;-2.0;-6.0;-16.0;-2.0;-0.8626504417644105;-0.7081458850304863;-0.14162917700609734;0.47638904992959974
35.0;16.0;19.0;45.0;-5.0;-10.0;-14.0;-2.0;-0.6789034971740655;0.06655916638961423;0.33279583194807133;0.6256561640623739
3.0;43.0;21.0;16.0;-5.0;0.0;-14.0;-6.0;-0.675166842218859;-0.675166842218859;0.17912589691520742;0.26179938779914946
49.0;28.0;43.0;24.0;-13.0;-1.0;-20.0;-15.0;-0.14797356701691056;0.17073873117335825;0.6488071784587615;0.8081633275538959
24.0;4.0;7.0;26.0;-7.0;-4.0;-14.0;-1.0;-0.8246680715673207;0.23561944901923448;0.43196898986859655;1.0995574287564276
35.0;38.0;44.0;4.0;-3.0;-1.0;-1.0;-19.0;-0.361532487913111;0.012466637514245316;0.9599310885968815;1.0845974637393336
16.0;28.0;26.0;0.0;-16.0;-16.0;-11.0;-18.0;-0.5122161935200751;-0.17073873117335836;0.37562520858138826;0.9561368945708064
41.0;23.0;44.0;35.0;-6.0;-16.0;-19.0;-3.0;0.2617993877991498;0.43633231299858255;0.5609986881410347;1.034730913682353
19.0;30.0;29.0;14.0;-13.0;-8.0;-14.0;0.0;0.03569991651806592;0.39269908169872414;0.7139983303613167;0.7496982468793825
37.0;20.0;45.0;46.0;-4.0;-17.0;-9.0;-9.0;0.3116659378561303;0.3365992128846208;0.5609986881410347;0.8601979884829196
11.0;35.0;41.0;23.0;-13.0;-14.0;-19.0;-5.0;-0.3403392041388943;0.15707963267948943;0.5235987755982988;0.6283185307179584
25.0;28.0;11.0;2.0;-14.0;-9.0;-20.0;-10.0;0.19634954084936185;0.2290744643242555;0.26179938779914924;0.32724923474893663
1.0;35.0;3.0;29.0;-1.0;-19.0;-13.0;-17.0;-0.6108652381980154;-0.3781546712654381;0.029088820866572163;0.6690428799311596
37.0;19.0;22.0;39.0;-9.0;-15.0;-3.0;-19.0;0.21666156231653744;0.24374425760610485;0.5416539057913438;0.8395635539765829
7.0;17.0;36.0;12.0;0.0;-6.0;0.0;-3.0;-1.19679720136754;-0.7105983383119769;-0.07479982508547123;0.29919930034188513
36.0;12.0;2.0;1.0;-3.0;-11.0;-18.0;-16.0;-0.9017534468637369;-0.8726646259971649;-0.029088820866572385;0.23271056693257708
47.0;30.0;16.0;11.0;-20.0;-3.0;-14.0;-6.0;-0.19928013101129272;-0.12894596712495404;0.0586118032386157;0.3399484587839704
39.0;26.0;12.0;3.0;-20.0;-3.0;-12.0;-3.0;-0.06655916638961434;-0.06655916638961434;0.06655916638961423;0.2795484988363799
6.0;17.0;44.0;20.0;-12.0;-7.0;-15.0;-10.0;-0.6522798306182198;-0.4392904981714542;-0.14643016605715142;0.06655916638961423
4.0;37.0;8.0;39.0;-17.0;-11.0;-10.0;-8.0;-1.0658975074679655;-0.028049934407051724;0.05609986881410345;0.9817477042468103
34.0;47.0;14.0;18.0;-3.0;0.0;-6.0;-20.0;0.10550124582950815;0.10550124582950815;0.26961429489763167;0.33994845878397034
15.0;46.0;9.0;14.0;-6.0;-3.0;-2.0;-9.0;-1.0709974955419748;-0.8425180298263537;-0.12851969946503705;-0.07139983303613173
22.0;9.0;31.0;32.0;-18.0;-14.0;-20.0;-8.0;0.06041524333826509;0.4531143250369891;0.5135295683752543;0.6645676767209175
6.0;13.0;14.0;10.0;-7.0;-17.0;-9.0;-15.0;0.17734797238006905;0.6333856156431035;0.8867398619003448;1.1400941081575862
44.0;48.0;24.0;49.0;-11.0;-2.0;-9.0;-3.0;-2.220446049250313e-16;0.15707963267948954;0.8901179185171078;0.9686577348568527
35.0;8.0;30.0;40.0;-6.0;-13.0;-2.0;-2.0;-0.1333694994448495;0.16300716598814974;0.5482968310510491;0.6372098306809486
45.0;12.0;34.0;46.0;-16.0;-11.0;0.0;-4.0;0.025335424625724134;0.22801882163151727;0.4560376432630344;0.8867398619003447
14.0;21.0;32.0;36.0;-15.0;-13.0;-10.0;-18.0;0.11635528346628843;0.2908882086657214;0.34906585039886573;0.4654211338651546
32.0;21.0;17.0;24.0;-8.0;-9.0;-4.0;-3.0;-0.019156052765791354;0.2490286859552886;0.2873407914868714;0.47890131914478573
22.0;8.0;14.0;46.0;-3.0;-9.0;-8.0;-1.0;-1.1852372283997856;-0.642598497325185;-0.07139983303613184;0.09995976625058423
14.0;8.0;33.0;0.0;-13.0;-8.0;-18.0;-9.0;-0.7237983074447073;-0.5081988116101136;0.015399963988185217;0.354199171728261
49.0;6.0;5.0;42.0;-11.0;-4.0;0.0;-8.0;-1.2042771838760875;-0.4450589592585541;-0.3665191429188094;0.7853981633974481
