q0p0;q0p1;q1p0;q1p1;s02;s03;s12;s13;cheapest; 2nd;3rd;most expensive
20.0;6.0;43.0;44.0;-17.0;-15.0;-14.0;-14.0;-0.14162917700609745;-0.11587841755044337;0.14162917700609712;0.21888145537305925
26.0;47.0;1.0;27.0;-2.0;-9.0;-18.0;-6.0;-0.44707280070316285;-0.32624231402663245;0.012083048667652974;0.5920693847149995
31.0;16.0;26.0;22.0;-17.0;-3.0;-12.0;-16.0;0.03272492347489342;0.29452431127404277;0.6217735460229796;0.9490227807719163
13.0;25.0;24.0;46.0;-5.0;-7.0;-14.0;-13.0;-0.4188790204786392;-0.3403392041388944;0.10471975511965947;0.26179938779914913
23.0;44.0;2.0;29.0;-1.0;-15.0;-3.0;-2.0;-0.5191614978389913;-0.17305383261299712;-0.013311833277922902;0.7321508302857569
5.0;35.0;30.0;10.0;-15.0;-19.0;-7.0;-1.0;-0.8144869842640206;-0.11635528346628865;0.5817764173314431;0.9890199094634532
11.0;21.0;27.0;12.0;-10.0;-8.0;-16.0;-1.0;-0.05479522070214743;0.42009669204979805;0.5662172805888581;0.5662172805888583
8.0;27.0;32.0;44.0;-7.0;0.0;0.0;-10.0;-0.5235987755982989;0.029088820866572107;0.23271056693257725;0.2908882086657216
39.0;32.0;0.0;5.0;-15.0;-20.0;-19.0;-2.0;-0.41266683161560846;-0.11980649950130573;-0.11980649950130573;0.17305383261299706
6.0;42.0;39.0;23.0;-6.0;-19.0;-15.0;-9.0;-0.6308936066635241;0.11587841755044315;0.5536413282965618;0.8111489228531021
40.0;46.0;3.0;3.0;-14.0;-20.0;-4.0;-9.0;-0.3807991095260357;-0.23799944345377244;0.023799944345377133;0.1427996660722633
46.0;17.0;40.0;11.0;-12.0;-14.0;-4.0;-12.0;-0.8377580409572783;-0.1308996938995749;0.13089969389957445;0.6806784082777882
5.0;33.0;22.0;11.0;-20.0;-9.0;-7.0;0.0;-0.37047083179124923;-0.3704708317912492;0.7261228303108485;0.8446734964840483
28.0;3.0;1.0;29.0;-17.0;-17.0;-7.0;-13.0;-0.717102670928105;-0.20488647740803;0.03414774623467154;0.7512504171627765
49.0;2.0;8.0;47.0;-10.0;-15.0;-2.0;0.0;-1.055378782065321;-0.09817477042468115;-0.04908738521234052;0.7363107781851077
38.0;17.0;37.0;31.0;-12.0;0.0;-11.0;-11.0;-0.06283185307179551;0.12566370614359212;0.7539822368615507;0.9424777960769384
42.0;28.0;39.0;2.0;-4.0;-2.0;-7.0;-13.0;-0.7568382301829957;-0.04283989982167913;0.47123889803846886;0.956757762684164
15.0;8.0;46.0;40.0;-2.0;0.0;-5.0;-16.0;-0.32936052013441375;0.10134169850289654;0.2533542462572414;0.35469594476013794
2.0;0.0;48.0;36.0;-17.0;0.0;-20.0;-10.0;-0.3695991357164462;-0.32339924375189044;-0.20789951384050098;-0.09239978392911152
45.0;5.0;30.0;41.0;-18.0;-19.0;-1.0;-2.0;-0.12271846303085146;0.12271846303085115;0.4417864669110645;0.6872233929727671
45.0;1.0;23.0;3.0;-15.0;-14.0;-1.0;-14.0;-1.439896632895322;-0.5759586531581288;-0.28797932657906433;0.2094395102393195
32.0;39.0;21.0;36.0;-1.0;-15.0;-15.0;-4.0;0.26179938779914935;0.46542113386515455;0.49450995473172665;1.0181087303300254
0.0;39.0;20.0;47.0;-1.0;-8.0;-1.0;-7.0;-1.1281173619708804;-0.5569186976818272;-0.014279966607226635;0.5854786308962792
5.0;22.0;6.0;5.0;-14.0;-12.0;-16.0;-16.0;-0.4960409453036516;-0.4547041998616806;0.08267349088394194;0.12401023632591279
11.0;40.0;30.0;13.0;-3.0;-2.0;-15.0;-11.0;-0.44267896482401636;0.014279966607226247;0.12851969946503694;0.49979883125292157
10.0;40.0;24.0;10.0;-1.0;-20.0;-12.0;-9.0;-0.7853981633974484;0.07853981633974472;0.2879793265790641;0.5759586531581286
30.0;23.0;35.0;26.0;-8.0;-13.0;-13.0;-16.0;0.13859967589366717;0.4465989556573724;0.5081988116101135;0.8777979473265598
29.0;43.0;9.0;18.0;-17.0;-3.0;-3.0;-17.0;-0.4712388980384691;0.13089969389957457;0.13089969389957457;0.26179938779914924
6.0;28.0;31.0;24.0;-20.0;-16.0;-1.0;-5.0;-0.07699981994092608;0.015399963988185328;0.9393978032793009;1.2781970110193768
12.0;35.0;23.0;27.0;-18.0;-19.0;0.0;-9.0;-0.20362174606600514;-0.11635528346628865;0.8435758051305926;0.9890199094634533
37.0;42.0;20.0;38.0;-7.0;-13.0;-15.0;-15.0;0.17912589691520742;0.26179938779914935;0.5924933513349171;0.675166842218859
7.0;23.0;26.0;24.0;-6.0;-14.0;-4.0;-3.0;-0.039269908169872414;0.3534291735288517;1.0210176124166828;1.0602875205865552
5.0;12.0;5.0;13.0;-18.0;-19.0;-3.0;-18.0;0.04908738521234035;0.39269908169872414;0.7853981633974482;1.1290098598838318
28.0;39.0;47.0;9.0;0.0;-1.0;-12.0;-7.0;-0.43929049817145416;-0.3061721653922257;0.5724088309506825;0.5990324975065283
1.0;6.0;45.0;13.0;-12.0;-4.0;-17.0;-8.0;-0.8107335880231724;-0.7853981633974483;-0.20268339700579313;-0.20268339700579308
13.0;0.0;25.0;0.0;-1.0;-7.0;-18.0;-4.0;-0.5296871334540929;-0.1643856621064425;-0.12785551497167746;0.9680488990712737
35.0;1.0;27.0;0.0;-3.0;-5.0;-19.0;-9.0;-0.9308422677303092;-0.43633231299858244;0.17453292519943286;1.0181087303300256
24.0;30.0;15.0;24.0;-6.0;-17.0;-14.0;-5.0;0.38434378208811304;0.38434378208811304;0.4511861789730023;0.9859253540521158
25.0;4.0;26.0;23.0;-9.0;-10.0;-11.0;-19.0;-0.08726646259971638;0.2967059728390362;0.9599310885968815;1.0995574287564278
34.0;29.0;16.0;10.0;-14.0;-16.0;-11.0;-10.0;0.0314159265358982;0.06283185307179606;0.21991148575128572;0.28274333882308167
11.0;2.0;13.0;38.0;-10.0;-20.0;-5.0;-9.0;-0.46040581992264207;-0.3520750387643733;0.05416539057913439;0.10833078115826877
39.0;6.0;14.0;0.0;-7.0;-17.0;-9.0;-5.0;-0.8975979010256552;-0.6170985569551379;-0.30854927847756897;0.3646491472916724
7.0;11.0;7.0;48.0;-7.0;-18.0;-12.0;-5.0;-0.9281978294697117;-0.9043978851243345;-0.19039955476301773;0.21419949910839486
11.0;39.0;47.0;44.0;-14.0;-11.0;0.0;0.0;-0.14162917700609734;-0.14162917700609723;0.8626504417644104;0.9399027201313724
15.0;20.0;40.0;28.0;-11.0;-10.0;-15.0;-6.0;-0.12851969946503716;0.12851969946503694;0.18563956589394226;0.21419949910839498
3.0;29.0;6.0;43.0;-11.0;-16.0;-17.0;-2.0;-1.0733774899765127;-0.5497787143782139;-0.2356194490192347;0.8115781021773629
41.0;42.0;17.0;35.0;-10.0;-6.0;-18.0;-12.0;0.13089969389957468;0.3141592653589792;0.7592182246175332;0.8901179185171078
12.0;38.0;35.0;23.0;-16.0;-17.0;-3.0;-20.0;-0.24374425760610463;0.10833078115826889;0.3791577340539405;1.1645558974513888
13.0;28.0;27.0;35.0;-15.0;-1.0;-5.0;-13.0;-0.15707963267948943;0.534070751110265;0.6283185307179588;0.6283185307179588
7.0;40.0;17.0;4.0;-13.0;-15.0;-7.0;-1.0;-1.1852372283997856;-0.7568382301829957;0.1570796326794896;0.3569991651806582
4.0;39.0;20.0;43.0;-1.0;-20.0;-9.0;-5.0;-0.2867326628276397;-0.18699956271367812;0.3864657629416016;1.0596641887108431
21.0;4.0;48.0;35.0;-14.0;-5.0;-4.0;-9.0;-0.5320439171402069;-0.07600627387717246;0.0;0.10134169850289654
22.0;6.0;22.0;2.0;-11.0;-1.0;-17.0;-11.0;-0.42290670336785674;0.14096890112261895;0.624290847828741;1.0270591367505093
47.0;45.0;36.0;42.0;-12.0;0.0;-14.0;-1.0;0.45063829047394566;0.5536413282965618;0.9399027201313725;1.0171549984983344
0.0;26.0;23.0;24.0;0.0;-8.0;-10.0;-7.0;-0.349065850398866;-0.0436332312998583;0.6544984694978735;0.8290313946973065
14.0;7.0;37.0;7.0;-17.0;0.0;-4.0;-14.0;-0.8726646259971647;-0.26179938779914935;0.11635528346628865;0.29088820866572157
26.0;42.0;4.0;12.0;-12.0;-13.0;-12.0;-5.0;-0.7282782969685431;-0.5283587644673744;-0.2713193655373005;0.15707963267948943
0.0;3.0;38.0;9.0;-12.0;-20.0;-8.0;-14.0;-1.029142421003553;-0.7853981633974482;-0.027082695289567194;0.16249617173740316
19.0;36.0;3.0;11.0;-15.0;-15.0;0.0;-5.0;-0.7545982354210778;-0.5081988116101137;0.23099945982277886;0.3233992437518904
43.0;8.0;23.0;41.0;-4.0;-12.0;-3.0;-7.0;-0.5283587644673744;-0.12851969946503705;0.4426789648240159;0.7282782969685426
46.0;47.0;29.0;41.0;-11.0;-16.0;-18.0;-18.0;0.35040841136193834;0.49540499537377514;0.6404015793856115;0.6645676767209178
45.0;31.0;17.0;18.0;-8.0;-9.0;-5.0;-18.0;-0.23686611277065894;0.062333187571226134;0.3365992128846207;0.3365992128846207
4.0;9.0;6.0;39.0;-20.0;-11.0;-20.0;-20.0;-1.0250111624000597;-0.8918928296208312;-0.013311833277922847;0.09318283294545993
2.0;22.0;34.0;10.0;-19.0;-1.0;-4.0;-20.0;-0.2908882086657217;-0.2617993877991496;-0.11635528346628865;0.9017534468637368
33.0;48.0;49.0;27.0;-6.0;-8.0;-15.0;-3.0;0.024543692606170175;0.5154175447295753;0.6135923151542564;0.7608544707912779
26.0;4.0;14.0;1.0;-7.0;-2.0;-12.0;-9.0;-1.0334186360492743;-0.6200511816295645;0.16534698176788365;0.4960409453036514
11.0;17.0;14.0;25.0;-1.0;-3.0;-2.0;-8.0;-0.07139983303613173;0.16659961041764054;0.35699916518065833;0.4045990538714128
8.0;15.0;3.0;21.0;-17.0;-6.0;0.0;-10.0;-0.4960409453036516;0.4960409453036515;0.7027246725135063;0.8267349088394191
34.0;48.0;3.0;23.0;-1.0;-11.0;-17.0;-19.0;-0.222724852306739;-0.1758354097158465;0.0586118032386157;0.19928013101129283
10.0;21.0;3.0;29.0;-10.0;-2.0;-19.0;-8.0;-0.39269908169872425;-0.32724923474893686;0.7199483164476608;0.8835729338221292
30.0;34.0;14.0;15.0;-17.0;-3.0;-1.0;-17.0;0.04619989196455565;0.20019953184640826;0.5081988116101133;0.662198451491966
20.0;7.0;26.0;35.0;-9.0;-3.0;-4.0;-8.0;-0.35699916518065833;-0.17849958259032916;-0.07139983303613162;0.46409891473485587
24.0;37.0;25.0;4.0;-20.0;-14.0;-13.0;-9.0;-0.3169150483884441;0.09645240603126548;0.1791258969152073;0.6476090119242117
31.0;39.0;41.0;22.0;-1.0;-3.0;-17.0;-18.0;0.2263011657246885;0.41266683161560824;0.7587744968416026;0.9717638292883681
23.0;39.0;14.0;34.0;-10.0;-19.0;-20.0;0.0;-0.039935499833768595;0.11980649950130573;0.2529248322805342;1.1847531617351337
13.0;13.0;12.0;22.0;-10.0;-13.0;-8.0;-10.0;0.06731984257692414;0.15707963267948966;0.38147910793590345;0.5161187930897517
22.0;35.0;44.0;31.0;-1.0;-10.0;-12.0;-15.0;-0.013311833277922958;0.1996774991688426;0.5724088309506827;0.6256561640623739
18.0;45.0;0.0;19.0;-14.0;-16.0;-6.0;-7.0;-1.0171549984983348;-0.5793920877522161;-0.11587841755044326;0.34763525265132944
36.0;2.0;40.0;6.0;-20.0;-19.0;-11.0;-1.0;-0.6021385919380438;-0.18325957145940475;0.026179938779914758;0.6806784082777884
28.0;28.0;2.0;28.0;-13.0;-20.0;-20.0;-16.0;-0.0654498469497875;0.1636246173744682;0.7853981633974481;0.9162978572970227
38.0;2.0;21.0;24.0;-4.0;-10.0;-18.0;-8.0;-0.7012483601762931;-0.3365992128846207;0.6170985569551379;0.7012483601762931
43.0;14.0;8.0;22.0;-9.0;-14.0;-2.0;-3.0;-0.6476090119242117;-0.2893572180937968;-0.04133674544197097;0.20668372720985473
33.0;37.0;26.0;38.0;0.0;-4.0;-5.0;-20.0;0.7583154681078812;0.8395635539765829;0.86664624926615;1.0833078115826873
13.0;23.0;4.0;38.0;-16.0;-11.0;-7.0;-3.0;-0.930842267730309;-0.378154671265438;0.20362174606600514;0.727220521664304
12.0;32.0;45.0;29.0;-20.0;-14.0;-8.0;-11.0;-0.25374402202071417;-0.012083048667653085;0.3020762166913261;0.7612320660621421
22.0;37.0;36.0;26.0;-17.0;-17.0;-5.0;-17.0;0.029088820866572163;0.3199770295322937;0.4654211338651546;1.105375192929742
28.0;24.0;10.0;0.0;0.0;-7.0;-20.0;-10.0;0.06544984694978717;0.06544984694978717;0.2945243112740429;0.8508480103472353
25.0;33.0;44.0;5.0;-2.0;-12.0;-10.0;-17.0;-0.5793920877522161;-0.5021398093852538;0.682395125574832;0.6823951255748322
1.0;28.0;34.0;18.0;-9.0;-13.0;-7.0;-18.0;-0.5437371900443874;0.0604152433382652;0.1208304866765304;0.9364362717431114
2.0;30.0;42.0;43.0;-8.0;-4.0;-2.0;-5.0;-0.5081988116101137;-0.35419917172826104;0.47739888363374283;0.5389987395864839
14.0;42.0;4.0;24.0;-6.0;-14.0;-11.0;-5.0;-0.8414980322115517;-0.504898819326931;-0.19634954084936207;0.5329487537339828
27.0;2.0;19.0;42.0;-4.0;-4.0;-8.0;-3.0;-1.1938052083641213;-0.3141592653589792;-0.2827433388230812;0.4398229715025712
17.0;47.0;6.0;13.0;-10.0;-15.0;-4.0;-16.0;-0.835264713454429;-0.7853981633974483;-0.06233318757122608;0.062333187571226134
45.0;33.0;24.0;47.0;-6.0;-2.0;-9.0;-3.0;-0.2524494096634655;0.16829960644231035;0.5609986881410345;0.9256478354327069
36.0;13.0;27.0;19.0;-12.0;-14.0;-2.0;-10.0;-0.34557519189487695;0.15707963267949;0.2513274122871838;0.5654866776461631
33.0;13.0;7.0;11.0;-13.0;-17.0;-3.0;0.0;-0.21991148575128522;3.3306690738754696e-16;0.09424777960769415;0.09424777960769426
4.0;18.0;27.0;20.0;-1.0;-4.0;-5.0;-8.0;-0.38147910793590345;0.06731984257692414;0.06731984257692414;0.5161187930897517
8.0;38.0;20.0;23.0;-20.0;-11.0;-1.0;-11.0;-0.5145712105017765;-0.18957886702697024;0.6229019916600451;0.8124808586870155
0.0;45.0;18.0;29.0;-17.0;-4.0;-18.0;-3.0;-0.9848643636253717;-0.38646576294160145;0.1121997376282069;0.760464888368958
29.0;10.0;22.0;28.0;-10.0;-14.0;0.0;-10.0;0.20091580924120778;0.34703639778026796;0.6758077219931533;0.7488680162626833
7.0;28.0;10.0;6.0;-3.0;-15.0;-7.0;-10.0;-0.7853981633974481;-0.2009158092412074;0.1643856621064428;0.42009669204979816
30.0;18.0;19.0;49.0;-15.0;-17.0;-19.0;-13.0;-0.623698541521503;-0.2540994058050567;0.20789951384050132;0.3926990816987246
23.0;24.0;33.0;41.0;-8.0;-16.0;-1.0;-19.0;0.34033920413889396;0.3926990816987239;0.39269908169872403;0.6021385919380435
18.0;13.0;13.0;37.0;-9.0;-2.0;-1.0;-2.0;-0.6829549246934334;-0.5805116859894184;0.2048864774080299;0.37562520858138826
29.0;23.0;5.0;14.0;-8.0;-8.0;-5.0;-5.0;-0.3608586156150438;-0.23349675128032255;0.021226977389120272;0.14858884172384146
26.0;18.0;46.0;34.0;-8.0;-12.0;-19.0;-10.0;0.03624914600295903;0.10874743800887743;0.18124573001479571;0.5679032873796933
1.0;43.0;4.0;19.0;-5.0;-18.0;-8.0;-7.0;-0.9656534795870267;-0.9141519606757187;0.03862613918348079;0.45063829047394555
4.0;24.0;48.0;44.0;-3.0;-9.0;-18.0;-1.0;-0.14279966607226346;0.09519977738150881;0.21419949910839498;0.5235987755982987
14.0;49.0;37.0;20.0;-11.0;-2.0;-15.0;-1.0;-0.466330159517235;-0.2699806186678729;0.4172427743048942;0.49087385212340506
10.0;21.0;28.0;49.0;-17.0;-3.0;-10.0;-3.0;-0.6425984973251849;-0.21419949910839492;0.19039955476301773;0.4521989425621672
27.0;41.0;18.0;44.0;-12.0;-5.0;-16.0;-2.0;-0.2356194490192346;0.026179938779914647;0.6283185307179583;1.073377489976512
46.0;0.0;0.0;5.0;-9.0;-12.0;-7.0;-3.0;-1.5707963267948966;-1.327052069188792;-0.3791577340539404;-0.32499234347480604
34.0;21.0;28.0;33.0;-15.0;-17.0;-19.0;-9.0;0.22228249907474962;0.6668474972242486;0.7261228303108485;0.8150358299407483
16.0;26.0;14.0;49.0;-14.0;-18.0;-1.0;-11.0;-0.7150639995111095;-0.1758354097158466;0.01172236064772314;0.4102826226703089
32.0;46.0;22.0;38.0;-19.0;-15.0;-13.0;-16.0;-0.1329135353441837;0.35040841136193834;0.35040841136193834;0.6645676767209177
9.0;3.0;3.0;20.0;-5.0;-4.0;-15.0;-14.0;-0.7405182683461655;-0.02243994752564138;0.06731984257692414;0.7853981633974483
1.0;42.0;39.0;27.0;-10.0;-12.0;-16.0;-3.0;-0.6229019916600451;-0.24374425760610446;0.7041500775287468;0.7312327728183139
29.0;16.0;40.0;46.0;-20.0;0.0;-15.0;-5.0;0.047599888690754266;0.237999443453772;0.4283989982167899;0.8567979964335799
12.0;21.0;22.0;11.0;-7.0;-1.0;-1.0;-2.0;-0.027082695289567138;0.24374425760610463;0.4062404293435077;1.05622511629312
5.0;6.0;17.0;14.0;-12.0;-11.0;-3.0;-17.0;0.1385996758936674;0.3695991357164463;0.46199891964555784;0.9239978392911157
41.0;34.0;26.0;35.0;-5.0;-11.0;-19.0;0.0;0.2094395102393194;0.7592182246175331;0.837758040957278;0.9424777960769377
6.0;41.0;43.0;5.0;-2.0;-16.0;-19.0;-12.0;-1.0387524096546896;-0.05067084925144827;0.27868967088296553;0.734727314146
39.0;20.0;16.0;40.0;-2.0;-20.0;-5.0;-16.0;0.026179938779914813;0.3665191429188088;0.6021385919380435;0.7592182246175332
21.0;11.0;29.0;31.0;-11.0;-3.0;-3.0;-6.0;0.22439947525641413;0.26179938779914963;0.3365992128846209;0.7105983383119774
33.0;47.0;42.0;38.0;-10.0;-1.0;-2.0;-17.0;0.4908738521234055;0.564504929941916;0.6135923151542566;1.0308350894591511
45.0;46.0;38.0;29.0;-2.0;-17.0;-20.0;-6.0;0.42839899821678995;0.5949986086344305;0.7139983303613165;0.9995976625058434
5.0;4.0;31.0;39.0;-18.0;-2.0;-20.0;-8.0;-0.359419498503917;-0.27954849883637994;0.173053832612997;0.35941949850391697
9.0;7.0;27.0;47.0;-14.0;-14.0;-6.0;-13.0;-0.7081458850304863;-0.553641328296562;-0.21888145537305936;-0.1931306959174055
14.0;4.0;26.0;36.0;-17.0;-20.0;-13.0;-6.0;-0.19634954084936207;-0.028049934407051724;0.16829960644231035;0.28049934407051724
37.0;26.0;35.0;22.0;-1.0;-10.0;-10.0;-6.0;0.050131797663667044;0.2840801867607792;0.3509225836456684;1.0193465524945609
4.0;47.0;29.0;46.0;-7.0;-8.0;-7.0;-5.0;-0.9281978294697119;-0.4712388980384692;0.2998792987517527;0.8425180298263532
48.0;39.0;3.0;15.0;-8.0;-5.0;-13.0;-17.0;-0.4229067033678567;-0.22957792468540794;-0.08458134067357143;0.2779101193560201
16.0;22.0;6.0;5.0;-5.0;-11.0;-18.0;-5.0;0.15707963267948966;0.15707963267948966;0.43196898986859655;0.6283185307179586
32.0;44.0;16.0;46.0;-13.0;0.0;-4.0;-9.0;-0.3860431650597628;0.173053832612997;0.7587744968416023;0.8386454965091394
0.0;32.0;1.0;31.0;-20.0;-5.0;-4.0;-18.0;-1.1176820017579074;0.2416609733530608;0.3322838383604586;0.8156057850665805
38.0;3.0;36.0;3.0;-13.0;-18.0;-16.0;-16.0;-1.121997376282069;-0.19634954084936207;-0.19634954084936207;0.8695479666186035
21.0;44.0;29.0;18.0;-4.0;-9.0;-6.0;-20.0;-0.14726215563702155;0.1472621556370215;0.24543692606170264;0.7608544707912779
16.0;12.0;24.0;39.0;-19.0;-16.0;-17.0;-12.0;-0.2979096481852389;-0.24374425760610463;0.24374425760610463;0.24374425760610474
49.0;21.0;47.0;18.0;-20.0;-10.0;0.0;-2.0;-0.14797356701691056;0.30732971611204496;0.5577465218329706;0.7398678350845527
2.0;42.0;13.0;10.0;-1.0;-19.0;-12.0;0.0;-1.068656517409643;-0.5278905688409079;0.21888145537305925;0.45063829047394555
37.0;44.0;38.0;5.0;-3.0;0.0;-14.0;-1.0;-0.08124808586870153;0.08124808586870153;0.6229019916600451;0.7312327728183139
4.0;8.0;45.0;3.0;-11.0;-13.0;-2.0;-2.0;-1.4624655456366278;-1.05622511629312;-0.27082695289567177;0.08124808586870158
24.0;23.0;8.0;7.0;-14.0;-14.0;-17.0;-8.0;0.13409236936054014;0.2490286859552886;0.2873407914868714;0.4405892136132029
31.0;37.0;44.0;36.0;-7.0;-2.0;-5.0;-14.0;0.3791577340539407;0.5416539057913436;0.6229019916600451;0.8395635539765827
13.0;23.0;39.0;24.0;-8.0;-14.0;-10.0;-14.0;-0.429746164877849;-0.13336949944484966;0.1926448325314497;0.4297461648778492
16.0;10.0;32.0;7.0;-7.0;-6.0;-5.0;-16.0;-0.7526732399225547;-0.2290744643242559;0.4254240051736176;0.5563236990731922
20.0;47.0;26.0;47.0;-15.0;-8.0;-18.0;-4.0;-0.3020762166913263;0.27791011935602006;0.3745745086972445;1.1237235260917335
22.0;13.0;36.0;12.0;-19.0;-18.0;-9.0;-5.0;-0.27131936553730046;-0.15707963267948982;0.38555909839511093;0.41411903160956354
33.0;13.0;14.0;10.0;-15.0;-15.0;-7.0;-14.0;-0.5890486225480864;-0.229074464324256;0.03272492347489342;0.1636246173744681
15.0;21.0;36.0;1.0;-16.0;-11.0;-5.0;0.0;-0.7551905417283158;-0.24166097335306108;0.1510381083456631;0.6645676767209179
21.0;7.0;7.0;15.0;-20.0;-16.0;-16.0;-5.0;-0.1340923693605397;0.2490286859552886;0.5938376357395344;0.708773952334283
37.0;6.0;20.0;31.0;-15.0;-3.0;0.0;-19.0;-0.2524494096634655;-0.028049934407051724;0.42074901610577586;1.0658975074679655
36.0;49.0;2.0;21.0;-9.0;-14.0;-2.0;-14.0;-0.5859319631695248;-0.23686611277065883;-0.08726646259971615;0.08726646259971682
34.0;14.0;26.0;33.0;-17.0;-11.0;-1.0;-4.0;0.41579902768100185;0.5389987395864839;0.538998739586484;0.9393978032793007
35.0;20.0;30.0;22.0;-2.0;-8.0;-10.0;-6.0;-0.05235987755982996;0.08726646259971638;0.4014257279586958;0.890117918517108
31.0;34.0;16.0;33.0;-6.0;-11.0;-11.0;-13.0;0.25065898831833455;0.3175013852032237;0.718555766512559;0.7519769649550037
0.0;14.0;0.0;20.0;-13.0;-4.0;-18.0;-17.0;-0.6613879270715354;-0.2893572180937968;0.5373776907456225;0.5787144361875934
46.0;31.0;42.0;38.0;-1.0;-8.0;-4.0;-2.0;0.2908882086657216;0.34906585039886595;0.552687596464871;0.8726646259971648
31.0;13.0;42.0;20.0;-9.0;-17.0;-3.0;-2.0;-0.17305383261299717;-0.09318283294546004;0.38604316505976255;0.7055271637299111
7.0;32.0;23.0;46.0;-8.0;-5.0;-16.0;-1.0;-0.5827147663916552;-0.1520125477543448;0.0760062738771724;0.8107335880231725
39.0;18.0;37.0;24.0;-8.0;-17.0;-9.0;-13.0;-0.1121997376282069;0.3646491472916724;0.3646491472916724;0.9817477042468103
26.0;26.0;11.0;45.0;-6.0;-19.0;-6.0;-10.0;-0.19634954084936213;-0.19634954084936213;0.3190680038802134;0.5399612373357456
