q0p0;q0p1;q1p0;q1p1;s02;s03;s12;s13;cheapest; 2nd;3rd;most expensive
18.0;35.0;49.0;49.0;-12.0;-5.0;-2.0;-17.0;0.1665996104176406;0.33319922083528114;0.4521989425621671;0.8091981077428254
28.0;8.0;10.0;17.0;-13.0;0.0;-8.0;-10.0;-0.47890131914478545;-0.2873407914868712;0.09578026382895732;0.8620223744606144
26.0;1.0;10.0;15.0;-13.0;-9.0;-9.0;-5.0;-0.7048445056130948;-0.34235304558350327;0.14096890112261873;0.5034603611522102
41.0;14.0;38.0;41.0;-16.0;0.0;-3.0;-13.0;0.1240102363259129;0.31691504838844403;0.7027246725135063;1.2263234481118053
40.0;5.0;22.0;24.0;-17.0;-16.0;-19.0;0.0;-0.6256561640623741;-0.06655916638961429;0.35941949850391697;0.43929049817145405
8.0;40.0;14.0;45.0;-9.0;-3.0;-12.0;-1.0;-1.0058608057546268;-0.20668372720985484;0.013778915147323656;0.9507451451653322
40.0;8.0;46.0;17.0;-16.0;-10.0;-14.0;-10.0;-0.7600627387717241;-0.12667712312862067;0.05067084925144827;0.6333856156431035
41.0;27.0;44.0;39.0;-12.0;-16.0;-16.0;-16.0;0.2094395102393194;0.34033920413889396;0.5759586531581284;0.8115781021773627
45.0;45.0;11.0;42.0;-8.0;-5.0;-19.0;-15.0;-0.04908738521234057;0.22089323345553225;0.8099418560036186;1.055378782065321
42.0;8.0;42.0;48.0;-13.0;-14.0;0.0;-18.0;-0.1665996104176406;0.118999721726886;0.6187985529798077;0.7377982747066939
35.0;9.0;26.0;37.0;-15.0;-9.0;-1.0;-13.0;0.0;0.030207621669132656;0.3926990816987239;0.9062286500739787
21.0;35.0;19.0;24.0;-2.0;-17.0;-5.0;-14.0;0.0302076216691326;0.3322838383604589;0.543737190044387;0.6645676767209178
40.0;20.0;30.0;34.0;-19.0;-19.0;-2.0;-6.0;0.4392904981714541;0.43929049817145416;0.5191614978389913;0.6256561640623741
37.0;12.0;34.0;2.0;-2.0;-12.0;-1.0;-11.0;-1.1059688423351823;-0.3365992128846207;0.24042800920330037;1.009797638653862
0.0;22.0;41.0;24.0;-4.0;-8.0;-14.0;-19.0;-0.4450589592585541;-0.15707963267948977;0.10471975511965953;0.4188790204786388
27.0;41.0;19.0;40.0;-3.0;-9.0;-14.0;-16.0;0.15156806662056016;0.23424155750450204;0.5649355210402698;0.757840333102801
45.0;13.0;9.0;6.0;-9.0;-4.0;-7.0;-13.0;-1.1374732021618215;-0.8937289445557168;-0.08124808586870147;-0.027082695289567082
25.0;5.0;38.0;48.0;-16.0;-17.0;-13.0;-17.0;-0.3987406060325506;-0.2537440220207141;0.012083048667653085;0.22957792468540794
24.0;5.0;0.0;30.0;-1.0;-19.0;-6.0;-13.0;-0.5609986881410347;0.17631387341575344;0.20837094130952682;0.5930557560348078
19.0;17.0;44.0;40.0;-13.0;-10.0;-12.0;-14.0;-0.05416539057913439;0.10833078115826877;0.10833078115826877;0.13541347644783586
0.0;7.0;28.0;43.0;-19.0;-11.0;-17.0;-11.0;-0.6840564648945517;-0.45603764326303453;-0.1013416985028966;0.0760062738771724
36.0;27.0;36.0;19.0;-18.0;-9.0;-10.0;-9.0;0.2908882086657214;0.5526875964648708;0.756309342530876;0.7853981633974481
13.0;44.0;13.0;46.0;-1.0;-8.0;-5.0;-12.0;-0.7041500775287466;2.220446049250313e-16;0.027082695289567305;0.7312327728183141
29.0;12.0;33.0;47.0;-20.0;-6.0;-19.0;0.0;-0.33994845878397006;0.03516708194316942;0.4337273439657552;0.6916192782156636
2.0;42.0;23.0;49.0;-16.0;-19.0;0.0;-11.0;-0.8315980553620039;-0.30029929776961234;0.461998919645558;0.8084981093797264
29.0;18.0;3.0;30.0;-15.0;-10.0;-2.0;-7.0;-0.19198621771937618;-0.12217304763960316;0.6457718232379017;0.9250245035569946
4.0;0.0;1.0;41.0;-2.0;-13.0;-14.0;-17.0;-1.3270520691887917;-0.8937289445557168;-0.32499234347480593;-0.10833078115826844
40.0;20.0;36.0;21.0;-16.0;-16.0;-6.0;-16.0;-0.30854927847756897;0.2524494096634655;0.39269908169872414;0.6731984257692414
46.0;32.0;21.0;6.0;-19.0;0.0;-8.0;-20.0;-0.4997988312529217;0.14279966607226313;0.21419949910839486;0.3093992764899038
19.0;2.0;9.0;34.0;-14.0;-4.0;-17.0;-9.0;-0.9701977312556715;-0.3541991717282611;0.04619989196455565;0.7237983074447072
10.0;33.0;28.0;44.0;-4.0;-18.0;-20.0;-19.0;-0.04908738521234052;0.0;0.12271846303085132;0.5399612373357457
31.0;48.0;8.0;49.0;-17.0;-9.0;-17.0;-20.0;-0.4894510293636273;-0.10244323870401506;0.6260420143023135;0.7626329992410004
33.0;45.0;17.0;35.0;-4.0;-12.0;-2.0;-7.0;-0.09645240603126554;0.17912589691520742;0.2893572180937968;0.6476090119242117
39.0;16.0;49.0;1.0;-10.0;-10.0;-8.0;-3.0;-1.184753161735134;-0.7587744968416026;-0.03993549983376865;0.5191614978389911
0.0;31.0;17.0;44.0;-17.0;0.0;-10.0;-10.0;-1.0429057579539889;-0.06437689863913532;0.09012765809478906;0.630893606663524
37.0;40.0;20.0;1.0;-2.0;-2.0;-5.0;-13.0;-0.3704708317912492;-0.1333694994448495;0.4297461648778491;0.4297461648778493
8.0;5.0;20.0;23.0;-3.0;-5.0;-17.0;-10.0;-0.039269908169872414;0.3534291735288517;0.6283185307179586;0.667588438887831
27.0;40.0;5.0;41.0;-8.0;-17.0;-17.0;0.0;-0.32499234347480616;-0.21666156231653733;0.406240429343508;1.2187212880305236
24.0;32.0;3.0;27.0;-17.0;-11.0;-19.0;-11.0;-0.29259931577551984;-0.10779974791729685;0.6313985235155957;0.8777979473265598
14.0;40.0;39.0;8.0;-11.0;-1.0;-11.0;-20.0;-0.23561944901923462;-0.05235987755983007;0.3141592653589792;0.9948376736367677
47.0;20.0;23.0;37.0;0.0;-8.0;-5.0;-16.0;-0.21193283774216848;-0.1371330126566972;0.585931963169525;0.7355316133404676
12.0;22.0;7.0;15.0;-13.0;-2.0;-19.0;-2.0;0.057468158297374616;0.210716580423706;0.7853981633974487;1.1685192187132771
20.0;43.0;4.0;0.0;-18.0;-12.0;-3.0;-20.0;-0.7105983383119769;-0.6607317882549961;-0.2867326628276398;0.23686611277065905
17.0;4.0;0.0;41.0;-16.0;-4.0;-20.0;-11.0;-1.2231610741435672;-0.7853981633974485;0.06437689863913465;0.5793920877522156
4.0;29.0;24.0;45.0;-18.0;-9.0;-17.0;-3.0;-0.7604648883689578;-0.11219973762820679;-0.01246663751424526;0.760464888368958
19.0;44.0;22.0;22.0;-1.0;-19.0;-8.0;-15.0;-0.38646576294160134;0.0623331875712263;0.3365992128846209;0.5111321380840539
20.0;42.0;48.0;27.0;-4.0;-18.0;-8.0;-17.0;-0.38079910952603563;0.16659961041764038;0.4521989425621672;0.8805979407789573
19.0;43.0;8.0;45.0;-1.0;-6.0;-19.0;-16.0;-0.3190680038802135;-0.1718058482431919;0.46633015951723483;0.8099418560036185
6.0;36.0;38.0;21.0;-19.0;-13.0;-20.0;-12.0;-0.35207503876437335;-0.054165390579134276;0.4874885152122094;0.7312327728183141
5.0;3.0;18.0;35.0;-14.0;0.0;-13.0;-16.0;-0.6313985235155957;-0.6005985955392251;-0.20019953184640837;0.35419917172826093
42.0;44.0;30.0;6.0;-10.0;-4.0;0.0;-13.0;-0.26179938779914946;-0.06889457573661828;0.4271463695670332;0.757840333102801
31.0;20.0;35.0;1.0;-3.0;-10.0;-14.0;-3.0;-0.432770416565941;-0.3045421449908473;0.3045421449908472;1.009797638653862
20.0;37.0;3.0;10.0;-17.0;-14.0;-15.0;-15.0;-0.6981317007977318;-0.4072434921320102;-0.1454441043328607;0.058177641733144325
16.0;31.0;26.0;17.0;-9.0;-2.0;0.0;-2.0;-0.07853981633974483;0.0;0.5105088062083414;0.9424777960769379
33.0;48.0;18.0;33.0;-10.0;-12.0;-4.0;-14.0;-0.2533542462572414;0.0760062738771724;0.2786896708829655;0.40536679401158615
26.0;17.0;18.0;35.0;-19.0;-16.0;-8.0;-18.0;0.02908882086657205;0.08726646259971638;0.2908882086657215;0.6108652381980151
10.0;43.0;19.0;4.0;-14.0;-9.0;-18.0;-11.0;-0.8368996823087567;-0.5793920877522162;-0.038626139183481345;0.1673799364617511
26.0;35.0;49.0;24.0;-17.0;-19.0;-19.0;0.0;-0.32339924375189044;0.30029929776961284;0.3233992437518906;0.46199891964555806
11.0;27.0;25.0;27.0;-1.0;-20.0;0.0;-4.0;0.2506589883183348;0.8188193618398931;1.3201373384765622;1.3869797353614515
44.0;36.0;45.0;24.0;0.0;-16.0;-19.0;-1.0;0.31906800388021317;0.49087385212340506;0.5645049299419158;1.2271846303085128
29.0;11.0;1.0;3.0;-7.0;-11.0;-17.0;-2.0;-0.7853981633974483;-0.20488647740803;0.10244323870401484;0.17073873117335825
31.0;15.0;11.0;47.0;-17.0;-12.0;-19.0;-18.0;-0.8329980520882028;-0.40459905387141276;0.04759988869075438;0.5711986642890532
15.0;23.0;19.0;7.0;-10.0;-17.0;-8.0;-1.0;-0.15707963267948966;0.5890486225480862;0.7853981633974483;0.9817477042468103
41.0;0.0;9.0;17.0;-3.0;-4.0;-19.0;-9.0;-1.1257373675363427;-0.6544984694978737;0.3665191429188089;0.5497787143782136
2.0;40.0;15.0;10.0;-13.0;-4.0;-18.0;-13.0;-0.7853981633974483;-0.6770673822391794;0.10833078115826877;0.10833078115826877
35.0;3.0;41.0;27.0;-2.0;-2.0;-9.0;-9.0;-0.8482300164692441;-0.4084070449666731;0.37699111843077515;0.8168140899333461
40.0;42.0;3.0;19.0;-16.0;-13.0;0.0;-6.0;-0.3249923434748062;0.1624961717374031;0.18957886702697024;0.433323124633075
20.0;9.0;48.0;2.0;-13.0;-11.0;-9.0;-16.0;-1.3008157081270237;-0.9081166264282996;0.0;0.17180584824319178
21.0;23.0;37.0;49.0;-5.0;-20.0;-1.0;-15.0;0.14797356701691045;0.21626905948625386;0.30732971611204485;0.35286004442494046
32.0;36.0;39.0;6.0;-10.0;-10.0;-16.0;-20.0;-0.17305383261299712;-0.013311833277922847;0.8120218299532938;0.8652691630649852
3.0;25.0;24.0;17.0;-9.0;-16.0;-16.0;-16.0;-0.36396500255003683;0.17240447489212307;0.47890131914478573;0.7470860578658658
19.0;43.0;18.0;18.0;-17.0;-19.0;-1.0;-15.0;-0.45603764326303453;-0.40536679401158626;0.25335424625724134;0.6080501910173792
2.0;41.0;18.0;6.0;0.0;-8.0;-1.0;-6.0;-1.5868248607417832;-0.9456835028663154;-0.27248507709707404;0.2724850770970737
24.0;43.0;36.0;1.0;-16.0;-17.0;-14.0;-20.0;-0.660731788254996;-0.26179938779914935;0.23686611277065905;0.7604648883689578
15.0;39.0;25.0;16.0;-6.0;-9.0;-3.0;-10.0;-0.6892269597161282;-0.30454214499084753;0.04808560184065991;0.5609986881410343
46.0;6.0;19.0;38.0;-7.0;-1.0;-20.0;-8.0;-0.8091981077428255;-0.07139983303613173;0.4521989425621671;1.0471975511965976
33.0;11.0;19.0;13.0;-5.0;-6.0;-12.0;-13.0;-0.6488071784587617;-0.4097729548160601;0.3414774623467166;0.5805116859894183
33.0;16.0;45.0;34.0;-18.0;-7.0;-4.0;-15.0;-0.1371330126566973;0.411399037970092;0.48619886305556326;0.48619886305556337
15.0;25.0;24.0;11.0;-1.0;-1.0;-11.0;-7.0;0.17453292519943303;0.34906585039886584;0.7417649320975899;0.7417649320975901
37.0;31.0;4.0;11.0;-11.0;-17.0;-2.0;-5.0;0.0;0.029088820866572163;0.08726646259971649;0.20362174606600514
4.0;15.0;27.0;1.0;0.0;-14.0;-5.0;-8.0;-1.0918950076501108;-0.44058921361320236;0.44058921361320313;0.6704618468027002
47.0;41.0;4.0;13.0;0.0;-17.0;-5.0;-11.0;-0.12271846303085132;-0.04908738521234046;-0.04908738521234035;0.14726215563702172
9.0;25.0;24.0;20.0;-12.0;-6.0;-20.0;-20.0;0.47123889803846897;0.541052068118242;0.6108652381980153;0.7504915783575616
22.0;49.0;31.0;30.0;0.0;0.0;-12.0;-8.0;-0.09012765809478923;-0.06437689863913526;0.32188449319567547;0.3991367715626375
34.0;30.0;14.0;25.0;-11.0;-16.0;-12.0;-11.0;0.15707963267948988;0.31415926535897964;0.5026548245743672;0.5340707511102651
34.0;23.0;24.0;16.0;-19.0;-5.0;-1.0;-8.0;0.25192016561804953;0.48902149796444894;0.6668474972242487;0.6964851637675485
18.0;34.0;47.0;24.0;-11.0;-14.0;-8.0;-12.0;-0.553641328296562;-0.09012765809478918;0.11587841755044304;0.6051428472078697
16.0;43.0;20.0;36.0;-14.0;-19.0;-4.0;-4.0;-0.35469594476013794;-0.07600627387717251;0.5827147663916552;0.9880815604032414
25.0;0.0;0.0;16.0;-14.0;-15.0;-14.0;-20.0;-0.7504915783575618;-0.4014257279586958;0.12217304763960302;0.6457718232379019
39.0;26.0;37.0;16.0;-18.0;-20.0;-18.0;-11.0;0.06655916638961423;0.17305383261299712;0.43929049817145405;0.7853981633974483
25.0;2.0;18.0;30.0;-11.0;-7.0;-20.0;-20.0;-0.47123889803846897;-0.0942477796076937;0.5340707511102649;1.0367255756846319
42.0;19.0;0.0;10.0;-9.0;-17.0;-3.0;-9.0;-0.5724088309506827;-0.46591416472729985;-0.11980649950130567;-0.06655916638961434
45.0;5.0;29.0;7.0;-16.0;-15.0;-1.0;-10.0;-1.0686565174096427;-0.2703829742843676;-0.1673799364617512;0.3733860121069834
48.0;24.0;27.0;17.0;-10.0;-12.0;-16.0;-17.0;-0.5437371900443873;-0.27791011935602017;0.15707963267948966;0.4470728007031628
30.0;31.0;6.0;41.0;-13.0;-5.0;-15.0;-16.0;-0.42714636956703333;-0.3995885392723859;0.5098198604509752;0.7853981633974483
44.0;26.0;8.0;18.0;-2.0;-3.0;-9.0;-13.0;-0.5924933513349171;-0.4271463695670333;0.09645240603126554;0.3444728786830914
18.0;19.0;32.0;24.0;-6.0;-6.0;-2.0;-3.0;-0.1240102363259129;0.04133674544197097;0.20668372720985484;0.4133674544197097
38.0;5.0;36.0;41.0;-12.0;-19.0;-20.0;-6.0;-0.27038297428436775;0.21888145537305892;0.7338966444861398;0.7853981633974478
1.0;17.0;37.0;4.0;-12.0;-20.0;-18.0;-10.0;-1.116092126933216;-0.39958853927238597;0.013778915147323545;0.28935721809379666
21.0;6.0;49.0;9.0;-6.0;-12.0;-13.0;-10.0;-1.2414358066604827;-0.912075286526069;-0.3040250955086896;0.25335424625724146
3.0;15.0;15.0;21.0;-4.0;-17.0;-15.0;-19.0;0.15707963267948966;0.43196898986859655;0.47123889803846897;0.5497787143782138
38.0;8.0;48.0;3.0;-3.0;-1.0;-7.0;-11.0;-1.4776134938494367;-0.41266683161560846;-0.17305383261299723;0.7321508302857568
36.0;8.0;7.0;6.0;-1.0;-18.0;-20.0;-4.0;-0.8134480978045;-0.39269908169872414;0.0;0.504898819326931
31.0;1.0;31.0;24.0;-3.0;0.0;-17.0;-16.0;-0.39269908169872436;-0.1963495408493623;1.1126473981463847;1.2435470920459595
49.0;48.0;29.0;5.0;-5.0;-14.0;-4.0;-20.0;-0.23903422364270166;-0.07967807454756737;0.6715723426152093;0.6715723426152094
0.0;0.0;4.0;16.0;-5.0;-17.0;-16.0;-13.0;-0.49979883125292157;0.023799944345377244;0.0237999443453773;0.21419949910839509
41.0;5.0;9.0;20.0;-17.0;-7.0;0.0;-18.0;-0.7321508302857569;-0.545785164394837;-0.03993549983376865;0.5191614978389912
20.0;36.0;18.0;27.0;-10.0;-3.0;-6.0;-4.0;-0.3756252085813885;0.17073873117335814;0.30732971611204474;0.682954924693433
19.0;21.0;48.0;12.0;-14.0;-16.0;-19.0;-3.0;-0.6681745569202171;-0.3165037374885239;0.1523906884204005;0.22272485230673922
3.0;48.0;30.0;15.0;-1.0;-20.0;-20.0;-5.0;-1.016397623220227;-0.23099945982277875;0.3695991357164463;0.3695991357164463
10.0;35.0;27.0;19.0;-9.0;-9.0;-4.0;-10.0;-0.6108652381980153;-0.3316125578789225;0.22689280275926293;0.7155849933176751
46.0;39.0;43.0;33.0;-2.0;-6.0;-2.0;-18.0;0.294524311274043;0.760854470791278;0.9326603190344698;1.1044661672776617
44.0;11.0;35.0;20.0;-4.0;-10.0;-8.0;-7.0;-0.7853981633974483;-0.378154671265438;0.08726646259971638;0.6981317007977319
45.0;7.0;12.0;28.0;-18.0;-19.0;-19.0;-3.0;-0.9572040116406402;-0.17180584824319187;-1.1102230246251565e-16;0.36815538909255396
37.0;21.0;7.0;17.0;-11.0;-15.0;-14.0;-12.0;-0.5739448117135197;-0.21145335168392831;0.0;0.18124573001479583
13.0;8.0;29.0;13.0;-10.0;-6.0;-5.0;-8.0;-0.6242908478287411;-0.3423530455835033;0.14096890112261884;0.14096890112261884
7.0;10.0;42.0;2.0;-3.0;-7.0;-13.0;-13.0;-1.2709170280431437;-1.1852372283997856;-0.12851969946503705;0.07139983303613157
17.0;39.0;20.0;10.0;-8.0;-20.0;-15.0;-12.0;-0.5724088309506827;0.013311833277922791;0.2263011657246885;0.41266683161560835
4.0;26.0;19.0;33.0;-11.0;-20.0;-8.0;-17.0;-0.22228249907474962;-0.07409416635824984;0.5186591645077488;0.6668474972242485
2.0;34.0;42.0;19.0;-7.0;-2.0;-5.0;-4.0;-1.073911774441409;-0.4968845523534877;-0.11219973762820701;0.5930557560348078
37.0;44.0;49.0;37.0;-17.0;-19.0;-10.0;-3.0;0.23099945982277914;0.5543987035746698;0.7622982174151707;0.8777979473265602
42.0;25.0;47.0;16.0;-5.0;0.0;-1.0;-4.0;-0.7853981633974485;-0.15103810834566317;0.24166097335306091;0.6343600550517852
14.0;48.0;9.0;20.0;-1.0;-7.0;-10.0;-15.0;-0.6856650632834864;-0.5609986881410343;-0.062333187571225857;0.0872664625997166
18.0;33.0;47.0;49.0;-9.0;-11.0;-16.0;0.0;0.15707963267948954;0.15707963267948966;0.3504084113619381;0.7853981633974481
39.0;49.0;49.0;29.0;-12.0;0.0;-7.0;-7.0;0.3218844931956754;0.3991367715626375;0.5278905688409079;0.9141519606757185
12.0;45.0;10.0;4.0;-19.0;-16.0;-2.0;-14.0;-0.9572040116406402;-0.8835729338221294;-0.09817477042468103;0.3436116964863836
46.0;43.0;45.0;6.0;0.0;-10.0;-16.0;-14.0;-0.25335424625724146;-0.0760062738771724;0.6840564648945515;1.1654295327833102
48.0;15.0;11.0;42.0;-19.0;-5.0;-2.0;-16.0;-0.45717206526120113;-0.08205652453406165;-0.05861180323861548;0.9729559337610181
24.0;37.0;10.0;8.0;-7.0;-18.0;-12.0;-6.0;-0.41411903160956365;-0.04283989982167896;0.18563956589394248;0.299879298751753
16.0;7.0;45.0;17.0;-3.0;-18.0;-7.0;-14.0;-0.7604648883689579;-0.6357985132265057;0.1121997376282069;0.4363323129985824
0.0;36.0;18.0;2.0;-3.0;-11.0;-12.0;-3.0;-1.4726215563702156;-0.6872233929727672;-0.0327249234748937;0.19634954084936207
11.0;46.0;0.0;27.0;-17.0;-16.0;-18.0;-13.0;-1.1780972450961724;-0.4908738521234052;-0.3436116964863836;0.4417864669110647
24.0;41.0;27.0;47.0;-8.0;-19.0;-8.0;-2.0;0.023799944345377244;0.23799944345377222;0.42839899821678995;1.0471975511965976
17.0;42.0;8.0;11.0;-20.0;-9.0;-12.0;-7.0;-0.7093918895202758;-0.35469594476013777;0.12667712312862078;0.3293605201344141
11.0;12.0;37.0;43.0;-17.0;-5.0;-12.0;-15.0;-0.20943951023931973;-0.05235987755983007;0.026179938779914758;0.26179938779914924
11.0;4.0;30.0;13.0;-15.0;-11.0;-1.0;-12.0;-0.6108652381980154;-0.3316125578789227;0.1221730476396029;0.366519142918809
44.0;49.0;46.0;42.0;-8.0;-14.0;-12.0;-14.0;0.4861988630555636;0.6108652381980157;0.7355316133404678;0.7604648883689582
8.0;5.0;19.0;14.0;-20.0;-11.0;-2.0;-11.0;0.3423530455835029;0.38262987447567964;0.5034603611522102;0.9465054789661554
46.0;33.0;44.0;28.0;-2.0;-5.0;-2.0;0.0;-0.015399963988185217;0.23099945982277892;0.41579902768100196;0.8161980913738187
19.0;5.0;34.0;36.0;-6.0;-20.0;-2.0;-4.0;0.30854927847756897;0.3646491472916724;0.3646491472916724;0.6451484913621897
41.0;9.0;9.0;10.0;-16.0;-12.0;-2.0;-6.0;-0.675166842218859;-0.5924933513349171;-0.09645240603126559;0.04133674544197097
17.0;27.0;9.0;14.0;-7.0;-15.0;-1.0;-19.0;0.1365909849386865;0.23903422364270144;0.3414774623467165;0.7853981633974481
46.0;40.0;26.0;12.0;-15.0;-2.0;-3.0;0.0;0.14162917700609695;0.2446322148287131;0.2703829742843671;0.4248875310182913
15.0;41.0;34.0;40.0;-3.0;0.0;-14.0;-7.0;0.15707963267948966;0.4141190316095637;0.5854786308962796;0.9567577626841643
15.0;8.0;34.0;30.0;-11.0;-10.0;-20.0;-8.0;0.029088820866572163;0.26179938779914935;0.4072434921320102;0.49450995473172665
9.0;7.0;30.0;26.0;-5.0;-10.0;-11.0;-3.0;-0.1340923693605397;-0.09578026382895677;0.057468158297374505;0.210716580423706
9.0;26.0;15.0;28.0;-8.0;-10.0;-10.0;-5.0;-0.4547041998616806;0.0;0.16534698176788387;0.9094083997233612
3.0;4.0;21.0;12.0;-1.0;-8.0;-10.0;-6.0;-0.48137306788875855;-0.32936052013441375;-0.07600627387717229;0.32936052013441397
25.0;47.0;47.0;2.0;-8.0;-19.0;0.0;-4.0;-0.8091981077428254;0.07139983303613157;0.5235987755982988;1.2375971059596154
40.0;41.0;39.0;47.0;-2.0;-7.0;-1.0;-9.0;0.5609986881410345;0.6170985569551379;0.6170985569551379;0.6451484913621897
19.0;6.0;21.0;7.0;-16.0;-3.0;-8.0;-7.0;-0.0636809321673607;0.48822047994976514;0.6580362990627269;0.7004902538409672
1.0;20.0;47.0;18.0;-2.0;-15.0;-12.0;-19.0;-0.9043978851243343;-0.5473987199436761;0.09519977738150881;0.30939927648990384
24.0;48.0;37.0;21.0;-3.0;-3.0;-3.0;-6.0;-0.6108652381980153;-0.1454441043328607;0.0;0.5526875964648711
5.0;27.0;11.0;48.0;-20.0;-14.0;0.0;-17.0;-1.0625975151847828;-0.09239978392911147;-0.06929983794683359;0.3695991357164463
35.0;2.0;48.0;41.0;-17.0;-20.0;-1.0;-3.0;-0.04619989196455576;0.16169962187594528;0.32339924375189044;0.5543987035746696
